segment_index,segment_qualified,frame_index,capture_time_s,measurement_supported,absolute_cfo_measurement_hz,tracked_absolute_cfo_hz,frozen_model_cfo_hz,measurement_residual_hz,tracked_residual_hz,tracked_doppler_rate_hz_s,phase_innovation_modulo_pi_rad,phase_update_applied,frequency_update_applied
179,False,9,52.537704399999996,True,-72118.60972111356,-72118.73758154052,-72131.62585597206,13.016134858495207,12.888274431534228,8163.473502696141,0.18670328559929095,False,True
179,False,10,52.5390376,True,-72093.24305660155,-72098.9805286217,-72137.33278389015,44.08972728859226,38.352255268444424,10937.875063796422,-0.12456589067481261,False,True
179,False,11,52.540371199999996,True,-72128.59516217186,-72110.03435604296,-72143.04142405781,14.4462618859543,33.00706801484921,4685.268427824698,-0.17633529017544336,False,True
179,False,12,52.5417044,True,-72097.35787094448,-72100.48309736291,-72148.7483519759,51.39048103141249,48.26525461298297,5344.9374714731475,-0.2901791405775098,False,True
179,False,13,52.5430376,True,-72123.6150323154,-72107.35824714418,-72154.45527989395,30.840247578555136,47.09703274977801,2978.469351068962,-0.67782438622789,False,True
179,False,14,52.5443712,True,-72154.29799555917,-72124.90532020034,-72160.16392006163,5.8659245024609845,35.25859986129217,-178.72361790189413,-0.9474631657467053,False,True
179,False,15,52.5457044,True,-72090.1429680709,-72111.02338046828,-72165.8708479797,75.72787990880897,54.84746751142666,1653.9857892624411,-0.8602281183702639,False,True
179,False,16,52.547037599999996,True,-72127.45982079994,-72114.31685448201,-72171.57777589776,44.11795509782678,57.26092141575646,1012.4509930569035,-1.3885252771427652,False,True
179,False,17,52.5483712,True,-72120.95272185905,-72120.98724932474,-72177.28641606544,56.333694206390646,56.299166740704095,380.5234140582987,-1.119266210488441,False,True
179,False,18,52.549704399999996,True,-72165.47045370743,-72142.49642797757,-72182.9933439835,17.52289027607185,40.49691600592632,-32.14893895584742,-1.4932479392481408,False,True
179,False,19,52.5510376,True,-72136.37919685841,-72140.3952049283,-72188.7002719016,52.32107504318992,48.30506697330566,75.2276387639717,-1.0564306846680118,False,True
179,False,20,52.552371199999996,True,-72159.0380304681,-72146.30379060993,-72194.40891206925,35.37088160114945,48.10512145931716,-420.79604331973894,-1.3977090974236532,False,True
179,False,21,52.5537044,True,-72139.82037832234,-72144.65980361724,-72200.11583998734,60.295461664994946,55.45603637010208,-185.27132911620367,-1.0570838304313517,False,True
179,False,22,52.5550376,True,-72146.21568412834,-72145.23123709479,-72205.8227679054,59.60708377705305,60.591530810605036,-224.07107693609638,-1.5069731632761827,False,True
179,False,23,52.5563712,True,-72171.22637525054,-72153.0057912682,-72211.53140807309,40.30503282255086,58.525616804894526,-1131.129787397228,1.2066252178977788,False,True
179,False,24,52.5577044,True,-72143.67336879812,-72151.49748378387,-72217.23833599115,73.56496719302959,65.74085220728011,-775.603561546997,1.138231703472317,False,True
179,False,25,52.559037599999996,True,-72197.40929562903,-72163.07550361329,-72222.9452639092,25.535968280179077,59.8697602959146,-1954.7331130359273,0.8978795554695682,False,True
179,False,26,52.5603712,True,-72188.79414406141,-72171.59797345246,-72228.65390407688,39.85976001547533,57.055930624424946,-2573.200661628214,0.7983011120290158,False,True
179,False,27,52.561704399999996,True,-72186.77037536642,-72178.68813660757,-72234.36083199496,47.59045662853168,55.67269538738765,-2929.5227589442206,0.7047920132235799,False,True
179,False,28,52.5630376,True,-72192.55941334096,-72185.33977413877,-72240.06775991304,47.50834657208179,54.727985774268745,-3179.587079576258,1.0601463745188737,False,True
179,False,29,52.5643712,True,-72215.49491516782,-72194.61781260614,-72245.7764000807,30.281484912877204,51.158587474550586,-3609.7276256065506,0.8622823803169166,False,True
179,False,30,52.5657044,True,-72211.42582441482,-72202.36812482835,-72251.48332799878,40.05750358395744,49.11520317042596,-3844.6724505195457,1.1684658167892739,False,True
179,False,31,52.5670376,True,-72206.95168549882,-72207.38277688118,-72257.19025591685,50.238570418034215,49.807479035676806,-3836.3254084214186,1.039721185339702,False,True
179,False,32,52.5683712,True,-72130.6702863891,-72195.1728028619,-72262.89889608453,132.228609695434,67.72609322263452,-2610.355049865724,1.0359600861048195,False,True
179,False,33,52.5697044,True,-72106.27470914817,-72181.6140215263,-72268.60582400259,162.33111485441623,86.99180247628829,-1472.0609586085031,1.0087534641758311,False,True
179,False,34,52.5710376,True,-72182.40670958803,-72183.34037210932,-72274.31275192065,91.90604233261547,90.97237981132639,-1457.1332110448247,0.35757684952753666,False,True
179,False,35,52.5723712,True,-72147.79595763025,-72179.13361401437,-72280.02139208834,132.22543445808697,100.88777807397128,-1088.3720590117082,0.28427444389999046,False,True
179,False,36,52.5737044,True,-72179.79826812753,-72180.45274848185,-72285.7283200064,105.93005187886592,105.27557152454392,-1080.8561693771837,-0.017383149717728585,False,True
179,False,37,52.5750376,True,-72176.16375781198,-72181.03898031496,-72291.43524792448,115.27149011250003,110.39626760952524,-1034.462899024475,-0.31420773082667175,False,True
179,False,38,52.5763712,True,-72203.63418431405,-72185.58684877327,-72297.14388809213,93.50970377807971,111.55703931886819,-1198.5087961708603,-0.08424487367369426,False,True
179,False,39,52.5777044,True,-72165.0573076296,-72183.31927387309,-72302.85081601024,137.79350838063692,119.53154213714879,-1007.2386332324503,-0.011265835969169746,False,True
179,False,40,52.5790376,True,-72141.60568462394,-72178.54620598533,-72308.5577439283,166.95205930435623,130.0115379429626,-717.3076511601514,-0.28234119972293414,False,True
179,False,41,52.5803712,True,-72168.68373912545,-72177.78376049805,-72314.26638409597,145.58264497052005,136.48262359792716,-639.1083247161255,-0.19844186846629697,False,True
179,False,42,52.5817044,True,-72178.00974775653,-72178.54955979026,-72319.97331201403,141.96356425750128,141.42375222376722,-635.3352346158692,-0.49866482358284614,False,True
179,False,43,52.5830376,True,-72181.17531850364,-72179.62789110818,-72325.6802399321,144.50492142846633,146.05234882392688,-645.0785345576634,-0.7477844955190611,False,True
179,False,44,52.5843712,True,-72293.34635905127,-72195.39780650094,-72331.38888009978,38.042521048511844,135.99107359883783,-1250.7344100609623,-0.8447244825830716,False,True
179,False,45,52.5857044,True,-72252.52401145974,-72204.29122040095,-72337.09580801784,84.57179655809887,132.80458761689079,-1534.2107543718255,-0.9526331083699108,False,True
179,False,46,52.587037599999995,True,-72288.2340930077,-72216.55746041865,-72342.8027359359,54.568642928192276,126.24527551724168,-1921.9898817176377,-1.3174903507754006,False,True
179,False,47,52.5883712,True,-72261.9871053041,-72224.86217307436,-72348.51137610359,86.5242707994912,123.64920302922837,-2132.9316346081264,-1.3265035365917446,False,True
179,False,48,52.589704399999995,True,-72249.24101606327,-72229.91789254201,-72354.21830402165,104.97728795837611,124.30041147963493,-2211.748602875149,1.519096742847684,False,True
179,False,49,52.5910376,True,-72312.33118519271,-72242.49096190667,-72359.92523193973,47.59404674702091,117.43427003305987,-2544.5995755051936,0.8572005874920214,False,True
179,False,50,52.592371199999995,True,-72314.67225469148,-72253.20325484172,-72365.63387210738,50.961617415901856,112.4306172656652,-2790.5895750798695,0.6135711764782155,False,True
179,False,51,52.5937044,True,-72305.35875069826,-72262.21431606951,-72371.34080002549,65.98204932722729,109.12648395597353,-2963.5756861039017,0.757862521051949,False,True
179,False,52,52.5950376,True,-72307.96102639589,-72270.46475361339,-72377.04772794354,69.08670154765423,106.58297433015832,-3100.4707975287847,0.6041762405680795,False,True
179,False,53,52.5963712,True,-72282.12306904422,-72275.27738870175,-72382.75636811122,100.63329906700528,107.4789794094686,-3121.5082397670735,0.9821616692046549,False,True
179,False,54,52.5977044,True,-72337.65223614586,-72284.32885486487,-72388.46329602928,50.81105988341733,104.13444116440951,-3269.5413191471225,0.562627980789848,False,True
179,False,55,52.599037599999996,True,-72293.30099466792,-72289.12431512382,-72394.17022394735,100.86922927942942,105.04590882353659,-3282.439744190898,0.46375333194210855,False,True
180,False,0,52.6017048,True,-72312.94882018266,-72312.94882018266,-72405.58750428271,92.63868410004943,92.63868410004943,0.0,0.0,True,True
180,False,1,52.603038,True,-72322.60128396176,-72357.55270102869,-72411.29443220077,88.6931482390064,53.74173117207829,-827.7524713157037,-0.4587350616124184,True,True
180,False,2,52.6043716,True,-72355.64123929889,-72381.980133458,-72417.00307236845,61.36183306956082,35.02293891044974,-9819.926343617384,-0.20960093566847382,True,True
180,False,3,52.6057048,True,-72363.61059607749,-72329.8550231571,-72422.71000028652,59.09940420903149,92.85497712942015,12318.621352896496,0.6119519176945727,True,True
180,False,4,52.607038,True,-72324.77423389987,-72342.51152072029,-72428.4169282046,103.64269430474087,85.90540748431522,4419.423823585891,-0.3616647974030043,True,True
180,False,5,52.6083716,True,-72312.97554485401,-72320.38397715049,-72434.12556837226,121.1500235182466,113.74159122176934,8068.062448020131,0.23693893999908644,True,True
180,False,6,52.6097048,True,-72349.61693496506,-72321.84387940112,-72439.83249629036,90.21556132529804,117.9886168892408,5700.335886411949,-0.22478965855003263,True,True
180,False,7,52.611038,True,-72315.28905568,-72320.680945009,-72445.53942420841,130.2503685284173,124.85847919942171,4638.03084155011,-0.14323164983353642,True,True
180,False,8,52.6123716,True,-72331.92645625475,-72327.6377883058,-72451.2480643761,119.3216081213468,123.61027607029246,2691.9424042489436,-0.3666641100688057,True,True
180,False,9,52.6137048,True,-72368.81758122881,-72341.5105283866,-72456.95499229415,88.13741106534144,115.44446390755184,366.670031143467,-0.5632362613271038,True,True
180,False,10,52.615038,True,-72431.5325602188,-72363.9210882435,-72462.66192021222,31.129359993428807,98.7408319687238,-2396.014453019802,-0.8333393198852326,True,True
180,False,11,52.6163716,True,-72403.9813114361,-72381.58881133152,-72468.3705603799,64.38924894380034,86.7817490483867,-4696.728968681782,-1.0270962894250921,True,True
180,False,12,52.6177048,True,-72391.97954308939,-72464.42466899559,-72474.07748829796,82.09794520857395,9.652819302369608,-4814.119610975159,-0.774691257598588,True,True
180,False,13,52.619038,True,-72408.40982902392,-72420.27250032636,-72479.78441621605,71.37458719212736,59.51191588968504,824.3547770199492,0.8387254256815275,True,True
180,False,14,52.6203716,True,-72445.84215957233,-72426.56834076844,-72485.4930563837,39.650896811363054,58.92471561525599,-981.7186034618161,-0.10543809582184083,True,True
180,False,15,52.6217048,True,-72436.28081325076,-72445.43162154665,-72491.1999843018,54.91917105103494,45.76836275514506,-5076.899385802257,-0.30307084291961806,True,True
180,False,16,52.623038,True,-72414.04347588368,-72463.97595412932,-72496.90691221986,82.86343633617798,32.93095809053921,-7428.695754738079,-0.24442763102080023,True,True
180,False,17,52.6243716,True,-72445.97726241061,-72452.78209892112,-72502.61555238753,56.63828997692326,49.83345346641727,-3630.526327947257,0.4305124913094365,True,True
180,False,18,52.6257048,True,-72473.29793851794,-72456.64148047299,-72508.32248030561,35.024541787672206,51.68099983262073,-3483.3328984701675,0.03336351097876866,True,True
180,False,19,52.627038,True,-72446.98407220074,-72466.73518114067,-72514.02940822367,67.0453360229294,47.29422708299535,-4239.998322685456,-0.17001412247855718,True,True
180,False,20,52.6283716,True,-72416.92798799956,-72455.03985893747,-72519.73804839134,102.81006039178465,64.6981894538767,-2050.6165579850867,0.543044403599283,True,True
180,False,21,52.6297048,True,-72377.4566415779,-72445.70859067747,-72525.4449763094,147.98833473150444,79.73638563192799,-653.9264676375847,0.48979326908595633,True,True
180,False,22,52.631038000000004,True,-72391.95313186706,-72438.62052184198,-72531.1519042275,139.19877236043976,92.53138238552492,189.99308359670962,0.38081198693776486,True,True
180,False,23,52.6323716,True,-72414.30518476563,-72437.85374053047,-72536.86054439515,122.55535962952126,99.00680386468593,241.95561630096833,0.01934235898499903,True,True
180,False,24,52.633704800000004,True,-72398.38648420457,-72434.65181907643,-72542.56747231324,144.1809881086665,107.91565323680697,504.6707667956283,0.19198717301230217,True,True
180,False,25,52.635038,True,-72483.8526677096,-72435.59770138141,-72548.2744002313,64.42173252170323,112.67669884988572,365.29483803408044,-0.09690612539846999,True,True
180,False,26,52.636371600000004,True,-72468.57774182427,-72440.06633921969,-72553.98304039899,85.40529857472575,113.91670117930335,-30.67636384795115,-0.368462282678516,True,True
180,False,27,52.6377048,True,-72461.58945669456,-72440.46403465031,-72559.68996831705,98.10051162248419,119.22593366673391,-58.55159972954586,-0.023680995216814438,True,True
180,False,28,52.639038,False,-72325.76794003604,-72440.54209564308,-72565.3968962351,239.62895619907067,124.8548005920311,-58.55159972954586,0.11144481837598663,False,False
180,False,29,52.6403716,False,-70930.3582234588,-72440.62018005647,-72571.10553640279,1640.7473129439895,130.48535634631116,-58.55159972954586,-0.37499473859349797,False,False
180,False,30,52.6417048,False,-73196.79200168046,-72440.69824104923,-72576.81246432086,-619.9795373595989,136.1142232716229,-58.55159972954586,0.007037190826261863,False,False
180,False,31,52.643038000000004,False,-71753.92560658004,-72440.77630204198,-72582.51939223894,828.5937856589007,141.74309019696375,-58.55159972954586,0.8461069284875538,False,False
180,False,32,52.6443716,False,-72050.46700497883,-72440.85438645538,-72588.2280324066,537.7610274277686,147.3736459512147,-58.55159972954586,0.37567720461289555,False,False
180,False,33,52.645704800000004,False,-70398.28989648589,-72440.93244744814,-72593.93496032468,2195.6450638387905,153.002512876541,-58.55159972954586,-1.2400255523217005,False,False
180,False,34,52.647038,False,-73152.4820178455,-72441.0105084409,-72599.64188824275,-552.8401296027441,158.63137980185275,-58.55159972954586,-1.500125615640159,False,False
180,False,35,52.648371600000004,False,-72919.00466220986,-72441.0885928543,-72605.35052841043,-313.65413379942765,164.2619355561328,-58.55159972954586,-0.5962858627613459,False,False
180,False,36,52.6497048,False,-72035.96998378844,-72441.16665384705,-72611.05745632849,575.0874725400499,169.89080248144455,-58.55159972954586,-0.3171119836042724,False,False
180,False,37,52.651038,False,-71467.60287433882,-72441.2447148398,-72616.76438424655,1149.1615099077317,175.51966940674174,-58.55159972954586,-0.6691158273840689,False,False
180,False,38,52.6523716,False,-73479.40584613486,-72441.3227992532,-72622.47302441424,-856.9328217206203,181.15022516103636,-58.55159972954586,-1.162379737551081,False,False
180,False,39,52.6537048,False,-71122.72784965491,-72441.40086024597,-72628.1799523323,1505.4521026773873,186.77909208633355,-58.55159972954586,-0.92036534111518,False,False
180,False,40,52.655038000000005,False,-71538.77217462307,-72441.47892123871,-72633.88688025039,1095.1147056273185,192.4079590116744,-58.55159972954586,-0.022702952598617543,False,False
180,False,41,52.6563716,False,-71994.96249020907,-72441.55700565211,-72639.59552041804,644.6330302089627,198.03851476592536,-58.55159972954586,0.749496120708609,False,False
180,False,42,52.657704800000005,False,-70398.28989648589,-72441.63506664487,-72645.30244833614,2247.0125518502464,203.6673816912662,-58.55159972954586,-0.29968569296483594,False,False
180,False,43,52.659038,False,-73694.54896544492,-72441.71312763762,-72651.0093762542,-1043.5395891907247,209.29624861657794,-58.55159972954586,1.2737776795202116,False,False
180,False,44,52.660371600000005,False,-73705.75101289124,-72441.79121205102,-72656.71801642187,-1049.0329964693665,214.926804370858,-58.55159972954586,-0.4383834602925907,False,False
180,False,45,52.6617048,False,-70398.28989648589,-72441.86927304378,-72662.42494433993,2264.1350478540407,220.5556712961552,-58.55159972954586,-0.7727544304707901,False,False
180,False,46,52.663038,False,-71147.42329012835,-72441.94733403654,-72668.131872258,1520.7085821296496,226.18453822146694,-58.55159972954586,-0.062361030752726254,False,False
180,False,47,52.6643716,False,-73408.50887647903,-72442.02541844994,-72673.84051242568,-734.6683640533447,231.815093975747,-58.55159972954586,-0.43816102683450664,False,False
180,False,48,52.6657048,False,-72567.9317063804,-72442.10347944268,-72679.54744034374,111.61573396333551,237.44396090105874,-58.55159972954586,0.5353170384525989,False,False
180,False,49,52.667038,False,-71942.88457512183,-72442.18154043544,-72685.2543682618,742.3697931399656,243.07282782635593,-58.55159972954586,1.0444532755489488,False,False
180,False,50,52.6683716,False,-72724.92571655256,-72442.25962484884,-72690.96300842948,-33.962708123086486,248.703383580636,-58.55159972954586,0.27368871034406483,False,False
180,False,51,52.6697048,False,-74398.28989648589,-72442.3376858416,-72696.66993634755,-1701.6199601383414,254.33225050594774,-58.55159972954586,1.002897731681168,False,False
180,False,52,52.671038,False,-73922.89129165783,-72442.41574683435,-72702.37686426564,-1220.5144273921906,259.9611174312886,-58.55159972954586,0.8821818840786624,False,False
180,False,53,52.6723716,False,-72654.24873176147,-72442.49383124775,-72708.08550443329,53.83677267181338,265.59167318553955,-58.55159972954586,0.44016316159016133,False,False
180,False,54,52.6737048,False,-73447.17713363953,-72442.5718922405,-72713.79243235139,-733.3847012881452,271.2205401108804,-58.55159972954586,0.019193388272217282,False,False
181,False,0,52.7014804,True,-72781.50319593392,-72781.50319593392,-72832.68933235225,51.186136418327806,51.186136418327806,0.0,0.0,True,True
181,False,1,52.702813600000006,True,-72816.4282234066,-72834.59350307424,-72838.39626027035,21.96803686374915,3.8027571961138165,-16682.175854407607,-0.40838976651205217,True,True
181,False,2,52.7041472,True,-72801.29102524917,-72783.76704059614,-72844.104900438,42.81387518883275,60.337859841863974,15441.520535956368,0.5275856477505929,True,True
181,False,3,52.705480400000006,True,-72822.27911706397,-72809.40468142171,-72849.81182835609,27.532711292122258,40.407146934376215,-630.6176832884867,-0.3853431329536612,True,True
181,False,4,52.706813600000004,True,-72758.72819808658,-72805.76980238479,-72855.51875627416,96.79055818758206,49.74895388937148,834.8728197423052,0.009432045093630048,True,True
181,False,5,52.708147200000006,True,-72813.51504481668,-72819.4434226561,-72861.22739644184,47.7123516251595,41.783973785743,-2464.7186141629077,-0.2240888533989569,True,True
181,False,6,52.709480400000004,True,-72791.45570490346,-72824.7159914957,-72866.9343243599,75.47861945643672,42.2183328641986,-2805.8542127196383,-0.05686771038234184,True,True
181,False,7,52.7108136,True,-72823.57200575336,-72830.02667154254,-72872.64125227796,49.069246524595656,42.61458073541871,-3058.9257797477694,-0.03876822054521245,True,True
181,False,8,52.712147200000004,True,-72872.97433964322,-72842.25760564765,-72878.34989244564,5.375552802419406,36.092286797982524,-4255.965177900609,-0.22167306835706135,True,True
181,False,9,52.7134804,True,-72849.62002620898,-72841.13891324097,-72884.05682036371,34.43679415472434,42.91790712274087,-3373.0701390327763,0.22273037961106823,True,True
181,False,10,52.7148136,True,-72898.78022901184,-72855.54670659496,-72889.76374828177,-9.016480730075273,34.217041686802986,-4554.80928121643,-0.4013416593184367,True,True
181,False,11,52.7161472,True,-72854.78214839801,-72865.51709692169,-72895.47238844945,40.690240051437286,29.955291527759982,-5764.005844167243,-0.12157441214698927,True,True
181,False,12,52.7174804,True,-72863.95663284934,-72878.94634576987,-72901.1793163675,37.22268351816456,22.2329705976299,-5653.752010207554,-0.0666558036044087,True,True
181,False,13,52.718813600000004,True,-72873.28184309689,-72894.29235964618,-72906.8862442856,33.60440118871338,12.593884639427415,-6215.988578705219,-0.14448397755168685,True,True
181,False,14,52.7201472,True,-72875.95594810466,-72905.32242256858,-72912.59488445325,36.63893634859414,7.27246188466961,-6569.286601186529,-0.07309432256949133,True,True
181,False,15,52.721480400000004,True,-72903.5384140176,-72905.74284230826,-72918.30181237134,14.763398353738012,12.558970063080778,-4609.740501731737,0.13386544018979096,True,True
181,False,16,52.7228136,True,-72862.16223340468,-72902.28611568666,-72924.0087402894,61.84650688471447,21.722624602742144,-2540.0433069683186,0.15653993568153357,True,True
181,False,17,52.724147200000004,True,-72896.24419805792,-72886.5852932665,-72929.71738045709,33.47318239917513,43.13208719059185,885.6587969461092,0.3932971464781414,True,True
181,False,18,52.7254804,True,-72873.80241118291,-72891.40161635526,-72935.42430837515,61.62189719223534,44.02269201989111,-55.06919456595297,-0.15111438229319818,True,True
181,False,19,52.7268136,True,-72894.17900519942,-72901.7531818428,-72941.13123629321,46.95223109379003,39.37805445041158,-1516.7707670916466,-0.3245998136918917,True,True
181,False,20,52.7281472,True,-72879.10306784719,-72912.34607188945,-72946.83987646089,67.7368086136994,34.49380457143707,-2602.960793649073,-0.30919301774180163,True,True
181,False,21,52.7294804,True,-72872.55692640459,-72905.70208475669,-72952.54680437896,79.98987797436712,46.84471962226962,-1428.615433090081,0.35504361126043005,True,True
181,False,22,52.730813600000005,True,-72903.36766459838,-72905.94332275644,-72958.25373229705,54.88606769866601,52.31040954060154,-1251.402398909609,0.08302885063944032,True,True
181,False,23,52.7321472,True,-72910.89226413905,-72908.32567548576,-72963.9623724647,53.07010832564265,55.636696978937835,-1321.6009108474907,-0.039494310866460935,True,True
181,False,24,52.733480400000005,True,-72929.04897532566,-72908.35042234912,-72969.66930038278,40.62032505712705,61.31887803366408,-1164.8430357271052,0.11159522761554985,True,True
181,False,25,52.7348136,True,-72889.04028892325,-72910.7763714197,-72975.37622830085,86.33593937760452,64.5998568811483,-1237.9709508119217,-0.06488894453289107,True,True
181,False,26,52.736147200000005,True,-72920.756378588,-72915.06902941545,-72981.08486846853,60.32848988052865,66.01583905308507,-1449.4210803027636,-0.18730584840988573,True,True
181,False,27,52.7374804,True,-72921.76769802446,-72919.85697390794,-72986.79179638659,65.02409836213337,66.93482247865177,-1666.619353847367,-0.23228872960237856,True,True
181,False,28,52.7388136,True,-72923.64392946646,-72924.80790775362,-72992.49872430466,68.85479483820382,67.69081655103946,-1865.5503804060718,-0.31440355476217574,True,True
181,False,29,52.7401472,True,-72899.24786669681,-72930.86123347445,-72998.20736447234,98.95949777553324,67.3461309978884,-2113.8781296483903,-0.3311625822221269,True,True
181,False,30,52.7414804,True,-72909.10395859944,-72935.72351341703,-73003.9142923904,94.81033379095607,68.19077897336683,-2251.789486926593,-0.2232717102229702,True,True
181,False,31,52.742813600000005,True,-72928.99779985836,-72938.71231793382,-73009.62122030849,80.62342045012338,70.90890237466374,-2250.7205633120907,-0.29666290951924745,False,True
181,False,32,52.7441472,False,-73817.33447997416,-72941.71387887707,-73015.32986047614,-802.0046194980241,73.61598159906862,-2250.7205633120907,0.4275753308184578,False,False
181,False,33,52.745480400000005,False,-74632.35688398931,-72944.71453953207,-73021.03678839424,-1611.3200955950742,76.32224886216864,-2250.7205633120907,-0.49952845603317253,False,False
181,False,34,52.7468136,False,-72114.30750094887,-72947.71520018709,-73026.7437163123,912.4362153634283,79.02851612521044,-2250.7205633120907,-1.2002555905648853,False,False
181,False,35,52.748147200000005,False,-72503.39421309013,-72950.71676113032,-73032.45235647997,529.0581433898478,81.73559534965898,-2250.7205633120907,0.681906512402985,False,False
181,False,36,52.7494804,False,-74814.75772455681,-72953.71742178533,-73038.15928439805,-1776.598440158763,84.44186261271534,-2250.7205633120907,-0.4094684150066801,False,False
181,False,37,52.7508136,False,-74414.14525494823,-72956.71808244033,-73043.8662123161,-1370.2790426321299,87.1481298757717,-2250.7205633120907,-1.212037146449064,False,False
181,False,38,52.7521472,False,-72025.08238907323,-72959.71964338356,-73049.57485248378,1024.4924634105555,89.85520910022024,-2250.7205633120907,1.5023060801765284,False,False
181,False,39,52.7534804,False,-73238.85131995002,-72962.72030403858,-73055.28178040184,-183.56953954817436,92.56147636326205,-2250.7205633120907,-1.0946236779827734,False,False
181,False,40,52.754813600000006,False,-74494.93922420894,-72965.72096469358,-73060.98870831994,-1433.9505158889951,95.26774362636206,-2250.7205633120907,-1.318480721847192,False,False
181,False,41,52.7561472,False,-73947.98944613924,-72968.72252563683,-73066.69734848759,-881.292097651647,97.97482285076694,-2250.7205633120907,-0.463808937723023,False,False
181,False,42,52.757480400000006,False,-73095.95446678197,-72971.72318629183,-73072.40427640568,-23.55019037629245,100.6810901138524,-2250.7205633120907,-0.2364471285070957,False,False
181,False,43,52.7588136,False,-73634.3080802339,-72974.72384694684,-73078.11120432374,-556.1968759101583,103.38735737689422,-2250.7205633120907,-0.07050487520879756,False,False
181,False,44,52.760147200000006,False,-72667.90066788612,-72977.72540789007,-73083.81984449142,415.91917660529725,106.09443660134275,-2250.7205633120907,0.6044195461454085,False,False
181,False,45,52.7614804,False,-71462.86811387635,-72980.72606854507,-73089.52677240949,1626.6586585331388,108.80070386441366,-2250.7205633120907,1.3915459567133093,False,False
181,False,46,52.7628136,False,-72193.09518256554,-72983.72672920009,-73095.23370032755,902.1385177620105,111.50697112745547,-2250.7205633120907,-0.4758735430548282,False,False
181,False,47,52.764147200000004,False,-70826.35229658126,-72986.72829014332,-73100.94234049522,2274.590043913966,114.214050351904,-2250.7205633120907,0.4152413433929243,False,False
181,False,48,52.7654804,False,-70826.35229658126,-72989.72895079834,-73106.64926841328,2280.2969718320237,116.92031761494582,-2250.7205633120907,-0.3194297344869108,False,False
181,False,49,52.766813600000006,False,-74826.35229658126,-72992.72961145334,-73112.35619633138,-1713.9961002498749,119.62658487804583,-2250.7205633120907,1.0852410721068564,False,False
181,False,50,52.7681472,False,-72697.01613497038,-72995.73117239658,-73118.06483649903,421.04870152864896,122.33366410245071,-2250.7205633120907,-1.0425197742342722,False,False
181,False,51,52.769480400000006,False,-74826.35229658126,-72998.73183305158,-73123.77176441712,-1702.5805321641383,125.03993136553618,-2250.7205633120907,1.2356606968591457,False,False
181,False,52,52.770813600000004,False,-71145.72947462247,-73001.73249370659,-73129.4786923352,1983.7492177127278,127.74619862860709,-2250.7205633120907,0.9693116677791713,False,False
181,False,53,52.772147200000006,False,-71163.67578383246,-73004.73405464983,-73135.18733250287,1971.5115486704162,130.45327785304107,-2250.7205633120907,0.7353565007988534,False,False
181,False,54,52.773480400000004,False,-73708.82564466534,-73007.73471530483,-73140.89426042093,-567.9313842444099,133.15954511609743,-2250.7205633120907,-0.7112053417320574,False,False
182,True,0,52.8512924,True,-73451.42577305068,-73451.42577305068,-73473.9781751831,22.552402132423595,22.552402132423595,0.0,0.0,True,True
182,True,1,52.8526256,True,-73450.53963978424,-73474.83168545368,-73479.6851031012,29.145463316963287,4.853417647522292,-2648.2453173863023,-0.23147304881145248,True,True
182,True,2,52.8539592,True,-73456.77710940012,-73467.85248286996,-73485.39374326885,28.616633868732606,17.541260398895247,2795.553461482807,0.047173723126463285,True,True
182,True,3,52.8552924,True,-73430.26915229083,-73457.53278725874,-73491.10067118694,60.831518896113266,33.56788392820454,5431.876516612487,0.02486996261127672,True,True
182,True,4,52.8566256,True,-73458.69288058074,-73478.06879298121,-73496.807599105,38.11471852425893,18.73880612378707,-1959.0450905522457,-0.33618476035685196,True,True
182,True,5,52.8579592,True,-73495.53509182858,-73497.34157522833,-73502.51623927268,6.981147444093949,5.174664044345263,-5671.195098396618,-0.24609110856774663,True,True
182,True,6,52.8592924,True,-73506.47075726232,-73512.88408664365,-73508.22316719075,1.7524099284346448,-4.660919452900998,-7181.261598121806,-0.16276533606252896,True,True
182,True,7,52.8606256,True,-73510.07197102105,-73531.92554847307,-73513.93009510881,3.858124087753822,-17.995453364259447,-8711.635542634585,-0.22495048265389284,True,True
182,True,8,52.8619592,True,-73478.79966110978,-73526.24457615266,-73519.63873527649,40.839074166709906,-6.605840876174625,-6197.94741581166,0.46125141475061104,True,True
182,True,9,52.8632924,True,-73512.82796948052,-73528.14167981001,-73525.34566319454,12.517693714020425,-2.7960166154662147,-5367.606032754844,0.20675899653789953,True,True
182,True,10,52.864625600000004,True,-73474.49968496252,-73530.50069834074,-73531.05259111265,56.552906150129274,0.551892771909479,-4792.620428984505,0.1791742967493799,True,True
182,True,11,52.8659592,True,-73526.86895870471,-73519.97501333427,-73536.7612312803,9.892272575583775,16.78621794602077,-4927.951523322159,0.07910922438033019,True,True
182,True,12,52.867292400000004,True,-73539.23200312181,-73566.47966643152,-73542.46815919838,3.2361560765712056,-24.011507233139127,-5077.899196370849,-0.3941992445967166,True,True
182,True,13,52.8686256,True,-73547.8009204137,-73549.47098066102,-73548.17508711645,0.3741667027497897,-1.2958935445640236,-2637.324096121149,0.3908474809390319,True,True
182,True,14,52.869959200000004,True,-73507.53626663607,-73547.8351825927,-73553.88372728413,46.347460648059496,6.0485446914390195,-1157.2071209929447,0.051768335987187664,True,True
