session_id,tracklet_id,receiver_id,channel,edge,start_utc_ns,end_utc_ns,span_s,observation_count,tle_attempt_state,production_score_state,production_leader,production_abstention_reasons,review_state,review_leader,review_leader_evaluation_rms_hz,review_runner,review_runner_evaluation_rms_hz,research_clear_leader_threshold_pass,cross_receiver_group,catalogue_exclusion_count,propagation_exclusion_count
scan-hop-3ac4256c8bdb2bca,sha256:e783080da2966efddb3d388a7586e2ddbc39f2045a9e8c935ba80ad8b609f5f7,1,1,lower,1789978963872388723,1789978972803457523,8.9310688,16,not-attempted,not-scored,,,reviewed,69843,148.1069656078255,59869,198.5669695548631,False,False,0,0
scan-hop-3ac4256c8bdb2bca,sha256:ebc21f265b60ec46e6b84d39e264d401595917f8bfd55cb8f0242650389378bb,1,4,lower,1789978853718067523,1789978862510368723,8.7923012,12,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3ac4256c8bdb2bca,sha256:edf1ab61166e7bee3d9afa3bdaff1b98b6685ddaf433a4e1874c43b5df2f8318,1,3,lower,1789978932098056323,1789978936822322723,4.7242664,9,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3ac4256c8bdb2bca,sha256:f36f6e03d403b004a9b3f277bee75daa63ead49eaae664e7fcb9c7340c621af1,0,1,lower,1789978701234357123,1789978721457201523,20.2228444,28,not-attempted,not-scored,,,reviewed,63370,65.3204903720745,55464,511.48847537636397,True,False,0,0
scan-hop-3ac4256c8bdb2bca,sha256:fca5859a4b746beefa01e437c3d74523292173ff5aed2b191ece2a29d26f7f80,0,3,lower,1789978887306195123,1789978901690413123,14.384218,34,scored-group-member,non-abstaining,63384,,reviewed,63384,20.30077635306626,63377,520.344189672788,True,True,0,0
scan-hop-3dcd6395f2675920,sha256:00d656a94b7dc993cd737b60935a66a035984ab7ca7125520eb006b71704b9f5,1,1,upper,1789990377007905000,1789990404757559400,27.7496544,74,scored-group-member,non-abstaining,65333,,reviewed,65336,88.42635957974903,65333,1273.6497530418053,True,True,0,0
scan-hop-3dcd6395f2675920,sha256:0655c86daf4e2e9a7c7c0c5350942b32cd9b13d836c9e94bcc8e93ba2bb4a77d,0,1,upper,1789990468741138600,1789990481853252200,13.1121136,19,not-attempted,not-scored,,,reviewed,59088,154.84736434260475,61714,225.89164745632374,False,False,0,0
scan-hop-3dcd6395f2675920,sha256:0ca3f40201fa0f856551f6c2055ea6d5815ef062996b6aaabb1d9d2e59754900,1,3,upper,1789990422016771000,1789990436791902200,14.7751312,33,not-attempted,not-scored,,,reviewed,59088,170.4956087831396,60047,216.22309967599602,False,False,0,0
scan-hop-3dcd6395f2675920,sha256:0d2aca03644577f6fc5bb138619dbe3861d9bb7359963777fa5946bb07f90635,1,1,upper,1789990332485109800,1789990357054882200,24.5697724,36,scored-group-member,non-abstaining,58835,,reviewed,58835,137.31820017046678,59079,136.5597364284949,False,False,0,0
scan-hop-3dcd6395f2675920,sha256:0f7b64e137be5ee913a013caf51addc25dc9afb35d033aa12cb9306a83401236,1,1,upper,1789990463517132600,1789990481853252200,18.3361196,42,not-attempted,not-scored,,,reviewed,59088,182.73032858165098,61714,488.23879399845464,False,False,0,0
scan-hop-3dcd6395f2675920,sha256:1b2f8e79474f1dc1b20405338dca54a9111c4d5d5ebe4b97a497b68132d67ec9,0,1,upper,1789990499515799400,1789990516923951800,17.4081524,55,scored-group-member,non-abstaining,57906,,reviewed,57906,124.59407985274692,60308,1104.9269395611377,True,True,0,0
scan-hop-3dcd6395f2675920,sha256:1bfb87d1d83fb977d31e02e634674a1b84ac86ca2a1b489af5eb9b7225c83d66,0,1,upper,1789990407155930200,1789990421910805800,14.7548756,34,not-attempted,not-scored,,,reviewed,65333,198.6005852395295,68112,559.8955115993946,False,False,0,0
scan-hop-3dcd6395f2675920,sha256:1cf75b02c0c66e2e7ecc72cba8f7c38ef693963e22c111fa5524d7152fce7ca5,1,1,upper,1789990259037272600,1789990288701475000,29.6642024,52,scored-group-member,non-abstaining,57904,,reviewed,57904,92.69049847294632,61711,789.1114088565275,True,True,0,0
scan-hop-3dcd6395f2675920,sha256:3550d9bb1d0bf98134fb7ea57ad2d7dee19d6b4302b5507b9296ad88fa10a921,1,4,upper,1789990392011981800,1789990405008243800,12.996262,17,not-attempted,not-scored,,,reviewed,65336,66.05666624505554,65333,176.8096685611285,False,False,0,0
scan-hop-3dcd6395f2675920,sha256:4bca3115e986d25bbe7119fda76021d12a640c940237987da7bd1c1481a3d2ab,1,4,upper,1789990240858689000,1789990271777669400,30.9189804,96,scored-group-member,non-abstaining,57904,,reviewed,52458,94.03529745563134,61711,2393.964814141901,True,True,0,0
scan-hop-3dcd6395f2675920,sha256:5fb0f2e9f6301066b6dcec0d734653bb69f6178daff89cae583e8db20db497bd,1,1,upper,1789990226985307800,1789990241768308200,14.7830004,56,not-attempted,not-scored,,,reviewed,59087,68.714648250866,66961,80.87658863566813,False,False,0,0
scan-hop-3dcd6395f2675920,sha256:6f846f409d8d27ed839cc88190242346951df32474c84b4292bd6de282c4e8d0,1,1,upper,1789990360342763800,1789990376636237400,16.2934736,45,not-attempted,not-scored,,,reviewed,65328,419.18914239691014,58835,584.2385713648324,False,False,0,0
scan-hop-3dcd6395f2675920,sha256:8dba0b586834729803cc2b9ee5a722110617a79d9b90992512a58c39a7455420,1,2,upper,1789990272017293000,1789990286924243400,14.9069504,34,scored-group-member,non-abstaining,57904,,reviewed,57904,90.03653479272235,61711,169.4487481958599,False,True,0,0
scan-hop-3dcd6395f2675920,sha256:924b31324a2d2e5c4748fbaa92bc59177873b0590ce3a06e7b29f0268f59876b,1,1,upper,1789990488318465400,1789990516420084200,28.1016188,92,scored-group-member,non-abstaining,57906,,reviewed,57906,89.02474030754878,59031,1717.809101899053,True,True,0,0
scan-hop-3dcd6395f2675920,sha256:9f71fe20d7748051bd7ee34f4b7029bfbf075766b44d83ccca05e1806abc2061,0,1,upper,1789990233461336600,1789990241768308200,8.3069716,12,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3dcd6395f2675920,sha256:a8022eb54efd6dab363456f4778986a47ad7d15851368f2992a94f881342ced3,0,2,upper,1789990290211910600,1789990301066771000,10.8548604,12,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3dcd6395f2675920,sha256:a95062dad5e095bd37ac58d930ee74edda556ba7f6f8874b00d7e7b50f8c575b,0,1,upper,1789990363404175000,1789990376256243800,12.8520688,20,not-attempted,not-scored,,,reviewed,65328,163.82756218523366,58835,575.0132013947224,False,False,0,0
scan-hop-3dcd6395f2675920,sha256:aa945e5ba9903452d4f21c4410a244b1dadd154f9677a0affa36da2f23926e8e,0,2,upper,1789990272650627800,1789990286924243000,14.2736152,35,scored-group-member,non-abstaining,57904,,reviewed,57904,114.55921296648482,61711,140.34144680576284,False,True,0,0
scan-hop-3dcd6395f2675920,sha256:b174825378f8a95738713a641728e355b4572df668e55a62b641fa19ffbf061c,1,4,upper,1789990378405195000,1789990406658897800,28.2537028,69,scored-group-member,non-abstaining,65333,,reviewed,65333,140.98044321238547,67502,660.2135551181925,True,True,0,0
scan-hop-3dcd6395f2675920,sha256:b5509f199f86a4e12a784a80890ec942088db34edbede3999959304caeae75fa,0,1,upper,1789990267190642600,1789990301708146200,34.5175036,83,scored-group-member,non-abstaining,57904,,reviewed,57904,143.60192781272644,61711,380.5829831089166,False,True,0,0
scan-hop-3dcd6395f2675920,sha256:c21d1a8f573b4c5af7f01ae758514bc517e15c590cc0f25849ecabb54f6f110b,0,1,upper,1789990383365257400,1789990406406883800,23.0416264,50,scored-group-member,non-abstaining,65333,,reviewed,65336,187.59365372491928,65333,389.0680975329285,False,True,0,0
scan-hop-3dcd6395f2675920,sha256:ced913ce25fa0d595ce1fcbba8b8ac31920f396c3989a934a0d919e8a8cbac4b,0,4,upper,1789990398118643800,1789990405262645400,7.1440016,11,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3dcd6395f2675920,sha256:dcdb9f0c82c6aa2aa0d6f81b4af449e834c1fc79068815b83e02a606c986d0b0,1,3,upper,1789990344580929000,1789990359334715000,14.753786,10,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3dcd6395f2675920,sha256:eb9fd6513a031029c5c1408e8f4f2cde2d37bce0981977f214b694c78ff1360e,0,4,upper,1789990256630673800,1789990272165631800,15.534958,25,scored-group-member,non-abstaining,57904,,reviewed,52458,170.5144963629798,61711,703.0992004481426,False,True,0,0
scan-hop-3dcd6395f2675920,sha256:f194057b6344542ceef3b1a5526c94ae08dcec9fe5e84bd8d0877b3921a8bf40,1,4,upper,1789990331589163800,1789990355402883400,23.8137196,26,scored-group-member,non-abstaining,58835,,reviewed,58835,31.095628765842438,59079,152.6767553575825,True,False,0,0
scan-hop-3dcd6395f2675920,sha256:f225f20f90a4d8425725a24f6849455e350820d7f3f4540d445d8fab76381f05,0,1,upper,1789990459039890600,1789990465832171400,6.7922808,8,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3dcd6395f2675920,sha256:f6246bc9a5f38ba6390c18187206359162ac7f627a348446ad66b31cf8c929a1,1,1,upper,1789990414273244200,1789990436917387000,22.6441428,52,not-attempted,not-scored,,,reviewed,68112,65.08269795266298,65333,3315.6511643369677,True,False,0,0
scan-hop-3dcd6395f2675920,sha256:fa622a18f0ff18a7fae6cc5d126d4ae52325e91defd580767efbd3bd9633fe03,1,2,upper,1789990328027733400,1789990346513509400,18.485776,32,scored-group-member,non-abstaining,58835,,reviewed,55479,519.0131009787448,66982,708.4393895379526,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:00eb543666f682eed253cf0e78cfbb216ec80d71e1eb9599679da136c961c307,1,2,lower,1790003007409761129,1790003021672745929,14.2629848,28,not-attempted,not-scored,,,reviewed,57521,72.21656701108338,56920,482.4838626861554,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:01506e4fcf2908d4bb6c4425e9963b56923077ad7d2ebd08f87c0b95b631f494,1,2,lower,1790002967819790729,1790002976510723929,8.6909332,16,not-attempted,not-scored,,,reviewed,68844,45.214401233200796,65015,184.83307509284265,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:05c3eb1dd3ffd6c6b588ac1bf27b62f85b8462f359b66781d8513399b87805e6,0,2,lower,1790002855591418729,1790002871750223929,16.1588052,33,not-attempted,not-scored,,,reviewed,65215,109.03763432926021,58619,505.97118717567315,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:07d13c4fb9c05b26f294d22ba86a8fabf2489be177bce520c33f1b2eed7371a2,0,2,lower,1790002994164501529,1790003005391415929,11.2269144,9,scored-group-member,abstained,65224,tau-boundary,not-reviewed,,,,,,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:12da3b804d19978f5fdd94ea725b7a0d0507d2305b80ee0647efbac5d1ab8f69,0,2,lower,1790002890824576729,1790002936926167129,46.1015904,96,scored-group-member,non-abstaining,63849,,reviewed,63849,161.16020023922104,48120,3553.885760103152,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:199bf2f24acdc481295231b36e20cc90ad9ab34215aabb17129ea54a63e41991,1,1,lower,1790003035000408329,1790003066828815529,31.8284072,64,scored-group-member,abstained,63863,tau-boundary,reviewed,63863,188.1089837938087,63649,653.9346275479805,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:1a22cb4be8511fe2c8758f6fba01afdd8705f28f7139ac53af509ad36bb50c99,1,2,lower,1790002872109806729,1790002887027503929,14.9176972,29,not-attempted,not-scored,,,reviewed,63849,155.90911237794484,48120,125.161045006632,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:1b5d65e06baa332c5f9294b2ce82a65c1a01ae011826180b3ee1194c95e1c3ba,0,1,lower,1790003084395135529,1790003111860732329,27.4655968,37,not-attempted,not-scored,,,reviewed,62479,109.88187572400925,56908,1543.4728997702914,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:1e88ffce5f2260a44c76043726447e8ad42f93c10e8745411c1beaeaf2491f68,1,3,lower,1790002964382868329,1790003001583104329,37.200236,71,scored-group-member,non-abstaining,64014,,reviewed,64014,88.83863779446033,67976,1124.1040664987577,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:20fd9e3e2a95d7d180e665bee368ced30d87ce49506ab612a0a1ff2d5e361154,1,1,lower,1790002886884565129,1790002930826217129,43.941652,104,scored-group-member,non-abstaining,63849,,reviewed,63849,131.74293577742316,48120,2133.871923348313,True,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:2cfc4f6bd33e76f1873d262212e3c29e15f3fd15aae7288ab2044286d1a30059,1,2,lower,1790002816689927929,1790002826627671129,9.9377432,31,not-attempted,not-scored,,,reviewed,65215,1208.1537553802207,59567,1194.7829778325433,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:2ffeccb51e49370b3a1b4f52fc8ca467d9a6601d8d5cb8c903d91617a3cdba54,1,3,lower,1790003007157446729,1790003027535363929,20.3779172,20,not-attempted,not-scored,,,reviewed,63051,1010.5994157139161,63203,996.4442638281187,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:35a019cd570846cc63d6f2fa20f7ea95d9f8d86ba6cdfefd07d8797ec132cf3c,0,4,lower,1790002966797908329,1790002991764801529,24.9668932,41,scored-group-member,abstained,65224,tau-boundary,reviewed,59570,149.23797213516858,53401,544.7206336287923,True,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:39bd6c98df4d8f2cae5604897836102f7ab910bff5c42d0d452688b5ccbb7db2,0,2,lower,1790003085668415129,1790003096886100729,11.2176856,16,not-attempted,not-scored,,,reviewed,62479,158.46674676244572,57613,1142.5349250581278,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:3c521b0dd05f0f05126f3a28b5b5f80751c59810db88249bed2c33754737e37b,0,4,lower,1790003008040436329,1790003021807337929,13.7669016,21,not-attempted,not-scored,,,reviewed,68170,44.856079010003434,65224,156.60950656065316,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:3f33e1a2990752aa61a7bc5187bc9dd09b870cc6d8bac327273f8755a18e7385,1,4,lower,1790003026876442729,1790003051827453529,24.9510108,55,not-attempted,not-scored,,,reviewed,63649,115.88018560417062,63863,151.01407664677305,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:41a45b7d16c451db2c6ba5ef6adfa306c59ac36b441883ca9214ec1424e1c7af,1,3,lower,1790002942259991129,1790002964401805129,22.141814,24,not-attempted,not-scored,,,reviewed,64014,171.29883666043224,68170,166.96349394771661,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:4f7ec48b0f9cb44307ee0370f03566630a2bcf6e4d3fc6b23fe0ca68fdad9724,0,3,lower,1790002990854390729,1790003003614098329,12.7597076,8,scored-group-member,abstained,65224,tau-boundary,not-reviewed,,,,,,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:50e1178a1d1c87ead98136d71aa734dcea2ce0f483a845004aaa1cc1213c4a62,0,1,lower,1790003007281972329,1790003031218129529,23.9361572,29,not-attempted,not-scored,,,reviewed,65224,548.0430192350182,63549,951.5568145838495,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:5b9a2057f7aaa4482689d35924796bf9667ed1ef0c0d63f01e818f0f8ea934e0,1,4,lower,1790002866249681529,1790002886646175129,20.3964936,41,not-attempted,not-scored,,,reviewed,63849,81.98803427661431,48120,224.70852221743868,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:63818af429027a30ab833ad59bf0910911317ba9cde00de00603693a9c065c93,1,3,lower,1790003011733504729,1790003033630010329,21.8965056,43,not-attempted,not-scored,,,reviewed,63649,74.1937249605469,63863,147.3962381592876,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:68a497682a96474d5a72de8147d70c225b6ba44362d4481f8ec1bb12e92cea31,1,4,lower,1790003039459131529,1790003066576743529,27.117612,57,scored-group-member,abstained,63863,tau-boundary,reviewed,63863,150.71457925271616,63649,676.5218798689243,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:69a28edb444557a94b3ee648dc5a4a5ff6160252362b073c2a526dbafa36f983,0,4,lower,1790002944168691129,1790002956256905129,12.088214,9,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:6cd968a9afc8bbc828280a91ba9c58cc7d1c02c7c88fbfdb6ece617eef31f14f,1,3,lower,1790003096992479529,1790003111735363929,14.7428844,22,not-attempted,not-scored,,,reviewed,62479,116.45432084443327,56908,433.89503090733865,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:6fc00716a4d9e34d819889ebc64ecf17b53f5c5c6eeecf4d84a280ecda893e67,0,4,lower,1790003045823150329,1790003066576743529,20.7535932,37,scored-group-member,abstained,63863,tau-boundary,reviewed,63863,139.71068010386415,63649,406.2894218364625,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:73e3930059f842136cb1ae3498c7693d3035ae5e310af66e26cb90fd6081140c,1,1,lower,1790002903199041529,1790002919390097529,16.191056,27,not-attempted,not-scored,,,reviewed,65481,115.48057359792166,53604,176.17408312832828,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:78482e15652daf197f5eede3070bc643f67144b33c79a550d0d2cefda7dff0e1,1,1,lower,1790002978273960329,1790002990484887129,12.2109268,23,not-attempted,not-scored,,,reviewed,68844,72.25877216062294,64380,293.4600101409697,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:7a4f92356e1c4c48f24f8169c89db595c178aad05071f82a6b37f3dafa898acb,1,3,lower,1790003005623121529,1790003017861916329,12.2387948,12,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:86ca36bd55bef5d1e222d2c6cc7f29671b6e27bb448fc98fe634368c16510c6f,1,4,lower,1790003008040431929,1790003021296707129,13.2562752,17,not-attempted,not-scored,,,reviewed,57521,59.92333881457283,56920,534.1276858604849,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:94aefcb10c8062b3a3e71d500f3e88cf6d236784c9a02e3050fe92b23c8c3a2f,1,3,lower,1790003032851050329,1790003087345959529,54.4949092,123,scored-group-member,abstained,63863,tau-boundary,reviewed,63863,199.0270661603192,63649,1211.0187348223865,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:9a789807a6848e32de6f6af9fead7186091de3d0f00dde65b69f40d0c14cac23,1,1,lower,1790002866505682729,1790002887662182729,21.1565,47,not-attempted,not-scored,,,reviewed,63849,88.0332321436101,48120,167.45787815299826,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:a647c7ebd27c1e657861ad0eb6b1b66bf6d3e051bbe3d3f06cceeaf7253bbaca,0,2,lower,1790002949627179929,1790002961591535529,11.9643556,13,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:a6a82ac9c932943def8383fedbcd107044826d071510af98e7fe65a4f471620d,1,1,lower,1790003038057763129,1790003050805928729,12.7481656,23,not-attempted,not-scored,,,reviewed,63649,60.61897571092242,63863,82.74606575731622,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:a6c119c7c2f887c4b12666dfdcc3bd0167a0e56d6509d595f54699f0592f95bb,0,1,lower,1790002842892609529,1790002850786243129,7.8936336,17,not-attempted,not-scored,,,reviewed,69685,195.62400347894626,65215,252.42410925308738,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:a901d91985e974e8274c17b36105edfe61804324109f7ac73d8324d64d819510,0,4,lower,1790002905236634329,1790002935404843929,30.1682096,42,scored-group-member,non-abstaining,63849,,reviewed,63849,137.1050742107523,65481,1439.6148516452597,True,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:b4f851037ee8ef18cf1064b972fe3d3efd76f34e925a1469507af6224d7496f7,1,4,lower,1790002902309957929,1790002916338268329,14.0283104,31,scored-group-member,non-abstaining,63849,,reviewed,63849,59.80848498790147,48120,295.0366523098368,True,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:b62eb9b68b130955f14922a4ead342095033639070268fdd9386621f53736d84,1,1,lower,1790002983747684329,1790003026128839529,42.3811552,48,scored-group-member,abstained,65224,tau-boundary,reviewed,65224,273.81975206526585,68170,4438.872153138768,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:b8b3a6f5cfd689dc2d38de8eb1174265923e2813a3017ec8676bcbb9d9aabb01,1,3,lower,1790002981969103129,1790003004624753929,22.6556508,35,not-attempted,not-scored,,,reviewed,68844,92.79455453173024,64380,771.2150370998313,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:b8eb264f1cda7ebe75a86631b5671c336e5f78a61d3d7dc1c78d1adc7cb5b406,1,2,lower,1790002939448423529,1790002961591535529,22.143112,45,not-attempted,not-scored,,,reviewed,53401,101.87110257797447,59570,188.80100589060783,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:ba04b0618fbabd52d696b6ea25ebb97cfb780d579dee2d1ff100d94059ca3ec6,0,2,lower,1790002820356707929,1790002826246236729,5.8895288,14,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:bab183c83dda5e30c5820bbca3fb3638b93f17fd7e59df388c52b786f799f7d4,1,2,lower,1790002886493922329,1790002933486193129,46.9922708,111,scored-group-member,non-abstaining,63849,,reviewed,63849,157.98255373289558,48120,2987.805702118651,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:bf3d26e63a78d80346eff69a762cacf787f353633204bb7fc7e49e7177e710cb,1,4,lower,1790002851536504729,1790002872254233929,20.7177292,31,not-attempted,not-scored,,,reviewed,58630,69.4697899857738,57618,480.3619625034858,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:c32ab3f4ed37608b6164b3ce5a3b9030da5b345c0203b3c0079b8eee6a88f7c8,0,1,lower,1790003043537793929,1790003066828815529,23.2910216,31,scored-group-member,abstained,63863,tau-boundary,reviewed,63863,193.1919745993261,63649,409.5236262795388,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:c8941589425f5c56959c726f136d0a60188649a41c4f02e6b6c8cb9e4ad680b5,0,3,lower,1790003039973763529,1790003086324639529,46.350876,101,scored-group-member,abstained,63863,tau-boundary,reviewed,63863,163.79141517273465,63649,651.2732812972578,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:cfcff97e7cf38bf34d1cb302b5fb680d7aff12b92cecd14f082b22f8a95220d3,0,1,lower,1790002896188613929,1790002931706211929,35.517598,73,scored-group-member,non-abstaining,63849,,reviewed,63849,166.3501032085275,48120,2561.2121629467515,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:d22054dbe0da0e4e716b5ace40c92b9e0e4bd52b2fed20e2b0a67e6dad71dee8,1,4,lower,1790002909933905129,1790002931078202329,21.1442972,32,not-attempted,not-scored,,,reviewed,58088,770.2859433118853,55588,690.2800058208034,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:d693c00869b8c084f494d1c9e853312e9661c3a23293fb116b0752aadeb9b5ef,1,1,lower,1790003018484251929,1790003035019362729,16.5351108,25,not-attempted,not-scored,,,reviewed,63649,84.26051741726,63863,123.08063542893174,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:dbe136cff95ca34a5568a63e670e7b7cdf149907558fc1387ffa766d1895e25e,1,2,lower,1790003068085833929,1790003096886100729,28.8002668,33,not-attempted,not-scored,,,reviewed,62479,86.08325971407069,69998,1674.284032700738,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:e6ff625faf564df2615b926413b98b332673153cded3fbc9921e6daf54f46f96,1,4,lower,1790002980956548729,1790003005515580729,24.559032,40,scored-group-member,abstained,65224,tau-boundary,reviewed,65224,413.98414060694614,56920,2508.9235117252056,False,True,0,0
scan-hop-3e5519c96d2d8fd9,sha256:ea59e798679cdcc5c15f0b874d50947d9b8ac48c84c912ad794b6795244a91da,0,3,lower,1790003086305685129,1790003096503203929,10.1975188,21,not-attempted,not-scored,,,reviewed,69824,163.58161209957024,63649,50.55261470728086,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:ed7dc6ab5ba27cb8a9a8e5c00d236b29acb4fa34ba1ec2531db20cb1c20d118e,1,2,lower,1790002905103057529,1790002915320745529,10.217688,16,not-attempted,not-scored,,,reviewed,65481,63.728721207031185,53604,36.986098165747705,False,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:efc91718735029a3a5aeb2ff70e85982814782ea3d3ba3bd70ad896055c75687,0,1,lower,1790002827630113129,1790002841630323529,14.0002104,11,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:f7843ec82f34416d3c5e756d546f774c464ba7d05e98fc21c0fb5d9433565d40,0,4,lower,1790002855338050729,1790002870094232729,14.756182,18,not-attempted,not-scored,,,reviewed,65215,32.96610884153798,58630,475.04657502113116,True,False,0,0
scan-hop-3e5519c96d2d8fd9,sha256:fee36f53fefd8b9627dbbb6a0e7e16ab85da277e404b101aed99d86c3283f068,0,3,lower,1790003096992479529,1790003111735363929,14.7428844,38,not-attempted,not-scored,,,reviewed,62479,32.05254536084195,56908,416.4398478775377,True,False,0,0
scan-hop-3f353f6f0c7a9852,sha256:02b3789a0a2cac92e90bcc716953d43abeba50b379b734c002b62d432ffce381,1,4,lower,1789994896573485551,1789994918003123551,21.429638,28,scored-group-member,non-abstaining,64493,,reviewed,63569,147.61027708103995,64074,330.12835068590437,False,False,0,0
scan-hop-3f353f6f0c7a9852,sha256:07c66321c8bbeae7c2e0c931932a5b1364e273dd1fffde0343fbfd13d41b29c8,0,1,lower,1789995089010869951,1789995116789819551,27.7789496,48,not-attempted,not-scored,,,reviewed,66226,131.83809442730205,54011,1599.6414673184568,True,False,0,0
scan-hop-3f353f6f0c7a9852,sha256:2c7b5c13e8d653396396d3855c44d9bcce7bc7ffa63db2005f3eb2a11b29f38e,1,1,lower,1789995080882818351,1789995115127162751,34.2443444,88,not-attempted,not-scored,,,reviewed,66226,83.88942001133398,54011,1073.1175270810734,True,False,0,0
scan-hop-3f353f6f0c7a9852,sha256:2fed22b915a2ad51a83dba7914219f71b2e47e024d6f193f42116b303b43eba0,0,2,lower,1789994896314959151,1789994906027272351,9.7123132,11,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-3f353f6f0c7a9852,sha256:3906a91765c5269e787f85bafc9f5a5692795fce639abbadc3b3a35e72751396,0,4,lower,1789994940900235551,1789994951631197951,10.7309624,17,scored-group-member,abstained,59676,tau-boundary,reviewed,55467,151.04526522461774,66233,130.63569456508358,False,True,0,0
scan-hop-3f353f6f0c7a9852,sha256:480d551139083aca0715ac6e9c1ad4e697be113f1db5acfa8ea7b1354dbe030b,1,1,lower,1789995072110740751,1789995080901772351,8.7910316,25,not-attempted,not-scored,,,reviewed,66226,50.96156763636615,57231,114.40430944376375,False,False,0,0
scan-hop-3f353f6f0c7a9852,sha256:50e0c5b1c8848c78caa52fac11a8a28a6d5136f91c84e8acfa3c9fc5dbe2e750,1,1,lower,1789995144370859551,1789995161410981551,17.040122,27,scored-group-member,non-abstaining,66230,,reviewed,64480,59.803024385748145,66230,166.92762798208037,False,True,0,0
scan-hop-3f353f6f0c7a9852,sha256:50e813c54378d27d93800a661eb719be205f075a1ef2fcd363e3a4380c97532d,1,1,lower,1789994896186907551,1789994930849696751,34.6627892,58,scored-group-member,non-abstaining,64493,,reviewed,67044,1217.5239071573092,63569,1798.4550803500172,False,False,0,0
