beam_category,channel,confirmatory_after_prior_freeze,edge,evaluation_rms_ratio_rank2_over_rank1,identity_evidence_use,paired_points,pass_key,profile_rms_contrast,rank1_beam_rms_db,rank1_catalog_number,rank1_evaluation_rms_hz,rank1_training_rms_hz,rank2_beam_rms_db,rank2_catalog_number,rank2_evaluation_rms_hz,rank2_training_rms_hz,reason,receiver_id,reject_identity_on_missing_detection,reject_identity_on_response_mismatch,session_id,state,stratum,tracklet_id,visibility_status
corroborates-rank-1,4,True,lower,4.933023338904491,descriptive-response-consistency-only,14,scan-hop-3e5519c96d2d8fd9:63849,0.9834051595324201,1.6486443108600313,63849,59.80848498790147,42.32814610881516,2.810278933697336,48120,295.0366523098368,238.53693881293057,,1,False,False,scan-hop-3e5519c96d2d8fd9,scored,clear-at-least-3,sha256:b4f851037ee8ef18cf1064b972fe3d3efd76f34e925a1469507af6224d7496f7,unobstructed-visibility-unknown
corroborates-rank-1,1,True,lower,16.21092751585265,descriptive-response-consistency-only,11,scan-hop-3e5519c96d2d8fd9:65224,2.4410109814534207,0.28566021856509316,65224,273.81975206526585,294.1676032789878,3.6695336521432464,68170,4438.872153138768,3533.4770908460932,,1,False,False,scan-hop-3e5519c96d2d8fd9,scored,clear-at-least-3,sha256:b62eb9b68b130955f14922a4ead342095033639070268fdd9386621f53736d84,unobstructed-visibility-unknown
corroborates-rank-1,3,True,lower,8.31099455126024,descriptive-response-consistency-only,5,scan-hop-3e5519c96d2d8fd9:68844,1.7405544702316345,1.991064653652557,68844,92.79455453173024,114.51180814608773,6.195747248447624,64380,771.2150370998313,673.4805321494937,,1,False,False,scan-hop-3e5519c96d2d8fd9,scored,clear-at-least-3,sha256:b8b3a6f5cfd689dc2d38de8eb1174265923e2813a3017ec8676bcbb9d9aabb01,unobstructed-visibility-unknown
orientation-calibration-uncertain,2,True,lower,1.853332310270179,descriptive-response-consistency-only,6,scan-hop-3e5519c96d2d8fd9:53401,0.3981722524856559,1.446401023228123,53401,101.87110257797447,108.09874262458258,0.5555138025353648,59570,188.80100589060783,125.8533532368305,,1,False,False,scan-hop-3e5519c96d2d8fd9,scored,intermediate-1.5-to-3,sha256:b8eb264f1cda7ebe75a86631b5671c336e5f78a61d3d7dc1c78d1adc7cb5b406,unobstructed-visibility-unknown
,2,True,lower,,descriptive-response-consistency-only,0,scan-hop-3e5519c96d2d8fd9:unsupported:sha256:ba04b0618fbabd52d696b6ea25ebb97cfb780d579dee2d1ff100d94059ca3ec6,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-3e5519c96d2d8fd9,unsupported,,sha256:ba04b0618fbabd52d696b6ea25ebb97cfb780d579dee2d1ff100d94059ca3ec6,unobstructed-visibility-unknown
corroborates-rank-1,2,True,lower,18.912250951267673,descriptive-response-consistency-only,29,scan-hop-3e5519c96d2d8fd9:63849,2.5946322937164887,1.1669678945539081,63849,157.98255373289558,131.1673111358907,2.8899953515097763,48120,2987.805702118651,2373.4141549625137,,1,False,False,scan-hop-3e5519c96d2d8fd9,scored,clear-at-least-3,sha256:bab183c83dda5e30c5820bbca3fb3638b93f17fd7e59df388c52b786f799f7d4,unobstructed-visibility-unknown
,4,True,lower,6.914688566092622,descriptive-response-consistency-only,0,scan-hop-3e5519c96d2d8fd9:58630,1.3936816297156704,,58630,69.4697899857738,61.441880131920335,,57618,480.3619625034858,617.9937742340662,fewer-than-three-paired-points,1,False,False,scan-hop-3e5519c96d2d8fd9,unsupported,clear-at-least-3,sha256:bf3d26e63a78d80346eff69a762cacf787f353633204bb7fc7e49e7177e710cb,unobstructed-visibility-unknown
contradicts-rank-1,1,True,lower,2.119775560702651,descriptive-response-consistency-only,18,scan-hop-3e5519c96d2d8fd9:63863,0.5052045033438574,2.603634490936691,63863,193.1919745993261,110.94998568931835,1.792043057580264,63649,409.5236262795388,448.65790920412354,,0,False,False,scan-hop-3e5519c96d2d8fd9,scored,intermediate-1.5-to-3,sha256:c32ab3f4ed37608b6164b3ce5a3b9030da5b345c0203b3c0079b8eee6a88f7c8,unobstructed-visibility-unknown
contradicts-rank-1,3,True,lower,3.976235754544425,descriptive-response-consistency-only,32,scan-hop-3e5519c96d2d8fd9:63863,1.0644267912135612,2.0632335311131236,63863,163.79141517273465,174.02851889102723,0.7977714614364937,63649,651.2732812972578,835.9262659858134,,0,False,False,scan-hop-3e5519c96d2d8fd9,scored,clear-at-least-3,sha256:c8941589425f5c56959c726f136d0a60188649a41c4f02e6b6c8cb9e4ad680b5,unobstructed-visibility-unknown
corroborates-rank-1,1,True,lower,15.396516825337669,descriptive-response-consistency-only,30,scan-hop-3e5519c96d2d8fd9:63849,2.3896725123381235,1.4539714459765334,63849,166.3501032085275,125.67565645154974,2.766240385900161,48120,2561.2121629467515,2345.1210340844727,,0,False,False,scan-hop-3e5519c96d2d8fd9,scored,clear-at-least-3,sha256:cfcff97e7cf38bf34d1cb302b5fb680d7aff12b92cecd14f082b22f8a95220d3,unobstructed-visibility-unknown
,4,True,lower,0.8961347559490802,descriptive-response-consistency-only,0,scan-hop-3e5519c96d2d8fd9:58088,-0.05183167255012676,,58088,770.2859433118853,99.99755069308986,,55588,690.2800058208034,100.07417993648494,fewer-than-three-paired-points,1,False,False,scan-hop-3e5519c96d2d8fd9,unsupported,weak-less-than-1.5,sha256:d22054dbe0da0e4e716b5ace40c92b9e0e4bd52b2fed20e2b0a67e6dad71dee8,unobstructed-visibility-unknown
,1,True,lower,1.4607154003034852,descriptive-response-consistency-only,0,scan-hop-3e5519c96d2d8fd9:63649,0.19287154094125297,,63649,84.26051741726,58.896811460155725,,63863,123.08063542893174,71.3435382215638,fewer-than-three-paired-points,1,False,False,scan-hop-3e5519c96d2d8fd9,unsupported,weak-less-than-1.5,sha256:d693c00869b8c084f494d1c9e853312e9661c3a23293fb116b0752aadeb9b5ef,unobstructed-visibility-unknown
corroborates-rank-1,2,True,lower,19.449589133380236,descriptive-response-consistency-only,14,scan-hop-3e5519c96d2d8fd9:62479,2.542511969663798,0.9900150754549952,62479,86.08325971407069,113.70131206627579,8.418974354574917,69998,1674.284032700738,1681.6085924512413,,1,False,False,scan-hop-3e5519c96d2d8fd9,scored,clear-at-least-3,sha256:dbe136cff95ca34a5568a63e670e7b7cdf149907558fc1387ffa766d1895e25e,unobstructed-visibility-unknown
,4,True,lower,6.060433880502883,descriptive-response-consistency-only,0,scan-hop-3e5519c96d2d8fd9:65224,1.4686390534996665,,65224,413.98414060694614,308.15973877227356,,56920,2508.9235117252056,1452.1288597290124,fewer-than-three-paired-points,1,False,False,scan-hop-3e5519c96d2d8fd9,unsupported,clear-at-least-3,sha256:e6ff625faf564df2615b926413b98b332673153cded3fbc9921e6daf54f46f96,unobstructed-visibility-unknown
,3,True,lower,0.30903604664630685,descriptive-response-consistency-only,0,scan-hop-3e5519c96d2d8fd9:69824,-0.30096665407716294,,69824,163.58161209957024,88.34969593087803,,63649,50.55261470728086,88.76255642277826,fewer-than-three-paired-points,0,False,False,scan-hop-3e5519c96d2d8fd9,unsupported,weak-less-than-1.5,sha256:ea59e798679cdcc5c15f0b874d50947d9b8ac48c84c912ad794b6795244a91da,unobstructed-visibility-unknown
,2,True,lower,0.5803678069358001,descriptive-response-consistency-only,0,scan-hop-3e5519c96d2d8fd9:65481,-0.10631500609419643,,65481,63.728721207031185,55.31307621716681,,53604,36.986098165747705,65.03722303121425,fewer-than-three-paired-points,1,False,False,scan-hop-3e5519c96d2d8fd9,unsupported,weak-less-than-1.5,sha256:ed7dc6ab5ba27cb8a9a8e5c00d236b29acb4fa34ba1ec2531db20cb1c20d118e,unobstructed-visibility-unknown
,1,True,lower,,descriptive-response-consistency-only,0,scan-hop-3e5519c96d2d8fd9:unsupported:sha256:efc91718735029a3a5aeb2ff70e85982814782ea3d3ba3bd70ad896055c75687,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-3e5519c96d2d8fd9,unsupported,,sha256:efc91718735029a3a5aeb2ff70e85982814782ea3d3ba3bd70ad896055c75687,unobstructed-visibility-unknown
,4,True,lower,14.410150051514803,descriptive-response-consistency-only,0,scan-hop-3e5519c96d2d8fd9:65215,1.5283386690122491,,65215,32.96610884153798,29.15732567274261,,58630,475.04657502113116,595.972867492065,fewer-than-three-paired-points,0,False,False,scan-hop-3e5519c96d2d8fd9,unsupported,clear-at-least-3,sha256:f7843ec82f34416d3c5e756d546f774c464ba7d05e98fc21c0fb5d9433565d40,unobstructed-visibility-unknown
corroborates-rank-1,3,True,lower,12.992411154537987,descriptive-response-consistency-only,11,scan-hop-3e5519c96d2d8fd9:62479,1.4057051694352163,0.6571280758627208,62479,32.05254536084195,29.446385290137993,6.159583646255188,56908,416.4398478775377,422.47798729363774,,0,False,False,scan-hop-3e5519c96d2d8fd9,scored,clear-at-least-3,sha256:fee36f53fefd8b9627dbbb6a0e7e16ab85da277e404b101aed99d86c3283f068,unobstructed-visibility-unknown
,4,False,lower,2.2364862204320612,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:63569,0.5494620045543295,,63569,147.61027708103995,72.15690620472049,,64074,330.12835068590437,320.55529872375934,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,intermediate-1.5-to-3,sha256:02b3789a0a2cac92e90bcc716953d43abeba50b379b734c002b62d432ffce381,unobstructed-visibility-unknown
orientation-calibration-uncertain,1,False,lower,12.133378249035058,descriptive-response-consistency-only,26,scan-hop-3f353f6f0c7a9852:66226,2.152771418422304,1.9726661825337757,66226,131.83809442730205,162.3412936015116,2.4679609188297555,54011,1599.6414673184568,1553.578502584301,,0,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:07c66321c8bbeae7c2e0c931932a5b1364e273dd1fffde0343fbfd13d41b29c8,unobstructed-visibility-unknown
orientation-calibration-uncertain,1,False,lower,12.792048472096821,descriptive-response-consistency-only,26,scan-hop-3f353f6f0c7a9852:66226,2.1110622564914596,1.9726661825337757,66226,83.88942001133398,128.27207399908906,2.4679609188297555,54011,1073.1175270810734,1124.1626067914626,,1,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:2c7b5c13e8d653396396d3855c44d9bcce7bc7ffa63db2005f3eb2a11b29f38e,unobstructed-visibility-unknown
,2,False,lower,,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:unsupported:sha256:2fed22b915a2ad51a83dba7914219f71b2e47e024d6f193f42116b303b43eba0,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-3f353f6f0c7a9852,unsupported,,sha256:2fed22b915a2ad51a83dba7914219f71b2e47e024d6f193f42116b303b43eba0,unobstructed-visibility-unknown
,4,False,lower,0.8648777859459328,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:55467,-0.06733356591674691,,55467,151.04526522461774,75.94899384656846,,66233,130.63569456508358,77.3714370829563,fewer-than-three-paired-points,0,False,False,scan-hop-3f353f6f0c7a9852,unsupported,weak-less-than-1.5,sha256:3906a91765c5269e787f85bafc9f5a5692795fce639abbadc3b3a35e72751396,unobstructed-visibility-unknown
,1,False,lower,2.244913466165136,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:66226,0.3029314192993696,,66226,50.96156763636615,45.977657257928634,,57231,114.40430944376375,106.41924693297292,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,intermediate-1.5-to-3,sha256:480d551139083aca0715ac6e9c1ad4e697be113f1db5acfa8ea7b1354dbe030b,unobstructed-visibility-unknown
,1,False,lower,2.7912907364909363,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:64480,0.512844836677198,,64480,59.803024385748145,72.78596389260294,,66230,166.92762798208037,157.3219220891477,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,intermediate-1.5-to-3,sha256:50e0c5b1c8848c78caa52fac11a8a28a6d5136f91c84e8acfa3c9fc5dbe2e750,unobstructed-visibility-unknown
,1,False,lower,1.4771414916599657,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:67044,0.2321730443732692,,67044,1217.5239071573092,1458.708158973848,,63569,1798.4550803500172,1501.9095144312032,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,weak-less-than-1.5,sha256:50e813c54378d27d93800a661eb719be205f075a1ef2fcd363e3a4380c97532d,unobstructed-visibility-unknown
,1,False,lower,3.8454521919825404,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:64480,1.033035734661202,,64480,167.14571917608353,196.70248507810055,,66230,642.7508721861685,996.8010563575943,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,clear-at-least-3,sha256:54d81d05e6da50277ce2bce47c85738c90bf3104d5f2b2f78caff2883b506556,unobstructed-visibility-unknown
corroborates-rank-1,3,False,lower,3.463296029810075,descriptive-response-consistency-only,4,scan-hop-3f353f6f0c7a9852:67044,0.9356864035253984,1.9177249821315114,67044,113.24002797190452,59.85903974083027,4.49481100008529,48658,392.1837392906788,253.3569831986392,,1,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:5525592d606cc5845798be7c6dc7cf5f48361640b2f6c7b9bf711e85cb97c0c3,unobstructed-visibility-unknown
,3,False,lower,,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:unsupported:sha256:59cd7328ce4322a298dd425059a96a18c6479bbee99c97ff8a83da47c01a89c3,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-3f353f6f0c7a9852,unsupported,,sha256:59cd7328ce4322a298dd425059a96a18c6479bbee99c97ff8a83da47c01a89c3,unobstructed-visibility-unknown
orientation-calibration-uncertain,4,False,lower,10.492423200962008,descriptive-response-consistency-only,12,scan-hop-3f353f6f0c7a9852:64484,1.9047497644992581,1.260868942634536,64484,82.41817911759378,116.69870627334797,1.3259683559858406,59676,864.7664147544835,759.8403848519029,,1,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:5bbbc9cec0cad1c66e6cf5656ee7f483cd483c874899f9a5255e3d46974a24b2,unobstructed-visibility-unknown
,3,False,lower,,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:unsupported:sha256:5c89f200ef05a7d5fce020e24b0648690e497cd386792564bb6e40c647e34576,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-3f353f6f0c7a9852,unsupported,,sha256:5c89f200ef05a7d5fce020e24b0648690e497cd386792564bb6e40c647e34576,unobstructed-visibility-unknown
,2,False,lower,,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:unsupported:sha256:679e0568dd47467f31020ae25c9132b696da188a61016df1b6a791d5d8540186,,,,,,,,,,fewer-than-two-candidates,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,,sha256:679e0568dd47467f31020ae25c9132b696da188a61016df1b6a791d5d8540186,unobstructed-visibility-unknown
corroborates-rank-1,3,False,lower,1.5562503192897819,descriptive-response-consistency-only,5,scan-hop-3f353f6f0c7a9852:64484,0.268526585888,2.155277258221934,64484,227.99779023850422,355.11263445024616,4.13970295332964,46063,354.8216338560369,442.9621390061681,,0,False,False,scan-hop-3f353f6f0c7a9852,scored,intermediate-1.5-to-3,sha256:690d71438054239bc0ae4fd94f3dd8e890f255e3d80c6986f7fe34ae053346e5,unobstructed-visibility-unknown
contradicts-rank-1,3,False,lower,0.853954294187867,descriptive-response-consistency-only,9,scan-hop-3f353f6f0c7a9852:46063,-0.07273318409782734,4.105658442617804,46063,456.5878243742993,539.017093189281,0.9501061923634687,59676,389.9051332983285,560.1441848281795,,0,False,False,scan-hop-3f353f6f0c7a9852,scored,weak-less-than-1.5,sha256:6c78ebc1a191ba82a9760e62e98afb4f251c2f9839aec91d1d3f95a240cc7654,unobstructed-visibility-unknown
,2,False,lower,8.326637930833051,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:64493,1.6092735192800098,,64493,73.55766476703918,90.42230760928945,,66233,612.4880415527305,779.0935143142877,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,clear-at-least-3,sha256:6d23b6ee553775a0db6944e7f0720541162a1c0d82f1927fa271c6ac8758a5a5,unobstructed-visibility-unknown
,1,False,lower,1.4374705071291303,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:63766,0.19985018759274722,,63766,92.44748538167943,58.99357434520608,,54011,132.89053369441558,109.94043903610763,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,weak-less-than-1.5,sha256:78a6fce540e75dd957f1e33637eba5bc48887f1041e33df9aaee1e529eb05f83,unobstructed-visibility-unknown
,1,False,lower,,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:unsupported:sha256:94782449e2962b0f2e4bf16c8889f34e9142e0367c2f1b211308133df6224ad6,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-3f353f6f0c7a9852,unsupported,,sha256:94782449e2962b0f2e4bf16c8889f34e9142e0367c2f1b211308133df6224ad6,unobstructed-visibility-unknown
corroborates-rank-1,3,False,lower,8.114887123403534,descriptive-response-consistency-only,10,scan-hop-3f353f6f0c7a9852:66218,1.7546624804249435,1.484661612394189,66218,113.35098483870806,158.1196254801796,4.515588710733828,48658,919.8304472927413,972.3259794171213,,0,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:95ebc1abf0cf78533b4f27fd9d8f50334194824b7a97e8e353cd643225f860f2,unobstructed-visibility-unknown
,4,False,lower,1.0190231728353456,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:58437,0.0033202975299738155,,58437,45.812455746942675,85.78092569500113,,62275,46.68395401062838,98.72272458368367,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,weak-less-than-1.5,sha256:9c0631c0e918bd3c1b255f8a94623610f6a9c3f3e6e172936f351dfc3174123e,unobstructed-visibility-unknown
,2,False,lower,1.127243034433116,descriptive-response-consistency-only,1,scan-hop-3f353f6f0c7a9852:67044,0.06346539105845686,,67044,118.13713334837867,106.91754704856007,,48658,133.16926067485602,130.18389665670566,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,weak-less-than-1.5,sha256:a14543aa687e23a9c7fba3f5064108e9c9a14e960c04e696f443941598663977,unobstructed-visibility-unknown
corroborates-rank-1,4,False,lower,12.609427247997122,descriptive-response-consistency-only,42,scan-hop-3f353f6f0c7a9852:58437,2.1910059907911763,1.292873955842213,58437,147.12134992489987,99.17953949607288,6.6524860093397145,53247,1855.1159585051519,2062.3315045586837,,0,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:a150a0cace5ed91690b7f5e251a31eac3fb6d90aefdc008fd8c8ae0e4da4fcda,unobstructed-visibility-unknown
,4,False,lower,,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:unsupported:sha256:ad7325a1bebac9df0a1e44cd48a2ac7383d2fcd251775c56f2fba4ec6e92e340,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-3f353f6f0c7a9852,unsupported,,sha256:ad7325a1bebac9df0a1e44cd48a2ac7383d2fcd251775c56f2fba4ec6e92e340,unobstructed-visibility-unknown
,2,False,lower,3.4600627653474603,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:67317,0.934824327566463,,67317,109.68529041444793,107.19098767350623,,63702,379.517989269354,340.7137462979576,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,clear-at-least-3,sha256:ad80868254da5341d84d4a5e7bdbe4a7bb71ee2ee8225e9e7fb03e1bf470e9c4,unobstructed-visibility-unknown
,1,False,lower,2.043858466892536,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:64484,0.47557379870597316,,64484,111.55556455473439,43.14825304626712,,59676,228.00378514417076,134.89036764311433,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,intermediate-1.5-to-3,sha256:ae16950d2c0ea73a2df59dcb6c6e6b6776fba36edbbe3bc7ce9a9682b1d1bfec,unobstructed-visibility-unknown
corroborates-rank-1,3,False,lower,3.1703424420293493,descriptive-response-consistency-only,10,scan-hop-3f353f6f0c7a9852:66218,0.8546900919287999,1.484661612394189,66218,138.81180400820492,69.20359731420757,2.8607431881908627,54010,440.0809537018718,291.4438416365063,,1,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:d1ffcfd987d3a85d3ad01b066058e6ee4755a9ea5a0956b7bc08ea24bc8eeacc,unobstructed-visibility-unknown
corroborates-rank-1,4,False,lower,5.979018085961937,descriptive-response-consistency-only,12,scan-hop-3f353f6f0c7a9852:64484,1.4554772538110807,1.260868942634536,64484,169.94568671412347,107.95292165621328,3.487227999830566,46063,1016.1083344949654,694.8821796283905,,0,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:d3853aaf03d9ab605d451e0d1b3569199e117f67855fce9a3134a8f3bbd1dfaa,unobstructed-visibility-unknown
orientation-calibration-uncertain,4,False,lower,10.549922513414304,descriptive-response-consistency-only,42,scan-hop-3f353f6f0c7a9852:58437,2.0140171920424237,1.292873955842213,58437,214.9470521799244,177.07991616355915,1.1811349009924417,62275,2267.6747449850236,1927.0033888111584,,1,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:d5b9eda169a27b5041b7acdac9249610ae85d0030399317c5f1224313ade3f1c,unobstructed-visibility-unknown
orientation-calibration-uncertain,1,False,lower,7.019918944118106,descriptive-response-consistency-only,31,scan-hop-3f353f6f0c7a9852:66230,1.6122227624459258,2.9667642501514244,66230,118.22787126743879,135.16934094275015,3.892159382547802,59670,829.9500732330503,824.6827978232791,,0,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:de374dc6df55e19856ae3baaeec442a1d445fe058f4a8ecd16892001a3cc9161,unobstructed-visibility-unknown
orientation-calibration-uncertain,1,False,lower,19.172245219663683,descriptive-response-consistency-only,31,scan-hop-3f353f6f0c7a9852:66230,2.3681922065213015,2.9667642501514244,66230,66.76439408256084,96.50173168220292,3.892159382547802,59670,1280.0233352931193,1102.1289388774396,,1,False,False,scan-hop-3f353f6f0c7a9852,scored,clear-at-least-3,sha256:e4d3b670315ee824a0686b5c241bbd2a07c7be67e8a23835b39dc347759dd7b0,unobstructed-visibility-unknown
corroborates-rank-1,3,False,lower,2.0100895220425845,descriptive-response-consistency-only,14,scan-hop-3f353f6f0c7a9852:59676,0.4621750723534265,1.3367530001791232,59676,825.0407082365333,795.9863933545068,4.117849507553153,46063,1658.4056828848488,1531.7510072619598,,1,False,False,scan-hop-3f353f6f0c7a9852,scored,intermediate-1.5-to-3,sha256:f481497b993f462eb5327f9474df99e6b2a96bc4b753662c1d761a4ea55a5f97,unobstructed-visibility-unknown
,2,False,lower,2.8971746756232624,descriptive-response-consistency-only,0,scan-hop-3f353f6f0c7a9852:67313,0.7734418360448513,,67313,141.74373957645795,108.29791934497452,,61893,410.65637272905275,404.31660914505665,fewer-than-three-paired-points,1,False,False,scan-hop-3f353f6f0c7a9852,unsupported,intermediate-1.5-to-3,sha256:fbea84e51ecd843e3da45a628f4986de4e99b9a1b75517e7f30e3733ec32a76a,unobstructed-visibility-unknown
corroborates-rank-1,1,False,upper,23.67153760402307,descriptive-response-consistency-only,18,scan-hop-41e7ed10d3d52cd1:65927,2.6919208377142323,0.7385363247449731,65927,79.5732570058178,58.476851904856424,2.2591420428992475,69953,1883.621345487808,1733.7759705883286,,1,False,False,scan-hop-41e7ed10d3d52cd1,scored,clear-at-least-3,sha256:00ea691a15cdec9a428e95f27a0a80100af922f43f8ef2062ef28c98f4b7f996,unobstructed-visibility-unknown
,2,False,upper,,descriptive-response-consistency-only,0,scan-hop-41e7ed10d3d52cd1:unsupported:sha256:01befd4450ea1226ee76e3d9ff624d27e2f543845af73d79ac766568c1716fe3,,,,,,,,,,fewer-than-two-candidates,1,False,False,scan-hop-41e7ed10d3d52cd1,unsupported,,sha256:01befd4450ea1226ee76e3d9ff624d27e2f543845af73d79ac766568c1716fe3,unobstructed-visibility-unknown
,1,False,upper,3.571338241251011,descriptive-response-consistency-only,0,scan-hop-41e7ed10d3d52cd1:60296,0.8106732127378915,,60296,72.63831153137778,73.18701191609671,,69821,259.41597975191377,227.9754803304417,fewer-than-three-paired-points,0,False,False,scan-hop-41e7ed10d3d52cd1,unsupported,clear-at-least-3,sha256:0d315425dd426c3db6e94e00ecac4cb5a30900dba0b60042f2849e732f0c47ad,unobstructed-visibility-unknown
,4,False,upper,2.774493503565974,descriptive-response-consistency-only,0,scan-hop-41e7ed10d3d52cd1:60270,0.7349622861538839,,60270,101.59643081298924,99.35919007658609,,62025,281.8786372761286,126.18501218584666,fewer-than-three-paired-points,0,False,False,scan-hop-41e7ed10d3d52cd1,unsupported,intermediate-1.5-to-3,sha256:16e50b4307b1f9416c1efaa7038ea820dde784c7a5b447af0d3d6cb7ed30df09,unobstructed-visibility-unknown
,1,False,upper,,descriptive-response-consistency-only,0,scan-hop-41e7ed10d3d52cd1:unsupported:sha256:19f7a2c3c719f74825ebc4f3bfd42946ead3b584032b9f5d24ec178b881a3fbe,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-41e7ed10d3d52cd1,unsupported,,sha256:19f7a2c3c719f74825ebc4f3bfd42946ead3b584032b9f5d24ec178b881a3fbe,unobstructed-visibility-unknown
corroborates-rank-1,4,False,upper,22.31322762341544,descriptive-response-consistency-only,15,scan-hop-41e7ed10d3d52cd1:57477,2.7596093299141278,1.1879266865679305,57477,126.77095003335481,78.35262419134696,2.2243879960127044,55486,2828.669064130871,3050.4946405442647,,1,False,False,scan-hop-41e7ed10d3d52cd1,scored,clear-at-least-3,sha256:202256d99ebdcb9eeb9cc95b4b0a203f017ad6468a9b114a7d3d808848749475,unobstructed-visibility-unknown
contradicts-rank-1,3,False,upper,5.5465093552477835,descriptive-response-consistency-only,9,scan-hop-41e7ed10d3d52cd1:60270,1.010110292443431,1.3425317686907665,60270,53.066694685718566,113.45077925630864,1.1973573694877249,59497,294.3349185264159,387.11486703318275,,0,False,False,scan-hop-41e7ed10d3d52cd1,scored,clear-at-least-3,sha256:33a70ddd91116004cdeddc84453001553abff747752b1f7090eddc062818b5e0,unobstructed-visibility-unknown
,2,False,upper,2.593020087433132,descriptive-response-consistency-only,0,scan-hop-41e7ed10d3d52cd1:69964,0.6042977498587601,,69964,83.42297858940856,50.53579217057489,,65922,216.3174592358405,91.86474294930125,fewer-than-three-paired-points,1,False,False,scan-hop-41e7ed10d3d52cd1,unsupported,intermediate-1.5-to-3,sha256:3be7699b736044114d22a001dbedff36e4da25dc705549df4d52fb16f8f6c276,unobstructed-visibility-unknown
,3,False,upper,4.597311471937524,descriptive-response-consistency-only,0,scan-hop-41e7ed10d3d52cd1:66855,1.1594115592110592,,66855,91.3905390856164,53.794811191282186,,68059,420.15077376485897,343.1050074237082,fewer-than-three-paired-points,1,False,False,scan-hop-41e7ed10d3d52cd1,unsupported,clear-at-least-3,sha256:3e54c19e186454b62d5b7d25e21d33cad012c28713b45924b74bbd9d0245bf44,unobstructed-visibility-unknown
,4,False,upper,,descriptive-response-consistency-only,0,scan-hop-41e7ed10d3d52cd1:unsupported:sha256:428dabb7d031417853191f9d550a30a1d2bce8b68258dca73fc1c6bb5fb43f03,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-41e7ed10d3d52cd1,unsupported,,sha256:428dabb7d031417853191f9d550a30a1d2bce8b68258dca73fc1c6bb5fb43f03,unobstructed-visibility-unknown
