visit_index,time_s,phase_difference_deg,raw_phase_difference_deg,coherence,raw_coherence
259,0.00081915,-70.48649651219135,-4.097132973274987,0.07136123224968331,0.007474323398326453
259,0.0024575499999999998,-56.9744736380129,-56.74772188562437,0.035433779785244195,0.003624254738206636
259,0.00409595,-56.14919745247559,-145.9298640874063,0.0742557706776073,0.008113196497433861
259,0.005734349999999999,-34.252233174964786,115.16655346321875,0.04630366189956357,0.014630739457643064
259,0.007372749999999999,-87.81574024665389,-76.47561816470306,0.08356613012521252,0.01032666067575736
259,0.009011149999999999,-101.87173713649237,-100.42419359705157,0.07227720216500816,0.009060968167372058
259,0.010649549999999999,-90.86011409940559,102.8215898931246,0.04584961577880272,0.005220168060884185
259,0.012287949999999999,-111.35037918527838,67.80278479112957,0.061476373132761414,0.005906644359092592
259,0.01392635,-126.60820289447355,-50.256700532345626,0.03272550303054606,0.006818232728658269
259,0.015564749999999999,-154.0580792951378,48.27260721466805,0.07819979742598022,0.008784950516322231
259,0.01720315,-149.5078197892172,16.381573313059885,0.07533525044664614,0.007740305322486156
259,0.018841550000000002,-159.59064450248448,15.731730109482339,0.059392780366551726,0.010194186138081473
259,0.02047995,-165.56672977432638,-131.09733756712384,0.05143031852811657,0.004264397086150195
259,0.02211835,-164.79379984194549,25.993363965570996,0.038619795175589215,0.011407955860126153
259,0.023756749999999997,156.89826630041924,40.698296684914396,0.08987769446626889,0.015183564681014443
259,0.025395150000000002,146.76571630288691,6.768042733172222,0.05274455337622796,0.01584422466268093
259,0.02703355,131.42851092671506,-80.01851583515776,0.07351310846522992,0.00990250465992557
259,0.028671949999999998,148.02889248433263,141.69198647258378,0.047932235745137504,0.021319675236985854
259,0.03031035,132.86407434314074,-105.80377441104118,0.047295310067112455,0.02198536491751431
259,0.03194875,104.2849216047353,-118.69760068721499,0.05988990582078615,0.002561775459909456
259,0.033587149999999996,74.27336540841151,34.28167988507904,0.07544732828328052,0.01335047097391737
259,0.035225549999999994,48.28633735392648,-123.03110002858297,0.08122895287655549,0.006095314097877077
259,0.036863950000000006,34.1429925733222,-134.67705726273226,0.04125821652977186,0.002024637532370803
259,0.038502350000000005,18.198854242479023,-100.01308791405555,0.04320017396254987,0.003904698510928754
259,0.04014075,-49.1487291961641,-131.1195080341213,0.09323774047758178,0.008379449408686634
259,0.04177915,-49.87947729548215,-33.2070329575885,0.09203377498566025,0.010455750405417522
259,0.04341755,-76.7189229415171,24.458496470022936,0.07186197387090558,0.0036334559815807545
259,0.04505595,-109.7490864332945,-101.1696586578404,0.041239410908422834,0.009921673787992103
259,0.046694349999999996,155.06469788270329,171.25259005978367,0.03997768935659639,0.016755181430681877
259,0.04833275000000001,109.85102655984632,-120.22246652387336,0.0855322920595798,0.016574405726878606
259,0.049971150000000006,92.61462002408985,176.54972243266175,0.0722446487516278,0.004130833838893167
259,0.051609550000000004,83.33978046147746,-6.0440071557630555,0.0745903975958195,0.009575467783527468
259,0.05324795,60.1312563013256,59.48571757783431,0.030184740711892644,0.009588910459822948
259,0.05488635,78.48438670465896,155.87892669035173,0.04804918954489842,0.010758840297291485
259,0.05652475,49.05742184828266,148.73284019464532,0.07627895755214424,0.004530471219780008
259,0.05816315,84.09859695819155,37.415331714941075,0.033052201365400165,0.013193813778356605
259,0.059801549999999995,56.3947350202646,157.3736638006822,0.07229001366331379,0.005685805543983342
259,0.06143995,51.987923533136325,42.276133749468414,0.03658068430916781,0.006032642486891824
259,0.06307835,4.68704079930938,-79.69770931449435,0.0497145188758884,0.005440333421486148
259,0.06471675,16.51345884660484,3.6140449272587745,0.0339528326741311,0.003306326337029604
259,0.06635515,16.496894132167156,116.20278897583795,0.028496902971989244,0.011955646106826107
259,0.06799355,-10.08212689392209,52.00657993178216,0.08837245405457,0.01134995619971679
259,0.06963195,-7.874941263180107,149.21135298678033,0.07100704479549017,0.011752123246913564
259,0.07127035,-27.8221629579372,132.8047107535491,0.07204621186262623,0.0028586714612701333
259,0.07290875,-20.68731541840572,-101.62671555114669,0.038623081971715705,0.01709639420196468
259,0.07454715,-13.60824156792972,-59.0810721178378,0.044332885201757447,0.006480498183577103
259,0.07618555,-2.4753505286668456,63.65439132411747,0.07797941873246528,0.0075528494975737
259,0.07782395,37.086998789385156,162.98933562045607,0.05308558027172058,0.002537775169748933
259,0.07946235,33.52979266673759,41.83018554079708,0.06859092917252789,0.006704965165732714
259,0.08110075,72.45637578607236,-87.13441494291592,0.03705377880521782,0.022734694467632863
259,0.08273915,92.02111041717095,-135.3010512228468,0.0517852470548342,0.009318608751623814
259,0.08437755000000001,60.358434301841484,-132.21477418880679,0.07909998064372935,0.006448613230486145
259,0.08601595,81.01229565570775,-48.89978510036343,0.051173594266789364,0.004643348529239562
259,0.08765435,53.01779559857151,112.43086532161692,0.07674102417177392,0.02002783402940539
259,0.08929275,36.505388993426465,110.44838930724647,0.03139671104466787,0.013303451211760691
259,0.09093115,17.480680362791215,-117.7815705444905,0.04801878243202225,0.007532312623908516
259,0.09256955,16.275127167867183,-152.13136726022168,0.037598591453711805,0.004148898253087234
259,0.09420795,5.691107565575867,89.45508103260447,0.07025481066090822,0.01005334489433814
259,0.09584635,20.456736071262508,-142.6452214896896,0.06865750503332675,0.015820807864496376
259,0.09748475,17.571998759088462,-47.87684596224378,0.050282087588155076,0.010587157905466014
259,0.09912315000000001,10.305198010019872,3.6123206868330415,0.07236726157375067,0.02347732704972901
259,0.10076154999999999,31.901289747195857,-22.509127708012887,0.04065126870169379,0.00904554801203673
259,0.10239995,9.840012572552086,-92.02569586420681,0.0713788385130131,0.013676099216553009
259,0.10403835,13.522094801194916,62.52930005406775,0.07225619866291533,0.007549553320157415
259,0.10567675,28.98938708664224,-127.79009943697974,0.02882543794997206,0.007150482157390757
259,0.10731515,26.700365352005058,-116.28828225007075,0.07275640646550238,0.012141562088712799
259,0.10895355,40.64041398526715,-47.105117201810586,0.06396817620318918,0.017434952097842262
259,0.11059195,39.65331331887393,-146.72629390671537,0.0756246968137133,0.008151155577209543
259,0.11223034999999999,56.42941854641991,101.75418908661001,0.06507847568528055,0.01507493659814197
259,0.11386875,101.34138542746382,-126.75716807554082,0.03866334981675372,0.013371957327826787
259,0.11550715,96.9653969539525,133.2795877928703,0.07683940938199628,0.0238321559935839
259,0.11714555,92.86347568596828,-19.768420946082866,0.06450501574146343,0.005582965484239565
259,0.11878395,102.42716461480138,94.08166202414137,0.09730432593148067,0.007231517508777292
260,0.12103855,151.02106102926038,-115.15576958520926,0.04647928954096111,0.006707437858093477
260,0.12267694999999999,139.69909134091722,-97.81951467385039,0.03800733789902275,0.009213269884145538
260,0.12431535,121.87094868940824,-8.517238813118372,0.06621329421845332,0.013411610222344385
260,0.12595374999999998,125.37998694908752,50.43573966282936,0.07513178632239803,0.009147281252350786
260,0.12759215000000002,118.66275288719434,-119.64476481554999,0.06496309622255408,0.013797378238376842
260,0.12923055,147.92768756593628,118.06141623428888,0.022862565335524155,0.01626921773041366
260,0.13086894999999998,109.2293330192867,-79.83773366760886,0.04978209062752616,0.008575578064455736
260,0.13250735,106.23677535702505,-132.75831714435338,0.07082317813912864,0.017295550126754787
260,0.13414575,138.23336066959894,179.16791102568183,0.05149228233948812,0.015405717499946469
260,0.13578415,124.20413349665053,16.234819559077586,0.08036895474922615,0.020104748253006982
260,0.13742254999999998,110.50490023550772,57.542166741644586,0.03687243388589497,0.001723867495485968
260,0.13906095000000002,110.20677882665919,56.533367851707034,0.05080532292969983,0.002718798133365581
260,0.14069935,142.85591832918794,-138.8306721344659,0.03044799063067975,0.00741142361490935
260,0.14233774999999999,135.21229836673797,88.33731307230643,0.04398265374767066,0.008162109588242952
260,0.14397614999999997,146.80561807389617,-76.0393079894156,0.07730336142005724,0.005006103656967881
260,0.14561455,156.34704657054442,-144.18310832803448,0.06407641821720134,0.013646664911767968
260,0.14725295,-178.98249189591806,-133.55844176314196,0.05543300415286892,0.003010014264206269
260,0.14889134999999998,-172.23168557202476,-101.90164507636626,0.03255903898696312,0.004439451392194643
260,0.15052975000000002,-144.9756434627319,-162.5377438495386,0.0491292257993489,0.0045928908375970565
260,0.15216815,177.55350343826197,-86.7651176470533,0.07532751238465693,0.013105097675879637
260,0.15380655,-166.56687286681833,-9.711982368918513,0.05614512123731201,0.011307849258477031
260,0.15544494999999997,-172.2084321029648,141.72481241050113,0.06979559009661598,0.008617534243668849
260,0.15708335,-145.61703163458205,125.08971876555061,0.03792042798700324,0.004136639295740817
260,0.15872175,-142.37677016723387,20.503128925241928,0.04974254535000379,0.006000664385641281
260,0.16036014999999998,-142.70684461660323,67.45370512985713,0.061419106726227,0.006476155842495578
260,0.16199855000000002,-157.69172311072825,97.63474933289503,0.02876505520556991,0.010085227174186107
260,0.16363695,-137.75953763136866,-64.51313931195745,0.06863561669948687,0.006539671111459525
260,0.16527535,-122.03654478898792,-19.01693379941327,0.03301406928885706,0.015129280901778508
260,0.16691375,-137.8631764532866,-82.87037530888571,0.04472504868254508,0.00782525839303255
260,0.16855215,-152.36875039449302,109.99626507255441,0.07375350921915937,0.009443007064059209
260,0.17019055,-160.58829643539713,-22.594270141506733,0.037796760046595754,0.018744036760564735
260,0.17182894999999998,176.75123262976157,95.11595201243496,0.07229557309641246,0.009012767188874986
260,0.17346735000000002,-173.00987390940534,117.91397137349162,0.03806966263963174,0.013717335630664452
260,0.17510575,143.74999317448894,-176.13849417708312,0.060555792017891706,0.010917961242969733
260,0.17674415,153.84648213747187,-35.13075484223006,0.03645958329056627,0.008481633135555083
260,0.17838254999999997,131.72462803863337,155.74313905033753,0.07852344998524123,0.001277452477003211
260,0.18002095,106.88263565749423,-141.68823115765323,0.06409756131347383,0.027599199554203674
260,0.18165935,72.92989766532799,-146.88270213674068,0.02491270453653609,0.011898242897270138
