visit_index,time_s,fixed_phase_deg,dwell_phase_deg,fixed_coherence,dwell_coherence,delta_f_hz
261,0.24296934999999997,171.6409347074566,-32.36642751337944,0.056249071419762806,0.056440454200660746,682408.4743853409
261,0.24460775,167.51516405685922,-21.89915550787708,0.07652315909843428,0.0763428837948757,682408.4743853409
261,0.24624615,151.62239801575754,-21.75681504696389,0.04091743990095972,0.0409814982671708,682408.4743853409
261,0.24788454999999998,154.40165095439914,-4.036363384357813,0.07333751260124664,0.07357347769213007,682408.4743853409
261,0.24952295,141.36828441431064,-0.9401257379341741,0.030012519491234235,0.03023489403632538,682408.4743853409
261,0.25116135,110.09830733917518,-16.42752763240755,0.056621934496391024,0.05661692027940795,682408.4743853409
261,0.25279975,122.17104256394647,10.742876956172072,0.0779714128312982,0.07803290790999134,682408.4743853409
261,0.25443815,147.36778823458602,51.38820866557994,0.04047488836495016,0.04040109959743943,682408.4743853409
261,0.25607655,130.86557144352727,50.0152767257546,0.06489449064770834,0.064894111055311,682408.4743853409
261,0.25771495,143.08385843283511,78.47938073977141,0.026801947717617892,0.02710660464756509,682408.4743853409
261,0.25935335,105.90176140364854,57.08277288879002,0.08567491004801861,0.08588959187693948,682408.4743853409
261,0.26099175,128.6509586299033,95.24972096172174,0.02149481704272078,0.021310342304200845,682408.4743853409
261,0.26263015,83.94127996000748,66.01706738308962,0.06967122073915612,0.06983648438227943,682408.4743853409
261,0.26426855,79.94931593758957,76.90830137346708,0.05926213839579734,0.05881757678140089,682408.4743853409
261,0.26590695,51.07374574879412,63.82893113524741,0.034478971152236165,0.03462943430553012,682408.4743853409
261,0.26754534999999996,6.989173958748283,35.93515058035554,0.06890542639466643,0.06874709119153863,682408.4743853409
261,0.26918375,-2.6358410193839243,41.541529273885814,0.05813799427870909,0.05843877859994045,682408.4743853409
261,0.27082215,-24.57990955942004,35.202201083917416,0.09386271797068325,0.09410402542893725,682408.4743853409
261,0.27246054999999997,-68.77922029507344,5.653318423192581,0.052944912627328276,0.052711804450938905,682408.4743853409
261,0.27409895,-78.9870093640695,11.76799993826077,0.03789432388192023,0.038010737277449684,682408.4743853409
261,0.27573735,-153.53844067514171,-47.06563040410304,0.08429855344431585,0.08460997378802157,682408.4743853409
261,0.27737575,155.81029545114748,-82.03300470163775,0.07273176550453876,0.0727416783822018,682408.4743853409
261,0.27901415,133.674295648972,-88.63788842525193,0.07620337239039976,0.07638081082412967,682408.4743853409
261,0.28065255,110.18041626014684,-96.8255993480429,0.04252369560205999,0.04265043043623732,682408.4743853409
261,0.28229095,98.54206232274298,-92.33041054653323,0.04991403268584758,0.05015303601166081,682408.4743853409
261,0.28392934999999997,48.76670728268577,-126.7330221985149,0.0780223759016809,0.07832129240010768,682408.4743853409
261,0.28556775,44.334639022698425,-116.10128611489245,0.0778921592394448,0.07776999126020802,682408.4743853409
261,0.28720615,23.74855629749094,-120.38371078752041,0.0675776622974415,0.06777446646063748,682408.4743853409
261,0.28884455,24.212111526143584,-105.24518639076761,0.05877182400722528,0.05893736530701424,682408.4743853409
261,0.29048295,0.3357475806299568,-113.35990964250873,0.045223894455013854,0.04559038385768131,682408.4743853409
261,0.29212135,-65.69022355784523,-163.7865973912751,0.05235363389145069,0.05258223490852977,682408.4743853409
261,0.29375975,-85.2535270625065,-167.30490705583975,0.043097731188356976,0.0430434334475176,682408.4743853409
261,0.29539814999999997,-134.7980075918237,158.35800246402368,0.06790833803351652,0.06797077064882273,682408.4743853409
261,0.29703655,-175.7174088826639,133.18481776873998,0.08084721609050473,0.08075937725729446,682408.4743853409
261,0.29867495,113.09315710125334,77.95136660622602,0.03488537340348123,0.034802516771269484,682408.4743853409
261,0.30031335000000003,107.28796072013414,86.89109213461164,0.05108106224492717,0.05076812987724247,682408.4743853409
261,0.30195175,71.57850702885325,66.86079549155984,0.028792144597997418,0.028897240873828185,682408.4743853409
261,0.30359015,6.149998393324399,17.35011246937333,0.08171007966501241,0.08249501045865333,682408.4743853409
261,0.30522855000000004,-44.24008568103151,-17.858064756583488,0.07939255739684013,0.07975651367544288,682408.4743853409
261,0.30686694999999997,-90.59068964320926,-47.889683003980615,0.053872283303357735,0.05434835063759828,682408.4743853409
261,0.30850535,-158.90790848327632,-101.47492618419663,0.04116552985899257,0.04131731530979575,682408.4743853409
261,0.31014375,159.27101995996335,-127.42265043641251,0.03193389332012341,0.0320448562946618,682408.4743853409
261,0.31178215,77.18901077432416,166.4581922443987,0.08617079837588998,0.08663161254084549,682408.4743853409
261,0.31342055,44.89390985189925,148.9901741710955,0.055448947967949275,0.05549619140929453,682408.4743853409
261,0.31505895,7.667567291225924,127.80160461323992,0.06682308714930277,0.06756997536817276,682408.4743853409
261,0.31669735,-29.738599411531354,105.90055707943445,0.03126393214522219,0.03123981185137671,682408.4743853409
261,0.31833575000000003,-46.4927843870471,104.49506161920874,0.03645203016123202,0.036528050048059604,682408.4743853409
261,0.31997415,-78.68321757068115,87.88213901230387,0.0731209825504867,0.0735812423649358,682408.4743853409
261,0.32161255,-79.01757299830736,104.37159577603225,0.05363761121707323,0.05418113376638609,682408.4743853409
261,0.32325095,-116.06873732294078,81.95391209785255,0.08262294168247845,0.08279697139191441,682408.4743853409
261,0.32488935,-136.19602742114554,77.30520998119763,0.050035056438861164,0.050011962963784067,682408.4743853409
261,0.32652775,-125.33757555971592,103.99100521795302,0.041007471730724755,0.041003060759303926,682408.4743853409
261,0.32816615,-150.83611634501196,93.54145156303187,0.07518148252220896,0.07547178298500432,682408.4743853409
261,0.32980455000000003,-149.7199292805528,110.40579236848339,0.0735386741399021,0.07337538534643935,682408.4743853409
261,0.33144295,177.50714371420057,93.02230900578859,0.06897433639831044,0.06894007861288519,682408.4743853409
261,0.33308135,-166.3063246272914,124.8832964956282,0.04828964619720638,0.0485340484473899,682408.4743853409
261,0.33471975,-162.27957203739737,144.59098662967645,0.04291900288188615,0.043176391013072093,682408.4743853409
261,0.33635814999999997,-140.04830939911776,-177.6852795579152,0.07020190932484978,0.0704462287852572,682408.4743853409
261,0.33799655,-141.57850570433362,-163.67947022463667,0.05881868349687842,0.05927144930890244,682408.4743853409
261,0.33963495,-178.2731780391604,175.31665567198115,0.07693487005660532,0.07677401190400476,682408.4743853409
261,0.34127335,-178.23227583361611,-169.16427556028427,0.041184369301823676,0.04136359941946323,682408.4743853409
261,0.34291174999999996,156.13996228578034,-178.9465389208496,0.043802599899578826,0.04436991932443793,682408.4743853409
261,0.34455015,139.15893230539947,179.46363876902893,0.09758352929655086,0.09760104266582913,682408.4743853409
261,0.34618855,137.79727114762787,-166.42821026387293,0.07696434338598324,0.07706036636833423,682408.4743853409
