visit_index,frame_time_s,frame_time_in_dwell_s,device_counter_coordinate,new_dwell_segment,gap_from_previous_frame_s,tracker_segment_id,declared_differential_frequency_hz,declared_frequency_correction_cycles,cached_corrected_phase_deg,declared_uncorrected_gauge_phase_deg,tracker_removed_cycles,tracker_removed_phase_deg_wrapped,residual_phase_deg,reconstructed_declared_gauge_phase_deg,reconstruction_abs_error,cached_within_dwell_change_deg_processing_gauge,supported
259,0.05290232786302549,0.05290232786302549,492496869905.2786,False,0.0013333000000000025,0,682434.861324057,36102.3927789236,70.82979336199446,-147.76979414316497,0.17014137442299349,61.25089479227763,9.578898569674712,-147.76979414316497,0.0,-581.223131531216,True
259,0.05423562786302549,0.05423562786302549,492496883238.2786,False,0.0013333000000000025,0,682434.861324057,37012.28317952696,80.18105680368816,-177.87431349091722,0.17701108959856998,63.72399225548517,16.457064549161345,-177.87431349091722,2.0816681711721685e-17,-571.8718680895222,True
259,0.05556902786302549,0.05556902786302549,492496896572.2786,False,0.0013333999999999985,0,682434.861324057,37922.24182361646,69.3994693053768,156.45597123077587,0.24870088957050523,89.53232024538187,-20.1328509396759,156.45597123077584,5.551115123125783e-17,-582.6534555878336,True
259,0.056902327863025494,0.056902327863025494,492496909905.2786,False,0.0013333000000000025,0,682434.861324057,38832.13222421982,58.04075122165115,105.64147035760426,0.1628274494640706,58.6178818070654,-0.5771305857892791,105.64147035760428,1.2412670766236366e-16,-594.0121736715591,True
259,0.05823562786302549,0.05823562786302549,492496923238.2786,False,0.0013332999999999956,0,682434.861324057,39742.022624823185,68.30306147539467,76.44799782190182,0.12967231427201525,46.68203313792549,21.621028337045,76.44799782190182,1.1102230246251565e-16,-583.7498634178156,True
259,0.05956902786302549,0.05956902786302549,492496936572.2786,False,0.0013333999999999985,0,682434.861324057,40651.98126891269,60.032001940748856,53.288810509879795,0.21823714369205055,78.56537172913818,-18.533369789033937,53.288810509879795,0.0,-592.0209229524614,True
259,0.06090232786302549,0.06090232786302549,492496949905.2786,False,0.0013333000000000025,0,682434.861324057,41561.871669516055,39.02208651998057,-7.176887700334419,0.1437803955725085,51.76094240610304,-12.738855885400197,-7.176887700334419,1.1188630228279524e-16,-613.0308383732298,True
259,0.06223562786302549,0.06223562786302549,492496963238.2786,False,0.0013333000000000025,0,682434.861324057,42471.76207011942,19.472230602279726,-66.18252640748125,0.050033808608923015,18.0121710992123,1.4600595041903939,-66.18252640748125,5.551115123125783e-17,-632.5806942909306,True
259,0.06356902786302548,0.06356902786302548,492496976572.2786,False,0.0013333999999999915,0,682434.861324057,43381.72071420892,6.695326905753207,-93.84755788400332,-0.0002156258761698023,-0.07762531542112247,6.772952221797032,-93.84755788400332,1.1188630228279524e-16,-645.3575979874572,True
259,0.0649023278630255,0.0649023278630255,492496989905.2786,False,0.0013333000000000095,0,682434.861324057,44291.61111481228,-0.11329684287976637,-140.11196442208225,-0.01689326886325922,-6.081576790773322,5.968279947140551,-140.11196442208225,0.0,-652.1662217360902,True
259,0.06623562786302549,0.06623562786302549,492497003238.2786,False,0.0013332999999999956,0,682434.861324057,45201.50151541564,-20.135220774129024,160.4103288572226,-0.019227557198646477,-6.921920591512727,-13.213300183153226,160.4103288572226,1.2412670766236366e-16,-672.1881456673394,True
259,0.06756902786302549,0.06756902786302549,492497016572.2786,False,0.0013333999999999985,0,682434.861324057,46111.46015950514,-7.537324684915916,158.12009716644013,-0.11154762418160634,-40.15714470537828,32.61982002096545,158.12009716644013,0.0,-659.5902495781263,True
259,0.06890232786302548,0.06890232786302548,492497029905.2786,False,0.0013332999999999956,0,682434.861324057,47021.350560108505,-11.546059121181258,114.65557994072886,0.014057142789714441,5.06057140429721,-16.606630525937284,114.65557994072886,0.0,-663.5989840143917,True
259,0.0702356278630255,0.0702356278630255,492497043238.2786,False,0.0013333000000000095,0,682434.861324057,47931.24096071187,-23.02680525591694,63.71905101654721,-0.043207759881796134,-15.554793557446603,-7.472011698531967,63.71905101654721,1.2412670766236366e-16,-675.0797301491274,True
259,0.07156902786302549,0.07156902786302549,492497056572.2786,False,0.0013333999999999985,0,682434.861324057,48841.199604801375,-39.40362838162693,32.454100113461,-0.09585430941847947,-34.50755139065262,-4.8960769916477425,32.454100113461,0.0,-691.4565532748373,True
259,0.07290232786302549,0.07290232786302549,492497069905.2786,False,0.0013332999999999956,0,682434.861324057,49751.09000540474,-22.330857135231494,10.0710885704105,-0.1549456986314914,-55.78045150733691,33.44959437236716,10.071088570410497,1.1443916996305594e-16,-674.3837820284418,True
259,0.0742356278630255,0.0742356278630255,492497083238.2786,False,0.0013333000000000095,0,682434.861324057,50660.9804060081,-18.915559249829887,-25.969396333633853,-0.014605794135655732,-5.25808588883607,-13.657473360029904,-25.969396333633853,0.0,-670.9684841430402,True
259,0.0755690278630255,0.0755690278630255,492497096572.2786,False,0.0013333999999999985,0,682434.861324057,51570.9390500976,-14.887558558224832,-36.82952342202436,-0.04305628156785632,-15.500261364428278,0.6127028059888211,-36.82952342202436,0.0,-666.9404834514352,True
259,0.07690232786302549,0.07690232786302549,492497109905.2786,False,0.0013332999999999956,0,682434.861324057,52480.82945070096,10.869583907733377,-50.52816374551208,-0.03016543851838826,-10.85955786661977,21.729141774376096,-50.52816374551208,0.0,-641.1833409854769,True
259,0.07823562786302549,0.07823562786302549,492497123238.2786,False,0.0013332999999999956,0,682434.861324057,53390.719851304326,20.65657166425425,-80.19695877843719,0.10174090659358773,36.62672637369158,-15.97015471070718,-80.19695877843719,1.2412670766236366e-16,-631.396353228956,True
259,0.07956902786302548,0.07956902786302548,492497136572.2786,False,0.0013333999999999985,0,682434.861324057,54300.678495393826,40.695121443211235,-75.04653677947576,0.08456544283548649,30.443559420775138,10.251562022974383,-75.04653677947576,1.1102230246251565e-16,-611.357803449999,True
259,0.0809023278630255,0.0809023278630255,492497149905.2786,False,0.0013333000000000095,0,682434.861324057,55210.568895997196,41.65150414265812,-113.54593686685547,0.16870464228380064,60.73367122216823,-19.082167078583684,-113.54593686685547,1.2412670766236366e-16,-610.4014207505521,True
259,0.08223562786302549,0.08223562786302549,492497163238.2786,False,0.0013332999999999956,0,682434.861324057,56120.45929660056,52.58240333105572,-142.0708204679038,0.11835524122806945,42.60788684210501,9.974516489767877,-142.0708204679038,0.0,-599.4705215621544,True
259,0.08356902786302549,0.08356902786302549,492497176572.2786,False,0.0013333999999999985,0,682434.861324057,57030.41794069005,69.0530969969234,-140.48825458465103,0.1764258403318148,63.513302519453326,5.539794476482035,-140.48825458465103,1.1102230246251565e-16,-582.9998278962868,True
259,0.08490232786302548,0.08490232786302548,492497189905.2786,False,0.0013332999999999956,0,682434.861324057,57940.30834129342,53.517808225073246,164.5206738566722,0.23756608517441966,85.5237906627911,-32.005982438209635,164.5206738566722,5.551115123125783e-17,-598.5351166681369,True
259,0.0862356278630255,0.0862356278630255,492497203238.2786,False,0.0013333000000000095,0,682434.861324057,58850.19874189679,62.31623549984106,133.86331834461345,0.10550699848117523,37.98251945322308,24.333716047206327,133.86331834461345,0.0,-589.736689393369,True
259,0.08756902786302549,0.08756902786302549,492497216572.2786,False,0.0013333999999999985,0,682434.861324057,59760.15738598628,69.26420619722082,125.92316125675893,0.1975407299294691,71.11466277460889,-1.850456578432602,125.92316125675893,0.0,-582.7887186959892,True
259,0.08890232786302549,0.08890232786302549,492497229905.2786,False,0.0013332999999999956,0,682434.861324057,60670.04778658965,31.914034574947205,49.11720684765873,0.21170049137389046,76.21217689460056,-44.29814231982187,49.11720684765873,0.0,-620.1388903182628,True
259,0.0902356278630255,0.0902356278630255,492497243238.2786,False,0.0013333000000000095,0,682434.861324057,61579.938187193016,28.623568820752553,6.370958306637473,-0.015100380687017752,-5.436137047326384,34.059705868989134,6.370958306637473,0.0,-623.4293560724575,True
259,0.0915690278630255,0.0915690278630255,492497256572.2786,False,0.0013333999999999985,0,682434.861324057,62489.89683128251,23.392047435345397,-13.748690861384592,0.07036973074043859,25.333103066557896,-1.9410556310230924,-13.748690861384592,0.0,-628.6608774578647,True
259,0.09290232786302549,0.09290232786302549,492497269905.2786,False,0.0013332999999999956,0,682434.861324057,63399.78723188588,10.748758112488968,-65.8477629710676,0.050445905694272875,18.160526049938227,-7.411767938580595,-65.84776297106761,1.2412670766236366e-16,-641.3041667807211,True
259,0.09423562786302549,0.09423562786302549,492497283238.2786,False,0.0013332999999999956,0,682434.861324057,64309.67763248925,7.577056234329815,-108.4752476360534,-0.005262586695465176,-1.8945312103674714,9.47158744474861,-108.4752476360534,0.0,-644.4758686588802,True
259,0.09556902786302549,0.09556902786302549,492497296572.2786,False,0.0013333999999999985,0,682434.861324057,65219.636276578734,16.447263814180175,-114.49316784143727,0.012237095433807396,4.4053543561706565,12.04190945790339,-114.49316784143727,1.2412670766236366e-16,-635.6056610790298,True
259,0.0969023278630255,0.0969023278630255,492497309905.2786,False,0.0013333000000000095,0,682434.861324057,66129.5266771821,12.157604056231563,-158.23861038621249,0.07032630942786264,25.31747139403055,-13.159867339597195,-158.23861038621249,1.1102230246251565e-16,-639.8953208369785,True
259,0.09823562786302549,0.09823562786302549,492497323238.2786,False,0.0013332999999999956,0,682434.861324057,67039.41707778547,10.88065674627629,161.02865951700565,0.021855400828563756,7.867944298282959,3.012712446916471,161.02865951700565,1.2412670766236366e-16,-641.1722681469338,True
259,0.09956902786302549,0.09956902786302549,492497336572.2786,False,0.0013333999999999985,0,682434.861324057,67949.37572187497,3.624583524269505,138.884458512384,0.026676970656447287,9.603709436321033,-5.979125909889593,138.884458512384,1.5700924586837752e-16,-648.4283413689406,True
259,0.10090232786302548,0.10090232786302548,492497349905.2786,False,0.0013332999999999956,0,682434.861324057,68859.26612247834,12.482612110098724,108.28670431138659,-0.010087471382603564,-3.6314896977372753,16.1141018078261,108.28670431138659,1.2412670766236366e-16,-639.5703127831114,True
259,0.1022356278630255,0.1022356278630255,492497363238.2786,False,0.0013333000000000095,0,682434.861324057,69769.1565230817,3.7896303901564097,60.13793980461766,0.059279557488688725,21.34064069592794,-17.551010307006194,60.13793980461766,0.0,-648.2632945030537,True
259,0.10356902786302549,0.10356902786302549,492497376572.2786,False,0.0013333999999999985,0,682434.861324057,70679.11516717119,20.47266328260588,61.93284490921354,-0.01362042036051641,-4.903351329785908,25.3760146118729,61.93284490921354,1.5700924586837752e-16,-631.5802616106042,True
259,0.1049023278630255,0.1049023278630255,492497389905.2786,False,0.0013333000000000095,0,682434.861324057,71589.00556777457,14.176371046224162,16.180769891243912,0.10321026715293148,37.15569617505535,-22.979325131281723,16.180769891243912,0.0,-637.8765538469859,True
259,0.1062356278630255,0.1062356278630255,492497403238.2786,False,0.0013332999999999956,0,682434.861324057,72498.89596837792,1.0866336552946225,-36.36475029175092,0.02188910780511792,7.8800788098424475,-6.793445156718767,-36.36475029175092,0.0,-650.9662912379155,True
259,0.1075690278630255,0.1075690278630255,492497416572.2786,False,0.0013333999999999985,0,682434.861324057,73408.85461246743,11.512291304558296,-40.82722041986345,-0.033341954821208095,-12.003103735634916,23.515395041928418,-40.82722041986346,1.1102230246251565e-16,-640.5406335886518,True
259,0.1089023278630255,0.1089023278630255,492497429905.2786,False,0.0013333000000000095,0,682434.861324057,74318.7450130708,23.103070432414842,-68.69222407883353,0.0609387470939499,21.937948953821977,1.165121479869414,-68.69222407883353,1.2412670766236366e-16,-628.9498544607952,True
259,0.1102356278630255,0.1102356278630255,492497443238.2786,False,0.0013332999999999956,0,682434.861324057,75228.63541367416,37.05988746663599,-94.19118983667768,0.09637180433408717,34.69384956027138,2.366037906064138,-94.19118983667768,1.1102230246251565e-16,-614.993037426574,True
259,0.1115690278630255,0.1115690278630255,492497456572.2786,False,0.0013333999999999985,0,682434.861324057,76138.59405776366,50.01496576112201,-96.12423931956786,0.1417130680579365,51.01670450085714,-1.0017387418591281,-96.12423931956786,0.0,-602.037959132088,True
259,0.11290232786302551,0.11290232786302551,492497469905.2786,False,0.0013333000000000095,0,682434.861324057,77048.48445836703,69.41263746562676,-116.18235040188974,0.17491678904335564,62.97004405560803,6.442593412117876,-116.18235040188974,0.0,-582.6402874275832,True
259,0.1142356278630255,0.1142356278630255,492497483238.2786,False,0.0013332999999999956,0,682434.861324057,77958.37485897039,74.61707926712222,-150.43369139245956,0.24669530325036526,88.81030917013148,-14.19322990513649,-150.43369139245956,1.2412670766236366e-16,-577.4358456260877,True
259,0.1155690278630255,0.1155690278630255,492497496572.2786,False,0.0013333999999999985,0,682434.861324057,78868.33350305988,91.05900830381026,-148.87989013838643,0.2217264474128269,79.8215210686177,11.237487233839342,-148.87989013838643,0.0,-560.9939165893996,True
259,0.1169023278630255,0.1169023278630255,492497509905.2786,False,0.0013332999999999956,0,682434.861324057,79778.22390366325,103.57633723690287,-175.81834399212042,0.2986137148347175,107.50093734049833,-3.9246001055080537,-175.81834399212042,1.3877787807814457e-17,-548.4765876563071,True
259,0.11823562786302551,0.11823562786302551,492497523238.2786,False,0.0013333000000000095,0,682434.861324057,80688.11430426661,94.22876132468107,135.37829730359252,0.32248240602776523,116.09366616999546,-21.864904846391916,135.37829730359252,0.0,-557.8241635685288,True
260,0.12090280234495615,0.0006834023449561496,492497549910.02344,True,0.0026671744819306425,0,682465.0678911909,82508.30779520884,101.48206552375392,-147.71165929558867,,,,,,0.0,False
260,0.12223610234495616,0.00201670234495615,492497563243.02344,False,0.0013333000000000095,0,682465.0678911909,83418.23847022816,106.93952044343943,-167.21119742037365,,,,,,5.457454919685502,False
260,0.12356950234495616,0.0033501023449561502,492497576577.02344,False,0.0013333999999999985,0,682465.0678911909,84328.23739175427,106.33671152222448,-168.2022569399233,0.31221382045312485,112.39697536312495,-6.060263839401208,-168.2022569399233,0.0,4.854645998470538,True
260,0.12490280234495615,0.004683402344956148,492497589910.02344,False,0.0013332999999999956,0,682465.0678911909,85238.1680667736,71.6534240161169,132.1574625094987,0.2937052850028042,105.73390260100952,-34.08047858494263,132.1574625094987,0.0,-29.828641507637034,True
260,0.12623610234495616,0.006016702344956148,492497603243.02344,False,0.0013333000000000095,0,682465.0678911909,86148.09874179291,59.691829399447435,95.23887484835882,0.1026948236389148,36.97013651000934,22.721692889239186,95.2388748483588,5.551115123125783e-17,-41.790236124306496,True
260,0.12756950234495615,0.007350102344956153,492497616577.02344,False,0.0013333999999999846,0,682465.0678911909,87058.09766331903,42.46290295724146,77.62169780781812,0.13258398550771658,47.730234782777956,-5.267331827298319,77.62169780781812,0.0,-59.01916256651247,True
260,0.12890280234495616,0.008683402344956154,492497629910.02344,False,0.0013333000000000095,0,682465.0678911909,87968.02833833836,21.032004881261287,31.2338066926062,0.07009437920843191,25.233976515035494,-4.201971632002481,31.2338066926062,0.0,-80.45006064249264,True
260,0.13023610234495617,0.010016702344956153,492497643243.02344,False,0.0013333000000000095,0,682465.0678911909,88877.95901335769,-3.8672264667328844,-18.622417699858435,-0.0011080366519969026,-0.3988931947188754,-3.4683332716448847,-18.62241769985844,1.1102230246251565e-16,-105.34929199048682,True
260,0.13156950234495615,0.011350102344956156,492497656577.02344,False,0.0013333999999999846,0,682465.0678911909,89787.9579348838,-15.712660770787801,-30.85610260224803,-0.07990682726313073,-28.766457814727072,13.053797043120573,-30.85610260224803,0.0,-117.19472629454172,True
260,0.13290280234495616,0.012683402344956156,492497669910.02344,False,0.0013333000000000095,0,682465.0678911909,90697.88860990312,-29.36664008539139,-69.46707496132206,-0.07655026409678531,-27.558095074842715,-1.8085450091535533,-69.46707496132206,1.1102230246251565e-16,-130.8487056091453,True
260,0.13423610234495617,0.014016702344956156,492497683243.02344,False,0.0013333000000000095,0,682465.0678911909,91607.81928492246,-46.40297599618188,-111.46040391134433,-0.11950172055554156,-43.020619399994956,-3.3823565942408353,-111.46040391134433,1.2412670766236366e-16,-147.8850415199358,True
260,0.13556950234495616,0.015350102344956157,492497696577.02344,False,0.0013333999999999846,0,682465.0678911909,92517.81820644857,-50.67701710535826,-116.12269561885539,-0.17622031085270107,-63.439311906972385,12.762294801337143,-116.12269561885539,5.551115123125783e-17,-152.1590826291122,True
260,0.13690280234495616,0.016683402344956154,492497709910.02344,False,0.0013333000000000095,0,682465.0678911909,93427.74888146788,-72.16911941850528,-162.57179098171153,-0.15264182837370738,-54.95105821453465,-17.218061203276427,-162.57179098171153,0.0,-173.65118494225922,True
260,0.13823610234495615,0.018016702344956153,492497723243.02344,False,0.0013332999999999817,0,682465.0678911909,94337.67955648722,-83.92913044554393,160.7112049520181,-0.2601700603657008,-93.66122173165229,9.732091287656463,160.7112049520181,1.1102230246251565e-16,-185.41119596929786,True
260,0.13956950234495616,0.01935010234495615,492497736577.02344,False,0.0013334000000000124,0,682465.0678911909,95247.67847801333,-108.90366204090382,135.3484227583235,-0.26580317075717386,-95.68914147258259,-13.21452056938284,135.34842275832347,1.1102230246251565e-16,-210.38572756465777,True
260,0.14090280234495617,0.020683402344956154,492497749910.02344,False,0.0013333000000000095,0,682465.0678911909,96157.60915303265,-111.02008293211523,108.27500882264164,-0.3718838712118437,-133.87819363626372,22.858110702912626,108.27500882264164,5.551115123125783e-17,-212.50214845586916,True
260,0.14223610234495615,0.022016702344956153,492497763243.02344,False,0.0013332999999999817,0,682465.0678911909,97067.53982805197,-108.38802376324597,85.95007494704048,-0.31426806617590736,-113.13650382332665,4.748480057760084,85.95007494704048,1.1188630228279524e-16,-209.87008928699993,True
