task_id,status,status_reason,stage,tier,method,group_id,case_id,prior_name,scan_count,grid_screen_km,artifact_path,artifact_sha256,estimated_latitude_deg,estimated_longitude_deg,reference_error_km,rf_objective_name,rf_objective_value,rf_objective_detail_json,timing_nuisance_count,timing_nuisance_min_s,timing_nuisance_median_s,timing_nuisance_max_s,timing_nuisance_parameters_json,nuisance_parameters_json,fitted_parameter_keys_json,fitted_parameters_json
one-hour--train-20260921_00--first-singleton--sacramento--global_time,completed,,screening_comparison,core,global_time,20260921_00,train-20260921_00--first-singleton,sacramento,1,12.5,artifacts/one-hour/global_time/one-hour--train-20260921_00--first-singleton--sacramento--global_time.json,9ca89b6b6d2fa12e8e06ae873e0067fa00ecee459d4317e47c01b0050dd8b6d6,37.68012152434989,-122.20457463457035,31.036168688596494,selection_value,0.14493712418084626,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.14493712418084626, ""selection_value"": 0.14493712418084626}",1,-1.5,-1.5,-1.5,"{""global_tau_s"": -1.5}","{""timing"": {""maximum"": -1.5, ""median"": -1.5, ""minimum"": -1.5, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": -1.5, ""median"": -1.5, ""minimum"": -1.5, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--first-singleton--sacramento--global_time_plus_per_norad_orbit_rate,completed,,exact_orbit,extended,global_time_plus_per_norad_orbit_rate,20260921_00,train-20260921_00--first-singleton,sacramento,1,12.5,artifacts/one-hour/global_time_plus_per_norad_orbit_rate/one-hour--train-20260921_00--first-singleton--sacramento--global_time_plus_per_norad_orbit_rate.json,da5e9dc5ae026ad568e442aead9dfcc1f4ee1a5ecb8c828c5265a598e727f697,37.68012152434989,-122.20457463457035,31.036168688596494,full_observation_rf_objective,0.04172201978964627,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.04172201978964627}",1,-1.5,-1.5,-1.5,"{""global_tau_s"": -1.5}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.04172201978964627, ""full_observation_capped_rms_hz"": 163.40774971026806, ""global_tau_s"": -1.5, ""iterations"": 120.0, ""maximum_phase_s"": 5.926082633941391, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.14493409018634373, ""rate_boundary_count"": 2.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": 0.03707284577427916, ""minimum"": -0.06862585351899061, ""value_count"": 22}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 197695.53240435795, ""median"": -516546.32021989377, ""minimum"": -989438.4509230234, ""value_count"": 93}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.04172201978964627, ""full_observation_capped_rms_hz"": 163.40774971026806, ""global_tau_s"": -1.5, ""iterations"": 120.0, ""maximum_phase_s"": 5.926082633941391, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.14493409018634373, ""rate_boundary_count"": 2.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": 0.03707284577427916, ""minimum"": -0.06862585351899061, ""value_count"": 22}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 197695.53240435795, ""median"": -516546.32021989377, ""minimum"": -989438.4509230234, ""value_count"": 93}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--first-singleton--sacramento--independent_per_track_time,completed,,screening_comparison,core,independent_per_track_time,20260921_00,train-20260921_00--first-singleton,sacramento,1,12.5,artifacts/one-hour/independent_per_track_time/one-hour--train-20260921_00--first-singleton--sacramento--independent_per_track_time.json,33bd32a36d5aca7eb5f58b42f1facb73ca421a47d3554304408558666ceba86e,37.79157971078969,-122.3479053923874,13.68246223873388,selection_value,0.04295600667806412,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.04295600667806412, ""selection_value"": 0.04295600667806412}",93,-2.0,1.0,2.0,"{""per_track_tau_s"": {""maximum"": 2.0, ""median"": 1.0, ""minimum"": -2.0, ""value_count"": 93}}","{""timing"": {""maximum"": 2.0, ""median"": 1.0, ""minimum"": -2.0, ""value_count"": 93}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 2.0, ""median"": 1.0, ""minimum"": -2.0, ""value_count"": 93}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--first-singleton--sacramento--per_scan_time,completed,,screening_comparison,core,per_scan_time,20260921_00,train-20260921_00--first-singleton,sacramento,1,12.5,artifacts/one-hour/per_scan_time/one-hour--train-20260921_00--first-singleton--sacramento--per_scan_time.json,1da8647960292edf148fca0d8064148f7cfd43d853efc6af6c3dca0b815dd41a,37.68012152434989,-122.20457463457035,31.036168688596494,selection_value,0.14493712418084626,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.14493712418084626, ""selection_value"": 0.14493712418084626}",3,-1.5,0.0,0.0,"{""global_tau_s"": -1.5, ""per_scan_delta_s"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}, ""per_scan_penalty"": 0.0}","{""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": -1.5, ""value_count"": 3}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": -1.5, ""value_count"": 3}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--first-singleton--sacramento--soft_association,completed,,screening_comparison,core,soft_association,20260921_00,train-20260921_00--first-singleton,sacramento,1,12.5,artifacts/one-hour/soft_association/one-hour--train-20260921_00--first-singleton--sacramento--soft_association.json,cd5e5d2c82c3d6f2ed025bbd046b3942fe169f4be31e70faf22b04354ef850ef,37.90398740525912,-122.34921470922835,13.444296274688039,full_observation_rf_objective,6.4831691656567,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.4831691656567}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 191317.06683167588, ""median"": -509915.77304453735, ""minimum"": -994561.2426739362, ""value_count"": 93}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 191317.06683167588, ""median"": -509915.77304453735, ""minimum"": -994561.2426739362, ""value_count"": 93}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--first-singleton--sacramento--soft_association_plus_global_time,completed,,screening_comparison,core,soft_association_plus_global_time,20260921_00,train-20260921_00--first-singleton,sacramento,1,12.5,artifacts/one-hour/soft_association_plus_global_time/one-hour--train-20260921_00--first-singleton--sacramento--soft_association_plus_global_time.json,cfe18506b2121d072ca0d69323877bc4d78c5bd0921cfca74cca5c43ebc682f7,37.90155907417445,-122.63412774564152,14.280781439304036,full_observation_rf_objective,6.446194166914446,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.446194166914446}",1,-3.0,-3.0,-3.0,"{""global_tau_s"": -3.0}","{""global_tau_s"": -3.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 189949.22347390497, ""median"": -509226.33333338704, ""minimum"": -993641.7063579839, ""value_count"": 93}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": -3.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 189949.22347390497, ""median"": -509226.33333338704, ""minimum"": -993641.7063579839, ""value_count"": 93}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--reno--baseline,completed,,screening_comparison,core,baseline,20260921_00,train-20260921_00--prefix-6,reno,6,12.5,artifacts/one-hour/baseline/one-hour--train-20260921_00--prefix-6--reno--baseline.json,41a59f42bb7b10a026f5e276ee6032458337c67efd866a25f4f99d5911b8e0d7,37.92727918367501,-122.37908082471127,12.773803485018046,selection_value,0.1348226998038414,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.1348226998038414, ""selection_value"": 0.1348226998038414}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--reno--causal_per_norad_orbit_rate,completed,,exact_orbit,extended,causal_per_norad_orbit_rate,20260921_00,train-20260921_00--prefix-6,reno,6,12.5,artifacts/one-hour/causal_per_norad_orbit_rate/one-hour--train-20260921_00--prefix-6--reno--causal_per_norad_orbit_rate.json,84cc523627d09cafedf3610eb622e76e006857a775bea6d594197dac43a032be,37.92727918367501,-122.37908082471127,12.773803485018046,full_observation_rf_objective,0.04903558438493191,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.04903558438493191}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.04903558438493191, ""full_observation_capped_rms_hz"": 177.1518388455407, ""global_tau_s"": 0.0, ""iterations"": 120.0, ""maximum_phase_s"": 5.556812212188737, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.13482709158474887, ""rate_boundary_count"": 1.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": 0.01564184340161504, ""minimum"": -0.232481661169506, ""value_count"": 111}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 244794.39331022513, ""median"": -445930.2087153273, ""minimum"": -1141237.219705364, ""value_count"": 476}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.04903558438493191, ""full_observation_capped_rms_hz"": 177.1518388455407, ""global_tau_s"": 0.0, ""iterations"": 120.0, ""maximum_phase_s"": 5.556812212188737, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.13482709158474887, ""rate_boundary_count"": 1.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": 0.01564184340161504, ""minimum"": -0.232481661169506, ""value_count"": 111}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 244794.39331022513, ""median"": -445930.2087153273, ""minimum"": -1141237.219705364, ""value_count"": 476}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--reno--global_time,completed,,screening_comparison,core,global_time,20260921_00,train-20260921_00--prefix-6,reno,6,12.5,artifacts/one-hour/global_time/one-hour--train-20260921_00--prefix-6--reno--global_time.json,b5389eae621619fd12840096782a650e3cc71c71fe11baebeb4d690be1055c1f,37.92402447360248,-122.52151555023477,8.9128410645468,selection_value,0.13118362212728063,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.13118362212728063, ""selection_value"": 0.13118362212728063}",1,-1.5,-1.5,-1.5,"{""global_tau_s"": -1.5}","{""timing"": {""maximum"": -1.5, ""median"": -1.5, ""minimum"": -1.5, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": -1.5, ""median"": -1.5, ""minimum"": -1.5, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--reno--global_time_plus_per_norad_orbit_rate,completed,,exact_orbit,extended,global_time_plus_per_norad_orbit_rate,20260921_00,train-20260921_00--prefix-6,reno,6,12.5,artifacts/one-hour/global_time_plus_per_norad_orbit_rate/one-hour--train-20260921_00--prefix-6--reno--global_time_plus_per_norad_orbit_rate.json,c7a6b6d7a79797f17e4fa6f8a0f3a55f08b352578119b7c196e4f1fb38b8987f,37.92402447360248,-122.52151555023477,8.9128410645468,full_observation_rf_objective,0.04785852187539013,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.04785852187539013}",1,-1.5,-1.5,-1.5,"{""global_tau_s"": -1.5}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.04785852187539013, ""full_observation_capped_rms_hz"": 175.0127252523361, ""global_tau_s"": -1.5, ""iterations"": 120.0, ""maximum_phase_s"": 5.774920713571681, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.13118679178297593, ""rate_boundary_count"": 1.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": 0.009835041567849066, ""minimum"": -0.15988637503705713, ""value_count"": 110}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 244930.65365219425, ""median"": -446305.3974428287, ""minimum"": -1139174.8787815396, ""value_count"": 476}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.04785852187539013, ""full_observation_capped_rms_hz"": 175.0127252523361, ""global_tau_s"": -1.5, ""iterations"": 120.0, ""maximum_phase_s"": 5.774920713571681, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.13118679178297593, ""rate_boundary_count"": 1.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": 0.009835041567849066, ""minimum"": -0.15988637503705713, ""value_count"": 110}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 244930.65365219425, ""median"": -446305.3974428287, ""minimum"": -1139174.8787815396, ""value_count"": 476}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--reno--independent_per_track_time,completed,,screening_comparison,core,independent_per_track_time,20260921_00,train-20260921_00--prefix-6,reno,6,12.5,artifacts/one-hour/independent_per_track_time/one-hour--train-20260921_00--prefix-6--reno--independent_per_track_time.json,1052518144e4e9c373b87cf9df36df105b6a0f29c1e9aae6e5395431208548c4,37.92727918367501,-122.37908082471127,12.773803485018046,selection_value,0.06175047238341143,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.06175047238341143, ""selection_value"": 0.06175047238341143}",476,-2.0,0.5,2.0,"{""per_track_tau_s"": {""maximum"": 2.0, ""median"": 0.5, ""minimum"": -2.0, ""value_count"": 476}}","{""timing"": {""maximum"": 2.0, ""median"": 0.5, ""minimum"": -2.0, ""value_count"": 476}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 2.0, ""median"": 0.5, ""minimum"": -2.0, ""value_count"": 476}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--reno--per_scan_time,completed,,screening_comparison,core,per_scan_time,20260921_00,train-20260921_00--prefix-6,reno,6,12.5,artifacts/one-hour/per_scan_time/one-hour--train-20260921_00--prefix-6--reno--per_scan_time.json,c84e691001a291527872b01bcc3ab6e2ebdcb50224feff1ee23655542ed84782,37.92402447360248,-122.52151555023477,8.9128410645468,selection_value,0.13051496677969465,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.12801496677969465, ""selection_value"": 0.13051496677969465}",8,-1.5,0.0,0.0025,"{""global_tau_s"": -1.5, ""per_scan_delta_s"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": -0.5, ""value_count"": 6}, ""per_scan_penalty"": 0.0025}","{""timing"": {""maximum"": 0.0025, ""median"": 0.0, ""minimum"": -1.5, ""value_count"": 8}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0025, ""median"": 0.0, ""minimum"": -1.5, ""value_count"": 8}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--reno--soft_association,completed,,screening_comparison,core,soft_association,20260921_00,train-20260921_00--prefix-6,reno,6,12.5,artifacts/one-hour/soft_association/one-hour--train-20260921_00--prefix-6--reno--soft_association.json,b5c638d1a796e040ea0e6ab254d37712c301d98a369d76471ec44c2091ebc9e7,37.92727918367501,-122.37908082471127,12.773803485018046,full_observation_rf_objective,6.362994126677434,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.362994126677434}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 244796.0379955314, ""median"": -445589.358092783, ""minimum"": -1152034.301393389, ""value_count"": 476}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 244796.0379955314, ""median"": -445589.358092783, ""minimum"": -1152034.301393389, ""value_count"": 476}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--reno--soft_association_plus_global_time,completed,,screening_comparison,core,soft_association_plus_global_time,20260921_00,train-20260921_00--prefix-6,reno,6,12.5,artifacts/one-hour/soft_association_plus_global_time/one-hour--train-20260921_00--prefix-6--reno--soft_association_plus_global_time.json,eea71fcbb6fa4371f0fb2cd376aba56d6525e77d804817ed21b6ef848235dbae,37.920594073212584,-122.66393717585592,17.553378442091248,full_observation_rf_objective,6.361956403443723,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.361956403443723}",1,-3.0,-3.0,-3.0,"{""global_tau_s"": -3.0}","{""global_tau_s"": -3.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 245961.84932274965, ""median"": -444397.4638831428, ""minimum"": -1153203.0223131122, ""value_count"": 476}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": -3.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 245961.84932274965, ""median"": -444397.4638831428, ""minimum"": -1153203.0223131122, ""value_count"": 476}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--sacramento--baseline,completed,,screening_comparison,core,baseline,20260921_00,train-20260921_00--prefix-6,sacramento,6,12.5,artifacts/one-hour/baseline/one-hour--train-20260921_00--prefix-6--sacramento--baseline.json,3f93db1df2eb52a817e25a45375b80dbde2fb815b15b738c81813ec2563c07d3,37.90398740525912,-122.34921470922835,13.444296274688039,selection_value,0.14215917800516792,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.14215917800516792, ""selection_value"": 0.14215917800516792}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--sacramento--causal_per_norad_orbit_rate,completed,,exact_orbit,extended,causal_per_norad_orbit_rate,20260921_00,train-20260921_00--prefix-6,sacramento,6,12.5,artifacts/one-hour/causal_per_norad_orbit_rate/one-hour--train-20260921_00--prefix-6--sacramento--causal_per_norad_orbit_rate.json,fbc502dab02433526fcdc62d4a3fa3afb471e226a127f008ad9ca6240a736c1d,37.90398740525912,-122.34921470922835,13.444296274688039,full_observation_rf_objective,0.048494770657285954,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.048494770657285954}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.048494770657285954, ""full_observation_capped_rms_hz"": 176.1722260194921, ""global_tau_s"": 0.0, ""iterations"": 120.0, ""maximum_phase_s"": 5.086407346003437, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.14216400579892988, ""rate_boundary_count"": 1.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": 0.019837635861109933, ""minimum"": -0.21452567581900203, ""value_count"": 112}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 244830.84769249088, ""median"": -445442.4156196482, ""minimum"": -1142158.6227204993, ""value_count"": 476}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.048494770657285954, ""full_observation_capped_rms_hz"": 176.1722260194921, ""global_tau_s"": 0.0, ""iterations"": 120.0, ""maximum_phase_s"": 5.086407346003437, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.14216400579892988, ""rate_boundary_count"": 1.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": 0.019837635861109933, ""minimum"": -0.21452567581900203, ""value_count"": 112}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 244830.84769249088, ""median"": -445442.4156196482, ""minimum"": -1142158.6227204993, ""value_count"": 476}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--sacramento--global_time,completed,,screening_comparison,core,global_time,20260921_00,train-20260921_00--prefix-6,sacramento,6,12.5,artifacts/one-hour/global_time/one-hour--train-20260921_00--prefix-6--sacramento--global_time.json,0b1badac7b238415cf6bb8373c0f674b5da192e95d081e0978cfb687407cb4e4,37.90285995042612,-122.49167358959859,6.008604409855493,selection_value,0.13165795082825718,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.13165795082825718, ""selection_value"": 0.13165795082825718}",1,-1.0,-1.0,-1.0,"{""global_tau_s"": -1.0}","{""timing"": {""maximum"": -1.0, ""median"": -1.0, ""minimum"": -1.0, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": -1.0, ""median"": -1.0, ""minimum"": -1.0, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
