session_id,rate_msps,group_id,tracklet_id,channel,edge,span_s,norad,accepted,reasons,tau_s,evaluation_rank,runner_nll_margin,nominal_nll,radio_null_nll,minus500_nll,plus500_nll
scan-fw-530f9e29db0f3554,15.0,sha256:24fc12343c77fa3f46c46364c7910960ce6583e50d784111acf75f99799652b5,sha256:dc712a8a8253206a46498bb66bdcefbe67a5711978b738c8586c948142976c77,1,lower,19.662979067,59959,False,radio-polynomial-null-materially-better-on-randomized-evaluation;wrong-time-+500s-materially-better-on-randomized-evaluation,-2.0,1,0.09429426223013593,70.40280378967131,67.41206514885596,70.96954811118391,70.14310234345106
scan-fw-0f8d349f23ffa78a,20.0,sha256:572271b110e951890a0c721acbbde15cfa651e4a2f44edc6561439a0a791f894,sha256:1a5c46151778ebdd4a31a863f2e90d791d45930c61041d5db2b8ea5fac7e366e,4,lower,28.0976691,66118,False,radio-polynomial-null-materially-better-on-randomized-evaluation,-3.0,1,1.4505190591117838,119.414832141597,116.99667606159043,128.38397034180622,122.08773990330731
scan-fw-0f8d349f23ffa78a,20.0,sha256:8fe767ffe085a10dbf4b52c76fdf8c0325290c0a9bff76b18fc437f1241df9f2,sha256:77767e07cbb6fc0530e9f3799b8485092de2b625170b9cd3a3f964e926ff6273,3,lower,25.4255045,60102,False,radio-polynomial-null-materially-better-on-randomized-evaluation,0.0,1,0.04751921342746357,77.00906713863532,75.60749877592679,77.11833782386947,77.4805494364079
scan-fw-0f8d349f23ffa78a,20.0,sha256:1b1304a0d5ec1f5f89d7f38720e3010728344ef2a50d56928237f061c3a31ffc,sha256:87c23252cd2593d2de219c4774e8ad2609ec63703a107fb7893580cf81b6811b,2,upper,18.9818109,65207,False,wrong-time--500s-materially-better-on-randomized-evaluation,-1.0,1,1.177329367488369,67.64143765949456,67.65084084887687,67.53631487423573,69.41305792294514
scan-fw-0f8d349f23ffa78a,20.0,sha256:51fc7c970b9af59ee40af6eb4902254caeaba92f210930ebaeae48f2816a9040,sha256:55e6f756eba6c06ad25f3548b2ea08249ff2f6abb9fab7b813e1a3c2b757610f,2,lower,14.3364096,56472,True,,-4.0,1,0.039121657097929585,50.882712671702166,51.07215420291239,51.25511763113358,51.047433579491596
scan-fw-16df08681cce3379,15.0,sha256:b1e21aab7f1a7b5b1e3bc935b589e6a31890991e3d3da9e8152094adffa5c16a,sha256:5ed0872e208874427c097014e05d0820ccb0cac103ca96d5aa4bde9ae11e8d89,2,upper,33.691997133,67623,False,radio-polynomial-null-materially-better-on-randomized-evaluation,0.0,1,1.0215397500764425,101.15127024009033,100.76692173768204,102.46241500639323,101.90719704512688
scan-fw-16df08681cce3379,15.0,sha256:12836d9d8f54b480a4ce058ced6349aee58e256a7485e4eb50b3010a34903c35,sha256:63a69fba064b86f7fbb044d5a4a5e06a83d823919bc8aa72a9bab1a5f04f83a6,1,upper,28.781735133,59650,False,radio-polynomial-null-materially-better-on-randomized-evaluation,2.0,1,1.8795526836068461,101.37605256765464,100.8460978820123,102.24120296977695,101.98533663355451
scan-fw-16df08681cce3379,15.0,sha256:26759bac62db963fa09fa7779305b439e3244656e433ddfed2d91ada36d2b874,sha256:2ab2e1452689fe07d5ccd5360634a2563a5767391615ddea62c2d5c41f484614,1,lower,23.870912333,53259,False,catalogue-leader-did-not-persist-on-heldout;heldout-rank-instability;radio-polynomial-null-materially-better-on-randomized-evaluation,2.0,2,0.0091580386518757,85.35240060872262,84.30946133516416,85.70508917494392,85.75340715014302
scan-fw-16df08681cce3379,15.0,sha256:aec309792c160c1a26febee5d381d00372b537e6d1731a9dbe47c330ef4c669a,sha256:d192d028c353e177b7ec502f05eb03d6f73f84dacbce915c2a5365490691d398,2,lower,22.607131533,64778,True,,0.0,1,0.39094486790017413,67.5880375516442,68.08780789786941,68.7471241753207,67.7983354476155
scan-fw-18a6e9e8c81a5725,20.0,sha256:43637d99689e4b0cf1727b09f76dab1ecbc3dc460433dddc62fc0bdfee7ae888,sha256:fdad015c5dbc5ca9f471360fafebf9819b109216cf3274f6c609e414f0262903,4,lower,30.76037235,63497,False,radio-polynomial-null-materially-better-on-randomized-evaluation,-2.0,1,0.15980028911175737,103.342440973672,102.78522703886908,105.80851171845936,104.08451004144123
scan-fw-18a6e9e8c81a5725,20.0,sha256:6b44562a6c62ca6564bcbdec01404812e11f5a7b395006f4a2f626c8c0c0afe1,sha256:72f54965664f30cdc0707125fb9f03641050058d92280dd770bc887f548977ea,2,upper,30.47355985,62558,False,catalogue-leader-did-not-persist-on-heldout;heldout-rank-instability;radio-polynomial-null-materially-better-on-randomized-evaluation;tau-boundary;wrong-time-+500s-materially-better-on-randomized-evaluation;wrong-time--500s-materially-better-on-randomized-evaluation,-5.0,3,4.006595494836816,122.38251759405331,111.45356052024081,113.11334209424513,113.05621458574214
scan-fw-18a6e9e8c81a5725,20.0,sha256:85566ccc8ffaf9dc792598e9a9f28ba0bf3368b28cc8e6f53b7f5d8f652394d9,sha256:f4a5a86e22fe523187daf6e5155a04cf4d6c2ac0c23d4941a33c2b9b2e160811,4,lower,27.3883181,69563,False,radio-polynomial-null-materially-better-on-randomized-evaluation;tau-boundary,-5.0,1,0.35785083504708837,77.23155074064451,77.08724791621125,83.26122477510464,80.87725554051949
scan-fw-18a6e9e8c81a5725,20.0,sha256:c75018e10541623a9371b6691c53096ee6dfd3bebe3763da88f3e462e91d1a2c,sha256:cd0685964c583a9d8518690346aa48a5e1085527c469263b994c852b56ba9101,4,lower,25.85256825,69305,False,radio-polynomial-null-materially-better-on-randomized-evaluation,-1.0,1,6.682004602133873,145.042117434609,144.81944643546592,154.93113745454377,148.72254156986696
scan-fw-19883ea08af9a7ce,20.0,sha256:1a79bacca7fae3c170840f695e676243ac567ae1e91fc6b7d48eda9319c60c35,sha256:ef7100de0981348ae07c6a560d786f63bbb0f363ab6bb050ccaabd4429f4ef42,1,lower,39.88171995,66394,False,radio-polynomial-null-materially-better-on-randomized-evaluation;wrong-time-+500s-materially-better-on-randomized-evaluation,-2.0,1,0.006214204592623673,154.46940581637384,151.64403140398468,154.5029001695827,154.1912343594068
scan-fw-19883ea08af9a7ce,20.0,sha256:daf13b379715d652a2a6a9a98e4ce4f4a2bce698b8c7abb0e19dfcc122a3da42,sha256:7d0c48bba51d63de1b7a57f153958fc171da5f643123fe4b982f1e5864da9cb9,2,upper,35.2564243,60441,False,radio-polynomial-null-materially-better-on-randomized-evaluation;tau-boundary,5.0,1,1.803844832944094,145.4166923592659,142.56522413595903,148.65193190213003,148.02479945232815
scan-fw-19883ea08af9a7ce,20.0,sha256:689a1fa24442f762e2cb74d9e3d57c242ab9f2d4623dc044519b6a0a746d50e4,sha256:b3f7de5c6c1eeae9115a9d581e28ec303cf9ac88dbe19bb59132bec895703e22,2,upper,14.62576965,56142,False,radio-polynomial-null-materially-better-on-randomized-evaluation,-3.0,1,0.2161043581272466,51.45710371439928,50.70538927024242,51.434621979089464,51.44141844323616
scan-fw-19883ea08af9a7ce,20.0,sha256:85ba039f1bb3b65f2d0ee2e62e353398eae3549d7fd35537cf3b97f2456c20c3,sha256:4077e2feb49fb107d6883a280d70b41bf81f671bb317ffa8a1824654bbe0f646,4,lower,13.92416915,63697,False,radio-polynomial-null-materially-better-on-randomized-evaluation;tau-boundary,-5.0,1,0.7933740279778903,103.71347615483675,100.31976735497717,104.3642753231585,104.93978047563061
scan-fw-1ad1415dc1edc749,20.0,sha256:debe1be9cbeeeed2f4e172abe1555c17b2c55579a0174b8424eb77ec6eedff61,sha256:fdcb01b6f8b0e65fa823a8a2bc27a0b5dd040d011ba8900a8c9718638a12e50d,4,lower,41.15370905,59586,False,radio-polynomial-null-materially-better-on-randomized-evaluation;tau-boundary,5.0,1,1.7927355096800284,175.0440969390957,167.33784298703765,239.66742278133478,243.33306298750452
scan-fw-1ad1415dc1edc749,20.0,sha256:fcbfc1229630ebb7d373ca512f07b188f8274663557014238889ee3d05da63f0,sha256:2b187e721c505f7f7f8de35c630356f6f2a0a0cdb00e4bb64f949572c6c3460c,1,lower,15.4591195,52265,False,catalogue-leader-did-not-persist-on-heldout;heldout-rank-instability;radio-polynomial-null-materially-better-on-randomized-evaluation,-4.0,3,0.004517415368511024,61.775557508056835,59.423616942608135,62.04566026887927,62.03630832887306
scan-fw-26c297ddc7becba0,15.0,sha256:c0854432066eb0061ba6a51e7eb75a4b77ffa9a162cc523468e575a5630bdb65,sha256:2d77506f4e440c87d60451f36539bdc15ac543a703018776293c06b5b4cf540d,3,upper,36.779064934,61070,False,radio-polynomial-null-materially-better-on-randomized-evaluation,0.0,1,8.398926614174258,152.39518093699007,150.82802068060596,154.82741162404392,165.16236703537015
scan-fw-26c297ddc7becba0,15.0,sha256:d0e1d6e4922c9df99f38472e1bd4e6aff31d7249f961ff70a63fc55a60c2dbbb,sha256:f627f110f685668878b763af85fae68d45b61632e1c7c3987c8f4be7836bbf0a,3,lower,33.835043,65698,False,radio-polynomial-null-materially-better-on-randomized-evaluation,0.0,1,5.659534399924979,101.51545755456941,101.07362150591578,121.77551237051819,119.43971754940624
scan-fw-26c297ddc7becba0,15.0,sha256:b47a21ba07ab64cc4801249ef0cc51b1c45ed0c6152947d81bbbda82bc6971ef,sha256:adcae6c779071a4b42c61b0e4bfc6fd8bb54d84a3c9ac1d3780d1462b168fb92,2,lower,32.9936914,64194,False,radio-polynomial-null-materially-better-on-randomized-evaluation,2.0,1,1.0812136761269358,135.1412616610825,134.38617291206248,135.40607476801216,141.83148832052723
scan-fw-26c297ddc7becba0,15.0,sha256:05240a24da3094fe77f793706738ba706018d2d05eb2af612e3a2c5dd165bfb0,sha256:287e6197c9fd20d810b9dffc545fd7dfb336300a64bf969640676420629beed0,1,lower,26.677218534,61675,False,radio-polynomial-null-materially-better-on-randomized-evaluation;tau-boundary;wrong-time-+500s-materially-better-on-randomized-evaluation;wrong-time--500s-materially-better-on-randomized-evaluation,5.0,1,0.46980596895899396,68.45065414860007,67.6237134920305,68.2082410251266,68.30238501567125
scan-fw-59e0bb0b56be4127,10.0,sha256:5db551bc5b209c88079f2b4edc13eb3b1268427eab7af4a6650224770e63106e,sha256:e324248334767fd1fee51a75391fc9b0f572f528941f0bc974e6df5cb51a833a,4,upper,34.5364234,63475,False,radio-polynomial-null-materially-better-on-randomized-evaluation,-1.0,1,9.074860720222333,108.9225000953505,108.33682605119537,109.11918200913433,114.38366887367938
scan-fw-59e0bb0b56be4127,10.0,sha256:6ed24cdf815197504f45efca63ab2aa2853825fd95526e21ed2ecf2a2e94228e,sha256:4a77072a9b14f3f50b090bd99099366619d49f8e112e1b6235f01601cf63e96a,2,lower,26.2581917,63464,False,radio-polynomial-null-materially-better-on-randomized-evaluation,-1.0,1,1.8271723633220773,85.04585277955498,84.41524298010522,85.07040525640222,85.22051278638416
scan-fw-59e0bb0b56be4127,10.0,sha256:4543ced31be087fd4d00e00326cd391e90160355cabcc6447e91dd38c2f80876,sha256:83b7f0ab42e52b6361d8ef83b696fd4182fff0667d7b5ef1e5e002158b60efde,1,lower,24.8550511,62020,True,,-2.0,1,0.05673094144879087,67.49226069139748,68.52532850425958,68.27678935952277,68.3783147706362
scan-fw-59e0bb0b56be4127,10.0,sha256:c6e0458e2d6a90aca1c3462153b0a0d38e392b564bd180ae67b80a07a1c22c0b,sha256:fe5831cadac8a05c6429530b230cb32ba014cfd31969eec7e91fd11dec250dd4,3,upper,21.6269683,58209,False,wrong-time-+500s-materially-better-on-randomized-evaluation;wrong-time--500s-materially-better-on-randomized-evaluation,0.0,1,0.22950903678340495,50.669218902958704,51.18617941627963,50.26606150675773,50.33478328989412
scan-fw-8699866a15184946,10.0,sha256:9dabfe8b1614546ee6633117781e7383f3963550de14f530279b52da6f69d20c,sha256:83fe6a5c63d678b993cee3a9e41cee80c139927e817821969ec0b4546f449620,4,lower,39.3097455,67830,False,radio-polynomial-null-materially-better-on-randomized-evaluation;wrong-time--500s-materially-better-on-randomized-evaluation,-1.0,1,1.2677863207906057,135.39070037752452,133.6104672913125,133.8561435260989,135.64628483517245
scan-fw-8699866a15184946,10.0,sha256:19de8713065daac8605d681393c5508d8d8ebd60ea7ec241903de9e7e64b6dde,sha256:01b5d14daf0c2e22913fee2ae0f3992f9fcc9d55f8260cda8ee6687366f1dfed,4,upper,30.0549548,67849,False,radio-polynomial-null-materially-better-on-randomized-evaluation;wrong-time-+500s-materially-better-on-randomized-evaluation,-1.0,1,1.577054344488289,84.73822329916709,83.25325626493137,84.64342277110666,84.58966274349112
scan-fw-8699866a15184946,10.0,sha256:20589c6e5013a80f1c2df5bfed6a794b31052930a6b9c2d853a3b04f73367c90,sha256:9172ffd35a64469ef817ad5ff096700e9bb97cac7e9c2353468af899b2314420,1,lower,27.6724069,48105,False,radio-polynomial-null-materially-better-on-randomized-evaluation,3.0,1,1.3006983116510469,93.11951746188728,92.81573666268321,93.7297304030335,93.09369818374401
scan-fw-8699866a15184946,10.0,sha256:f24b99b93622c1f3c2a238b152bbb849e0fff3c59c3bb8636dfaca1fda53f166,sha256:a080056cbfe1a04ac705cd0f2bf8ea0400cbd720a75757e835007f6683f889f1,1,lower,21.3482544,68676,True,,-1.0,1,1.5177391774428344,75.93731684616567,76.12508640342338,80.17070940153697,77.68114284825164
scan-fw-39187e04fd26143a,10.0,sha256:6451d12cd39c1cf14efd2a8a5c3365f3f15e3294165f2fc4f6ec4260c63b10df,sha256:1dbda9caa70a8ff22772adc0e2931e72f5f8e109e113db3ebcf1dba8651559a0,1,lower,38.043924,59790,False,radio-polynomial-null-materially-better-on-randomized-evaluation;wrong-time-+500s-materially-better-on-randomized-evaluation;wrong-time--500s-materially-better-on-randomized-evaluation,0.0,1,8.368858081145902,154.10674899433016,151.85142426712034,153.81247829081295,152.7288151672346
scan-fw-39187e04fd26143a,10.0,sha256:f02c8ca59d5b24c8e2e3e43d3ad70d86857767e8e5ce0f2add0a1402f850c57c,sha256:bd6a21037526517c91dfa2194694ee0d08f7b12edf0bb3b6c5ea66c992f4310c,1,lower,35.3856883,66094,False,radio-polynomial-null-materially-better-on-randomized-evaluation,0.0,1,1.0609760203524559,144.9542355056752,143.17533302317557,148.0379804500233,147.53205070149068
scan-fw-39187e04fd26143a,10.0,sha256:4c6cbcf26a26addf82fceaefd46205a2b4498f43fcedcfc59910f6a9dbc09815,sha256:94e9b59485aec4bde22405657bfdd8f59dfdec05d6649f0d01d54a0596e233a7,1,lower,30.8870958,61252,False,radio-polynomial-null-materially-better-on-randomized-evaluation;tau-boundary,5.0,1,0.3680875373574253,119.06564185214842,117.88487231795534,120.69519816840624,119.48453585699647
scan-fw-39187e04fd26143a,10.0,sha256:23f7a17e20b918dab131621fce9b4bf46bc265146a2db5cc6d0f861c8d412376,sha256:cfeaabbf0b4907fd1b99807acad8982f39c31f9d129e58f0fac2b7104a079f88,4,upper,30.0429469,66439,False,radio-polynomial-null-materially-better-on-randomized-evaluation;wrong-time--500s-materially-better-on-randomized-evaluation,-1.0,1,3.299366230760242,101.47654531768927,100.18086181048675,100.85960689365196,102.67880951828514
scan-fw-8f3d5e4f98298739,15.0,sha256:38a4b6eeaf03cfbd206b27be1c8295a6d7d5fef50e4a7853159d0583c61ad51b,sha256:c828d7f3fa682ae56d570985549801fb68fbe6465490b613706302a9a3dab540,4,upper,35.388353133,58377,False,radio-polynomial-null-materially-better-on-randomized-evaluation,2.0,1,23.38918231331678,110.87141871726345,108.85640283526942,116.06647425840491,112.78633939418756
