base_cfo_hz,center_phase_samples,frame_count,frame_residual_mad_ns,glrt_cfo_hz,modulo_residual_hz,phase_residual_rms_cycles,precise_aligned_pss_minus_glrt_hz,precise_pss_cfo_hz,prior_pss_cfo_hz,pss_coarse_cfo_hz,robust_z,slope_sigma_hz,split_even_odd_difference_ns,time_s,timing_rate_s_s,track_rank,visit_index
-199991.4485856666,2765.359128369624,90,499.21158351625496,86843.29271455681,8.55141433338907,0.6271362639099417,-1594.2988996831264,-252491.4485856666,-252642.01631286085,-200000.0,15.103079575333785,1.8450978746444875,42.94649800149273,181.4856007,2.7274669951381685e-07,3,1337
-200018.33511512386,2760.2073506459824,90,632.568316107339,85289.45397618781,-18.33511512386958,0.5063809270151804,-817.3466907713882,-253268.33511512386,-240669.91704888703,-200000.0,11.809817590368903,1.4763802343872694,36.7042790886444,181.8864437,2.321273906247977e-06,3,1340
-199948.0560255796,2740.954121097981,90,441.21859911563354,80852.51220422075,51.9439744204036,0.7157987917233148,-60.12582926006871,-256948.0560255796,-264823.6159074008,-200000.0,18.20791981346165,2.163548735691451,17.57528129064667,183.0095117,3.318032974941123e-06,3,1348
-200035.07188026528,2736.044774441288,90,672.8260997456813,80368.61493670409,-35.0718802652855,0.7375342025444858,336.7555835709063,-257035.07188026528,-267183.9529174343,-200000.0,12.321635096056381,2.1538330966276105,-143.79158821420788,183.1302551,7.762859118149981e-07,3,1349
-199951.5629251938,2734.2176715008036,90,418.49514109356903,79978.75364608646,48.43707480618682,0.7798096352962695,60.125829260010505,-257701.5629251938,-250033.51501999638,-200000.0,13.553963887060025,2.3307817421818178,97.00772526493893,183.2511741,8.66191638471856e-07,3,1350
-200018.35924254282,2688.7572191476697,90,842.903715525123,72498.9434027874,-18.359242542830074,0.6018051655988869,2223.139755210068,-263018.3592425428,-274022.7317486759,-200000.0,13.50576420289404,1.8260893775388058,401.7161154551104,185.1985678,5.596696581782022e-06,3,1364
-199963.49483075296,2668.9240340208967,90,601.3579157047917,69895.13845846453,36.50516924703293,0.7462117110917185,2631.8091113228,-265213.49483075296,-288298.50598460063,-200000.0,9.463366247042519,2.111338825811943,-152.5624823313592,185.8815679,-4.78587363831796e-06,3,1369
-199983.76544291814,2658.0898286420615,90,624.0657853799181,68366.86385616742,16.23455708187006,0.7031807805916965,3389.813101454696,-265983.7654429182,-281592.9546415596,-200000.0,7.4179777540583345,2.0776616449125616,237.35983859542102,186.2829739,-4.852869778419812e-07,3,1372
-200000.86448666907,2637.93178288797,90,734.5998203918022,65847.29705750755,-0.8644866690762695,0.6056155984838736,3642.2808563636645,-268250.8644866691,-275757.262125065,-200000.0,7.146913510125934,1.7205801422344018,130.38586155662415,186.9641923,-6.628328730749221e-06,3,1377
-200025.02458800006,2632.4335472792905,90,512.6864460765163,65473.097439999125,-25.02458800005977,1.2268310896764791,3992.3203725411295,-268275.02458800003,-279088.17545435607,-200000.0,9.878277219749798,3.6713149812280914,-67.37793276215598,187.0848714,-4.587716582964601e-06,3,1378
-200062.2042168754,2628.4839240518977,90,550.0809677128516,64977.630657710055,-62.20421687538576,0.4122307522801881,3700.6075259548597,-269062.20421687537,-272263.1864079864,-200000.0,9.180304763157865,1.156162677845302,142.1537619242372,187.2055508,2.915044169513527e-06,3,1379
-199982.48022310837,2622.5752552432627,90,640.2448839715441,64517.033565588135,17.519776891632187,0.5812654268115365,4240.928611843774,-268982.4802231084,-278534.6062829816,-200000.0,8.146962805167043,1.7686419403073428,-80.17537975683808,187.326264,-1.9061054373916782e-06,3,1380
-200009.53627905765,2613.065891039011,90,712.0742790866028,63468.68338669222,-9.536279057640431,1.0420941068967289,4512.222734790448,-269759.5362790576,-258727.33661473237,-200000.0,9.519236817366094,3.174645975598805,300.57649198288345,187.6072388,-3.162764281006724e-06,3,1382
-199970.90751528507,2599.1342003837726,90,821.354981882919,62033.99074844293,29.092484714929803,1.199936271006492,4485.544136812285,-271220.9075152851,-271618.11089822266,-200000.0,7.378971730422696,2.8419326905964875,-201.06254342144894,188.0090629,1.5361318752788618e-06,3,1385
-200010.1071086874,2583.448139784306,90,616.4915652620754,60379.929157155224,-10.10710868740753,0.6299058625767167,5350.40613469766,-272010.1071086874,-265980.904079942,-200000.0,8.004261647481089,1.7252938575569154,-156.7231914880722,188.4302884,-2.527383786449351e-06,3,1388
-200018.42643862392,2573.615861494828,90,684.5566646251732,59384.35828607084,-18.426438623927723,0.6996645765086564,4837.657675845519,-273518.4264386239,-283478.99866929714,-200000.0,7.372434251347011,2.034277129767111,12.360805150728993,188.7106894,-5.367087393824239e-06,3,1390
-200032.43088586055,2570.1998203243015,90,643.5688534622539,58917.51560311938,-32.430885860556195,0.8050368137308822,5290.495911560327,-273532.4308858606,-279825.72351128684,-200000.0,10.494693975743617,2.1756633769019413,123.8506401686209,188.8313505,-7.58081745899682e-06,3,1391
-200029.81209046763,2502.349027549977,90,664.1853330956125,52978.95032458078,-29.812090467641223,0.8020060052829829,6731.679985491843,-278029.81209046766,-266636.3523009139,-200000.0,6.154740167045273,2.1338242669008176,401.11123505494106,190.4351753,-2.2805335568713883e-06,3,1403
-199999.59122112262,2465.2525075981907,90,818.7924665166628,49713.354646336826,0.4087788773638888,0.5619755185372697,7027.4965330808045,-280999.59122112265,-220329.76360718536,-200000.0,6.2180923912750785,1.593019468859824,176.54387679976935,191.3373544,-8.419587556719503e-07,3,1410
-200030.286533989,2433.5143470807743,90,652.294329914469,47715.539672760104,-30.286533989007836,1.18089410923091,7494.6161937911675,-282530.286533989,-280921.8837124608,-200000.0,7.013436093261034,3.6234847901348255,-65.9230650761856,191.8985467,-2.7332598139823625e-06,3,1414
-199983.15499331983,2399.1939795156927,90,653.1717460441799,45152.54798328286,16.845006680170556,0.7106280637561985,7854.739423937601,-284733.1549933198,-282142.007886583,-200000.0,6.368736365343214,1.7424110345752195,-155.4506306064468,192.5813459,-6.2010661029746875e-06,3,1419
-199970.13349513462,2333.2079871089336,90,950.104031549792,40975.979254012236,29.866504865383714,0.6873605221434834,9044.329651393396,-287720.13349513465,-307036.3658929276,-200000.0,7.417665531340534,1.9091714947600484,-243.49730635112792,193.8258572,-4.9820014953966434e-06,3,1428
-200016.4786481398,2305.5796329921463,90,602.1438665924666,39111.68090007664,-16.47864813981174,0.6673636954184876,9362.282852323842,-289266.4786481398,-251393.58466383297,-200000.0,8.278649742006841,1.8312235640898593,95.54565249381994,194.347963,-3.286155116536505e-06,3,1432
-200000.58302553126,2290.1948786937114,90,671.4307287231194,38043.75098218245,-0.5830255312555632,0.5654467794024279,9696.108392826573,-290000.58302553126,-272905.1406495801,-200000.0,6.09330367195255,1.6820992090589526,-92.42489791604385,194.6289293,-1.5608834639648766e-06,3,1434
-200027.91073447358,1773.3887698017572,90,870.0993297600523,122592.163744495,-27.91073447358301,1.087841910268201,4411.802751501571,-328277.9107344736,-214807.91370025245,-200000.0,8.232784664721759,3.1847018759155548,-42.9774772899691,106.9695869,2.3338672030399982e-07,4,787
-199968.65751126822,1779.438349352548,90,546.8005024682113,121062.43225895248,31.342488731775283,0.6791311962498723,4500.787460249485,-329718.6575112682,-241094.1352753382,-200000.0,8.195977476087844,1.8382189560983007,248.80152866726348,107.3910964,2.71426960065446e-06,4,790
-199986.4716080336,1780.1840913689148,90,576.5157269747849,120614.53948133627,13.528391966398166,0.3529393117240491,4180.866141100283,-330486.47160803364,-232876.43622780085,-200000.0,10.594031533485166,1.030947735199219,-263.3506261695402,107.5111356,2.5546214563259404e-06,4,791
-199992.31156808673,1796.9173651049277,90,598.5590756686935,115207.9528317436,7.688431913254163,0.9946858955439158,3581.612830639846,-336492.31156808673,-338417.9278727091,-200000.0,8.001834885081479,2.967919149389245,-408.69784970300316,109.0148369,-1.8232921768376256e-06,4,802
-200004.84598267477,1800.4810992532482,90,414.0508887139412,113841.42529065431,-4.8459826747653745,0.6615177350604744,2685.6059571411315,-338754.84598267474,-337528.819751545,-200000.0,13.641683310218177,1.7813887305679386,7.404293319814315,109.4163005,-3.062714836847543e-08,4,805
-200009.528576035,1800.4413020708705,90,425.7415802481388,113405.20145935386,-9.52857603498582,0.639075414258223,3117.1471950813284,-338759.528576035,-341135.985946264,-200000.0,16.35976707244207,1.914992735297881,-506.3283884484008,109.5370892,5.1252535426736285e-06,4,806
-199982.84535741078,1805.2524422829642,90,547.1804844354422,111415.3352907056,17.154642589220586,0.5427326920905892,2883.696582353805,-340982.8453574108,-344989.5563200554,-200000.0,14.774152783553527,1.5385405143634183,192.03570799863883,110.0782864,-1.6578342146110877e-06,4,810
-200028.2240708099,1806.294862627552,90,388.8533176211226,109944.46076383848,-28.2240708099037,0.7723485736363505,2059.1923958218104,-343278.2240708099,-342692.1384470513,-200000.0,17.041105130888226,2.2105609179030243,-45.47350578386613,110.4995449,-2.064486494898431e-06,4,813
-200018.5478793904,1808.8749929525782,90,468.6053118769932,108882.9855259419,-18.547879390392403,0.8514516165812894,2380.3438251378684,-344018.5478793904,-349285.92537970014,-200000.0,14.654032456122572,2.4703959044582393,214.54654735798613,110.780159,-8.161032899578955e-07,4,815
-199995.59878418804,1809.0513674966435,90,450.62086427039986,107335.41670526894,4.401215811965107,0.5424624420640077,1700.8617410131992,-346245.59878418804,-364845.2937131619,-200000.0,13.640467062145165,1.6414326100242662,-56.559822982399055,111.2011636,-2.712549602582658e-06,4,818
-200008.9028603139,1810.083126250355,90,95.84356251120727,105855.82290043948,-8.90286031387852,0.6604624237405017,1667.1514697168168,-347758.9028603139,-351214.4325213775,-200000.0,20.41926747839565,1.9557806082740314,7.082454328246968,111.6225641,-5.7661618669425664e-08,4,821
-199996.81231542455,1810.6489489322337,90,247.11926045317375,104338.25481019008,3.1876845754483627,0.5104095955386152,1696.8101048555545,-349246.81231542455,-351428.4076396005,-200000.0,18.257525238761477,1.469755626510423,239.92769394535574,112.0441039,3.1934712273749496e-07,4,824
-200003.79552337062,1810.0005956913956,90,411.4316800499721,102290.40853120625,-3.79552337062798,0.5927164840801553,737.6731758933165,-352253.7955233706,-368468.0554419634,-200000.0,17.823137661714192,1.6977427419142248,122.75022021412953,112.5853153,4.0177986312512136e-06,4,828
-199983.1172619088,1809.4998581472266,90,456.47991174193055,101912.29446722778,16.88273809120128,0.6110307957692183,1136.4655013335723,-352233.11726190883,-354617.0533907081,-200000.0,19.420394400574448,1.8460521453374588,94.94255716845146,112.7055888,2.7754534269394203e-06,4,829
-200029.7919751785,1809.117953708273,90,539.0420347983375,100850.97288529646,-29.79197517848461,0.36135766886771475,651.1123699952004,-353779.7919751785,-352431.1083128255,-200000.0,17.63010205019069,1.0958096551324052,-227.5057542066861,112.9868719,-4.001187330441274e-07,4,831
-200022.5844828422,1807.2269112606516,90,525.4421815017602,100374.59841143679,-22.584482842210143,1.549084399007287,1134.6943361911544,-353772.58448284224,-360161.2578502266,-200000.0,13.93833986609899,4.743660335993378,-1.266852752360137,113.1069704,-3.770203738428552e-06,4,832
-200055.84046743702,1796.6780734474603,90,705.2742763752675,93976.03676303312,-55.84046743703603,0.4260519591791565,1.4551915228366852e-11,-361305.84046743705,-370694.4248681674,-200000.0,8.705944399762771,1.13425527291267,-269.9768735149519,114.8930741,-2.6204840955277793e-08,4,845
-200021.0380360578,1793.338423438107,90,707.308599884159,93654.92582949086,-21.03803605780489,0.7538913932450598,-394.0866350785218,-362021.03803605784,-340408.2928089502,-200000.0,12.132584879695237,2.1992189554549366,-285.736357177575,115.0133489,-3.81501726898151e-07,4,846
-199978.86849205245,1777.8614003252223,90,457.8589226021242,88928.48230083549,21.131507947541778,0.5853281770462404,-875.4735624177265,-367228.8684920524,-378958.5363134869,-200000.0,18.804134776816607,1.6947637681464143,-44.48238543818661,116.3167042,3.3154217415299915e-06,4,856
-199965.19925674508,1766.122284317219,90,316.38612558322814,86437.94581250382,34.80074325491936,0.5993291186581365,-1371.2678387786873,-370215.19925674505,-363832.8453385923,-200000.0,25.657115220344696,1.7988571662622408,183.79437036828676,117.018386,3.121753952565168e-07,4,861
-200033.3769286353,1763.9834816971922,90,510.81965314369126,86010.91835715531,-33.37692863528789,0.7214718995968649,-1762.4180553204205,-371033.3769286353,-389145.7446871048,-200000.0,12.217386329600236,2.0185110112676687,-159.56242450429272,117.1387457,-2.8526975019349062e-06,4,862
-200010.58146768945,1750.9133841158798,90,495.38757205191865,83535.68152124979,-10.581467689465788,0.35026314322627344,-2264.385758469085,-374010.5814676895,-368317.50260874355,-200000.0,20.303501501886547,0.9430394722976632,-29.792435552917595,117.8202287,1.1284833051739341e-07,4,867
-199987.61045607267,1748.2089679071764,90,166.39659103391492,83143.52305632095,12.38954392732385,0.5055232931991865,-2599.25628192343,-374737.61045607267,-363383.4158108736,-200000.0,17.122965615312577,1.513951154354387,106.93337972816153,117.940622,-2.084094074591144e-06,4,868
-199952.9835127438,1743.9723762832027,90,458.58950148503743,82252.32157447652,47.01648725617524,0.5933064283836308,-2423.427856750175,-375452.98351274384,-382138.1015047357,-200000.0,15.27751540331883,1.7357556977156796,235.4171299209156,118.2211514,-1.2827378645118465e-06,4,870
-200004.05741206385,1729.8309448215084,90,492.87952186938014,80200.0,-4.057412063845831,0.6428597497554005,-2672.180181593634,-377754.0574120638,-381701.6375327643,-200000.0,16.770776301450237,1.9754138293732157,70.82650033999016,118.7829839,-1.5259708034677616e-06,4,874
-199969.94608769464,1712.276935040611,90,470.2381994403418,77813.42234070401,30.053912305370048,0.4440327045157089,-3251.491197928437,-380719.9460876946,-382138.64874937106,-200000.0,13.28068025218731,1.1752362998042651,100.2547170656726,119.4860155,7.053648933360353e-08,4,879
