session_id,capture_start_utc,channel,edge,receiver_id,observation_count,support_span_s,normalized_rate_hz_per_s,linear_fit_residual_rms_hz
scan-fw-84ee89a6734ea002,2026-09-17T16:50:01.571701Z,4,lower,0,12,8.0202859,-4362.584978988743,27.302865141758744
scan-fw-84ee89a6734ea002,2026-09-17T16:50:01.571701Z,2,lower,0,30,17.98970155,-3639.612417535778,276.5971234470548
scan-fw-84ee89a6734ea002,2026-09-17T16:50:01.571701Z,2,upper,0,12,9.2826915,-3708.1194273624724,60.254271519567396
scan-fw-84ee89a6734ea002,2026-09-17T16:50:01.571701Z,2,lower,0,22,16.02407225,-3527.843914508554,307.5871481387326
scan-fw-b62904c4cec1dd57,2026-09-17T17:00:01.662720Z,1,lower,0,9,9.1388948,-3496.798297450114,192.10200486432208
scan-fw-b62904c4cec1dd57,2026-09-17T17:00:01.662720Z,4,upper,0,16,10.9629312,-3664.3721969797866,128.91389649746327
scan-fw-b62904c4cec1dd57,2026-09-17T17:00:01.662720Z,1,lower,0,16,10.821463,-3544.3398541129636,134.2643380861735
scan-fw-b62904c4cec1dd57,2026-09-17T17:00:01.662720Z,1,upper,0,36,23.1722596,-3718.215251272694,189.86228222243105
scan-fw-b62904c4cec1dd57,2026-09-17T17:00:01.662720Z,1,upper,0,14,8.2989826,-3690.514518264633,47.45945973011216
scan-fw-ef47da375ba0d8fe,2026-09-17T17:10:01.325926Z,1,lower,0,24,15.312371667,-3515.790084741653,251.24224677335516
scan-fw-ef47da375ba0d8fe,2026-09-17T17:10:01.325926Z,1,upper,0,28,13.210815134,-3684.1197007563205,80.1853502748224
scan-fw-ef47da375ba0d8fe,2026-09-17T17:10:01.325926Z,1,lower,0,17,9.5602404,-3680.3875352621653,41.81931376106907
scan-fw-ef47da375ba0d8fe,2026-09-17T17:10:01.325926Z,3,lower,0,16,13.492368334,-3672.9223062119027,281.8409162655892
scan-fw-ef47da375ba0d8fe,2026-09-17T17:10:01.325926Z,3,upper,0,13,10.400658666,-3976.157912226008,90.17743201447787
scan-fw-ef47da375ba0d8fe,2026-09-17T17:10:01.325926Z,2,lower,0,10,9.138983,-3600.846717555393,61.0076513081834
scan-fw-ef47da375ba0d8fe,2026-09-17T17:10:01.325926Z,1,lower,0,15,11.5242988,-3751.3028016629614,33.23148373013724
scan-fw-ef47da375ba0d8fe,2026-09-17T17:10:01.325926Z,4,lower,0,30,17.980274533,-3142.034658747749,130.5770568467474
scan-fw-ef47da375ba0d8fe,2026-09-17T17:10:01.325926Z,2,lower,0,17,10.2616238,-3683.077743274692,39.78655984707139
scan-fw-f83f76755271d5e9,2026-09-17T17:30:01.393031Z,3,lower,0,14,9.9827013,-4012.9504900621473,26.793589919194623
scan-fw-f83f76755271d5e9,2026-09-17T17:30:01.393031Z,2,upper,0,15,9.6989507,-4019.7790305868707,30.632121697410167
scan-fw-f83f76755271d5e9,2026-09-17T17:30:01.393031Z,2,upper,0,10,8.9989633,-3688.1867448337243,60.13048806219923
scan-fw-f83f76755271d5e9,2026-09-17T17:30:01.393031Z,3,upper,0,13,12.0842745,-3671.535206762035,94.02154252883865
scan-fw-04d50dd83a5fc5df,2026-09-17T17:40:01.327546Z,4,lower,0,13,10.5427888,-3847.1285625244636,15.151490351306194
scan-fw-d355d83ab1474d34,2026-09-17T18:00:01.344526Z,4,upper,0,14,9.561556,-3692.0403288578905,72.04197458719055
scan-fw-d355d83ab1474d34,2026-09-17T18:00:01.344526Z,1,lower,0,17,9.5589535,-3697.2292114605166,32.86923427952563
scan-fw-d355d83ab1474d34,2026-09-17T18:00:01.344526Z,1,lower,0,10,8.7203097,-3942.8022679862997,52.25340207514244
scan-fw-d355d83ab1474d34,2026-09-17T18:00:01.344526Z,1,upper,0,12,9.278951,-3957.40118437877,42.45746393753989
scan-fw-d355d83ab1474d34,2026-09-17T18:00:01.344526Z,2,upper,0,12,10.9637825,-3692.8559090206672,87.39389104501366
scan-fw-d355d83ab1474d34,2026-09-17T18:00:01.344526Z,1,lower,0,22,15.8749096,-3314.748738877818,403.6300759276876
scan-fw-d355d83ab1474d34,2026-09-17T18:00:01.344526Z,2,lower,0,17,16.4347174,-3714.9344815051913,45.483104776080815
scan-fw-d355d83ab1474d34,2026-09-17T18:00:01.344526Z,1,lower,0,24,8.8589608,-3727.7534176348663,16.930666821986648
scan-fw-d355d83ab1474d34,2026-09-17T18:00:01.344526Z,2,lower,0,22,12.928356,-3844.4163635419573,133.47002192774224
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,3,lower,0,21,12.9283105,-3906.013774232786,92.76085942074562
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,1,upper,0,11,9.2776284,-3904.1339364379337,17.214151035866234
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,1,upper,0,15,9.4216267,-4075.7200102928055,22.054619027863883
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,1,lower,0,17,11.3856022,-4072.0047653033803,25.00860345253328
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,1,upper,0,40,26.5377659,-3954.567694486377,205.5529612246492
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,3,lower,0,9,8.0189843,-3966.9418745110843,38.90957447414287
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,1,lower,0,20,10.5441061,-3984.4289173818547,42.79104735544882
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,2,upper,0,14,9.5601539,-3899.627237083421,87.27519522193879
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,2,lower,0,12,8.4375932,-3887.356614441768,128.4278484541367
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,2,upper,0,14,8.8576405,-3676.630940709347,25.621517019675938
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,2,lower,0,29,16.5749183,-3592.1117321747042,233.56323150269017
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,3,lower,0,16,10.5427455,-3702.9386776596757,68.87255332439582
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,2,upper,0,23,14.3334422,-3918.7931734352746,225.58467045293992
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,2,lower,0,12,9.561645,-3965.576331998208,67.00794543858656
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,1,lower,0,16,9.4203169,-4371.530919061293,100.48891123523052
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,1,upper,0,14,9.9816193,-4397.034828799598,100.59327143439329
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,4,lower,0,16,9.1400582,-3857.562362110584,51.13059325927322
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,2,lower,0,22,12.9282305,-3761.83351088905,238.14574549748096
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,1,lower,0,22,15.8721828,-3774.761969205384,543.4531780709129
scan-fw-f0e3c515533afbc9,2026-09-17T18:30:01.380334Z,3,upper,0,13,9.4176046,-3843.721221674982,80.74986321707718
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,3,lower,0,26,14.750877067,-3690.00568890126,128.619868134655
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,4,lower,0,31,22.6121972,-3549.041998694951,788.4345118623371
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,1,upper,0,23,15.174652867,-3554.8735503176376,395.86266725738966
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,4,upper,0,25,14.890879467,-3912.466602226651,81.33792695810183
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,2,lower,0,17,13.067008533,-3530.8945201974916,162.85473755832342
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,2,lower,0,17,11.524285267,-3607.6059787831014,69.8682372949241
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,2,lower,0,11,9.278957,-3715.056176275833,23.2734359101884
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,2,upper,0,14,10.262823466,-3706.3648461113567,63.84617415132207
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,2,upper,0,16,10.542959467,-3266.564044435616,173.94574916565085
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,1,upper,0,20,9.9803466,-3486.650851055403,155.39634444813666
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,4,upper,0,10,9.139008,-3486.9389972003223,141.06898432797027
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,3,lower,0,19,10.963015,-3758.9842074145827,180.65204405002714
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,3,upper,0,18,8.155001333,-3769.3762018952075,109.35080803755929
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,3,upper,0,24,16.434686134,-4005.2056722241427,84.99629342221374
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,3,lower,0,25,18.397595467,-3989.351344736905,148.95883005559674
scan-fw-e6f41401336687f2,2026-09-17T19:00:01.636905Z,1,lower,0,16,10.4029227,-3804.2796777808107,121.79078918670413
scan-fw-e6f41401336687f2,2026-09-17T19:00:01.636905Z,1,upper,0,11,8.8589285,-3791.979996048714,127.71130920382141
scan-fw-e6f41401336687f2,2026-09-17T19:00:01.636905Z,4,lower,0,24,14.332259,-3671.833081944281,121.25634606911628
scan-fw-e6f41401336687f2,2026-09-17T19:00:01.636905Z,2,upper,0,12,10.5413668,-3664.584641877461,108.21018070524329
scan-fw-e6f41401336687f2,2026-09-17T19:00:01.636905Z,2,upper,0,19,14.7493346,-3539.0673017689573,275.11220145146046
scan-fw-c5d2a8fb00b1d4d4,2026-09-17T19:10:01.583730Z,2,lower,0,11,9.137668467,-3864.3485341361848,96.76280072540835
scan-fw-c5d2a8fb00b1d4d4,2026-09-17T19:10:01.583730Z,2,lower,0,20,9.838843266,-3589.719057733111,113.18881841017321
scan-fw-c5d2a8fb00b1d4d4,2026-09-17T19:10:01.583730Z,4,lower,0,12,9.278933934,-3890.179287487846,103.13890525946945
scan-fw-c5d2a8fb00b1d4d4,2026-09-17T19:10:01.583730Z,4,upper,0,11,9.843011866,-3532.905712854108,205.46022937492694
scan-fw-c5d2a8fb00b1d4d4,2026-09-17T19:10:01.583730Z,1,lower,0,18,11.9452022,-3613.008762993383,136.1897315511336
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,2,lower,0,14,9.9816673,-3759.8217068528634,112.72958896691146
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,1,lower,0,24,15.7323243,-3941.561011375574,48.00377194460245
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,4,lower,0,9,8.2976573,-3790.4705380499877,71.53464858987586
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,2,upper,0,14,10.6816183,-3930.420070969475,71.67035422818847
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,4,upper,0,12,12.3683766,-3174.067323455543,209.5926205758833
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,1,lower,0,22,16.295073,-3387.918154341453,373.42392323610244
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,3,lower,0,10,9.1376279,-3743.019157695695,19.24201230265889
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,3,lower,0,21,10.2616248,-3582.533145951595,94.93995553336791
scan-fw-7253df2bd4332d69,2026-09-17T19:40:01.333788Z,1,upper,0,13,8.7203794,-3730.8963538492685,26.91069244775588
scan-fw-7253df2bd4332d69,2026-09-17T19:40:01.333788Z,3,upper,0,11,9.557687533,-3199.212685219496,156.94414870766232
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,3,lower,0,45,29.9071628,-3650.9045266624594,543.0672375269862
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,3,lower,0,17,9.7004407,-3557.4734484474247,101.72102124612397
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,2,upper,0,31,19.5214653,-3438.7360445926806,394.7847878465431
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,1,upper,0,13,12.5056489,-3593.7293911744728,106.71577229952
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,3,lower,0,22,14.0482973,-3753.9533133257833,26.41438800737593
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,1,upper,0,24,15.7322214,-3838.184973720541,224.07226001662502
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,3,lower,0,16,8.1563292,-3067.19568135972,85.26773462527142
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,2,upper,0,28,19.9429813,-3170.165526614775,51.262938233574324
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,3,lower,0,26,17.557635,-3170.3541239133747,65.32464939581226
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,2,lower,0,15,13.0682777,-3128.996865542834,95.99339113027193
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,4,upper,0,14,12.086755,-3237.4960586066954,302.8552292822166
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,2,upper,0,20,8.1563089,-3697.554786227722,48.48630678170944
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,2,lower,0,18,12.0856248,-3750.1098856699386,43.09266227157056
scan-fw-5a5a9ac56b112e16,2026-09-17T20:10:01.519955Z,1,lower,0,23,12.786934334,-3558.0711664143664,184.9761852573001
scan-fw-5a5a9ac56b112e16,2026-09-17T20:10:01.519955Z,3,lower,0,12,9.841592934,-3894.017344944567,91.87081187169086
scan-fw-75519ddd5a7aba8c,2026-09-17T20:20:01.519200Z,3,upper,0,18,11.6696593,-3748.0705272834857,140.82524094235984
scan-fw-75519ddd5a7aba8c,2026-09-17T20:20:01.519200Z,3,upper,0,12,9.7055651,-3758.5683458251783,24.291142724691177
scan-fw-75519ddd5a7aba8c,2026-09-17T20:20:01.519200Z,3,lower,0,16,12.3745008,-3584.866538217156,188.73649323419156
scan-fw-75519ddd5a7aba8c,2026-09-17T20:20:01.519200Z,4,lower,0,13,11.1083098,-3932.210300255158,103.39228684376914
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,4,lower,0,9,9.2800807,-3676.593714756186,73.82140873595993
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,1,lower,0,27,15.874917,-3579.1956899516294,268.5453204806987
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,3,lower,0,18,11.3816916,-3633.636200953014,203.8955251504953
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,3,upper,0,8,8.2949765,-3909.9020299211907,51.24057032787028
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,2,lower,0,28,18.8175517,-3948.7253494195406,62.28578327689013
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,3,lower,0,13,10.8216397,-3948.4006285086944,44.347387680775576
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,4,lower,0,13,9.4203624,-3302.8706624904607,134.82845944056342
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,4,upper,0,12,11.2415772,-3569.604825512027,158.93468017729168
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,4,lower,0,9,8.717618,-3620.4821630573856,81.6589632680022
scan-fw-96b4e126ec00ff76,2026-09-17T20:40:01.560981Z,1,upper,0,24,14.187024333,-3619.7934356676838,229.0321687674331
scan-fw-96b4e126ec00ff76,2026-09-17T20:40:01.560981Z,2,lower,0,14,8.435029534,-2970.867719383245,123.03102638400416
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,2,lower,0,18,9.1390069,-3389.8521952235715,114.70477183927149
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,2,upper,0,14,8.7190041,-3393.6142567194906,147.3910367993413
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,1,lower,0,34,21.6377159,-3736.3822555705647,66.1460610677665
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,2,lower,0,38,17.279015,-3891.154266949066,234.7858754955293
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,2,lower,0,26,14.1895756,-3848.9747808658635,211.52468862240835
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,3,lower,0,15,10.8230435,-3314.9303245140472,172.01339599394686
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,1,lower,0,14,8.8577124,-2718.346388385232,134.15625825013635
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,2,lower,0,12,10.8256258,-3996.1568703696544,20.505505877509844
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,3,lower,0,18,15.8762773,-3973.4960971004857,93.11566556566356
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,4,upper,0,10,8.7189535,-4008.154356644914,75.98997343951174
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,1,upper,0,16,9.1401429,-3930.3299176196956,49.78997997242366
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,1,lower,0,12,10.5427326,-3920.727588442255,51.945694049627306
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,1,lower,0,22,18.1163381,-3735.0036166155564,138.55114313645814
scan-fw-611f25cc9a4f4f3b,2026-09-17T21:30:01.625606Z,1,lower,0,20,11.3856429,-3716.40334951047,52.204178739111136
scan-fw-161adb3956864642,2026-09-17T21:40:01.350678Z,2,upper,0,18,10.5387982,-2916.4344730404837,194.4547776091078
scan-fw-161adb3956864642,2026-09-17T21:40:01.350678Z,4,lower,0,11,10.5429804,-3639.8397021691603,54.798647945760045
scan-fw-161adb3956864642,2026-09-17T21:40:01.350678Z,4,lower,0,29,16.1550618,-3373.7044933134944,355.5736309474139
scan-fw-161adb3956864642,2026-09-17T21:40:01.350678Z,4,lower,0,16,13.346968133,-3740.6470748483944,56.031784554340206
scan-fw-161adb3956864642,2026-09-17T21:40:01.350678Z,4,upper,0,12,11.521559,-3423.165666641754,200.4089478688494
scan-fw-161adb3956864642,2026-09-17T21:40:01.350678Z,2,upper,0,21,12.361623066,-3611.0594588601207,176.84882256070006
scan-fw-161adb3956864642,2026-09-17T21:40:01.350678Z,1,upper,0,18,8.719012533,-3756.223754040263,27.115123100646265
scan-fw-161adb3956864642,2026-09-17T21:40:01.350678Z,1,upper,0,13,12.086983,-3673.6851437625805,56.725531580241125
scan-fw-161adb3956864642,2026-09-17T21:40:01.350678Z,2,upper,0,16,9.8416228,-3691.7748910081496,46.26601238411655
scan-fw-61a62066d401f816,2026-09-17T22:00:01.619998Z,2,upper,0,19,13.348383,-3364.9414738174996,280.56511449783443
scan-fw-61a62066d401f816,2026-09-17T22:00:01.619998Z,2,lower,0,20,14.6057459,-3426.3386662126472,406.9653112833558
scan-fw-61a62066d401f816,2026-09-17T22:00:01.619998Z,2,upper,0,28,23.3057788,-3654.0768461613593,673.1841091737525
scan-fw-61a62066d401f816,2026-09-17T22:00:01.619998Z,2,lower,0,11,9.5589618,-3942.62066522631,18.373111673264894
scan-fw-2bffdce1ac68a499,2026-09-17T22:10:15.513195Z,4,lower,0,14,8.862118066,-3462.175851988658,105.88357988255521
scan-fw-2bffdce1ac68a499,2026-09-17T22:10:15.513195Z,1,upper,0,12,11.244371,-3584.402751505184,77.22292549344819
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,3,lower,0,36,22.3388541,-3321.34684910338,662.0541730931747
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,1,lower,0,22,17.0057059,-3282.171508181907,428.39729019132756
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,3,upper,0,15,11.38696445,-3630.4927497493322,157.2686926166495
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,2,upper,0,18,9.2816329,-3717.820528526839,49.00532365733427
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,4,upper,0,13,10.82947965,-3741.728723031906,91.55014449546692
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,1,upper,0,11,8.582999,-3491.3891364097703,92.89345045708714
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,3,upper,0,29,16.86035045,-3633.271655144984,183.42004508846355
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,1,lower,0,16,8.5802946,-3601.049196641592,85.4062129693072
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,3,lower,0,24,9.5602989,-3716.6246066170247,22.17152758868171
scan-fw-1a04dd4254fd7849,2026-09-17T22:30:01.708830Z,2,lower,0,22,9.7014498,-3889.6723301006277,91.57745269151636
scan-fw-1a04dd4254fd7849,2026-09-17T22:30:01.708830Z,4,lower,0,14,13.2056896,-3542.5990954337035,228.8379663475476
scan-fw-1a04dd4254fd7849,2026-09-17T22:30:01.708830Z,2,lower,0,17,13.206756,-3879.4058490088955,146.47918729099013
scan-fw-1a04dd4254fd7849,2026-09-17T22:30:01.708830Z,3,lower,0,43,22.180205,-3713.372252914447,157.52996472174965
scan-fw-1a04dd4254fd7849,2026-09-17T22:30:01.708830Z,3,upper,0,14,11.9428516,-3699.110144028007,92.93109342396045
scan-fw-1a04dd4254fd7849,2026-09-17T22:30:01.708830Z,2,upper,0,14,8.9963335,-3395.1762033772443,129.8503389213784
scan-fw-1a04dd4254fd7849,2026-09-17T22:30:01.708830Z,2,upper,0,12,8.5775737,-3715.3625801838584,15.846699982986056
scan-fw-1a04dd4254fd7849,2026-09-17T22:30:01.708830Z,3,lower,0,16,10.5428451,-3228.254067353622,22.491215098328993
scan-fw-1a04dd4254fd7849,2026-09-17T22:30:01.708830Z,3,upper,0,12,8.5789264,-3170.6866866494756,102.56029903186007
scan-fw-a65d4f755073c20e,2026-09-17T22:40:01.496657Z,2,upper,0,19,11.802964,-3225.057015570716,29.626948302414778
scan-fw-a65d4f755073c20e,2026-09-17T22:40:01.496657Z,2,lower,0,11,8.5788962,-4164.157594936877,105.79947603807287
scan-fw-a65d4f755073c20e,2026-09-17T22:40:01.496657Z,2,upper,0,11,9.698910466,-3899.2632457694353,64.88342579087997
scan-fw-a65d4f755073c20e,2026-09-17T22:40:01.496657Z,2,lower,0,15,15.172437866,-3939.3337055954894,41.31604333862976
scan-fw-a65d4f755073c20e,2026-09-17T22:40:01.496657Z,2,lower,0,17,9.418983733,-3977.018612456581,53.300140522510695
scan-fw-a65d4f755073c20e,2026-09-17T22:40:01.496657Z,4,lower,0,17,14.891570667,-3987.329384415382,68.77945323490022
scan-fw-a65d4f755073c20e,2026-09-17T22:40:01.496657Z,4,upper,0,19,13.9109846,-3741.1200063167457,88.58552910897531
scan-fw-a65d4f755073c20e,2026-09-17T22:40:01.496657Z,4,lower,0,11,12.928271,-3723.221143486897,105.55433251881955
scan-fw-a65d4f755073c20e,2026-09-17T22:40:01.496657Z,1,upper,0,22,15.0349698,-3633.740976376724,208.80189709779427
scan-fw-ee0580647f45d712,2026-09-17T23:00:01.610518Z,1,lower,0,19,8.5759042,-3530.9799819618556,102.92880112930229
scan-fw-ee0580647f45d712,2026-09-17T23:00:01.610518Z,3,upper,0,11,8.4390012,-3482.2430337532815,104.24817709651437
scan-fw-ee0580647f45d712,2026-09-17T23:00:01.610518Z,3,lower,0,14,11.6642944,-3741.0232576300177,21.6322007515653
scan-fw-ee0580647f45d712,2026-09-17T23:00:01.610518Z,1,lower,0,39,20.7842962,-3688.943349706097,239.1612543126311
scan-fw-ee0580647f45d712,2026-09-17T23:00:01.610518Z,1,upper,0,15,9.4189169,-3700.9515741949526,111.97318024305149
scan-fw-ee0580647f45d712,2026-09-17T23:00:01.610518Z,1,lower,0,16,13.2057018,-3650.1646150168554,297.03844476832376
scan-fw-d16d9850f0f494bc,2026-09-17T23:10:01.295102Z,1,upper,0,14,11.524357533,-3980.204664414512,54.743674964059025
scan-fw-d16d9850f0f494bc,2026-09-17T23:10:01.295102Z,1,lower,0,13,8.434988,-3631.476389428926,66.29232429352507
scan-fw-d16d9850f0f494bc,2026-09-17T23:10:01.295102Z,1,upper,0,19,11.668060666,-3678.859844342323,101.44455540814977
scan-fw-d16d9850f0f494bc,2026-09-17T23:10:01.295102Z,1,lower,0,15,8.7189884,-3587.183972730355,79.1613505250652
scan-fw-d16d9850f0f494bc,2026-09-17T23:10:01.295102Z,2,lower,0,26,12.2297004,-3523.5706652621693,237.22068527987398
scan-fw-d16d9850f0f494bc,2026-09-17T23:10:01.295102Z,1,upper,0,18,10.8256716,-3713.8560468108553,91.47350385631613
scan-fw-d16d9850f0f494bc,2026-09-17T23:10:01.295102Z,2,lower,0,13,8.8601728,-3909.4209753798705,39.875869076623275
scan-fw-a1453a551a154915,2026-09-17T23:30:01.623594Z,2,lower,0,12,9.4189721,-3753.2942704209822,80.06138487225606
scan-fw-a1453a551a154915,2026-09-17T23:30:01.623594Z,4,lower,0,15,13.7696345,-3929.6668269621696,53.351531774149365
scan-fw-a1453a551a154915,2026-09-17T23:30:01.623594Z,3,lower,0,16,10.2589836,-3953.923950871039,26.598995895282783
scan-fw-a1453a551a154915,2026-09-17T23:30:01.623594Z,4,lower,0,8,8.5802328,-3538.329900784769,145.38341988448087
scan-fw-22b118f8048f0441,2026-09-17T23:40:01.291439Z,2,lower,0,26,17.5577488,-3080.4155033929837,418.0319280294526
scan-fw-22b118f8048f0441,2026-09-17T23:40:01.291439Z,2,upper,0,15,8.717630333,-3550.597724566182,95.08827468848439
scan-fw-22b118f8048f0441,2026-09-17T23:40:01.291439Z,2,upper,0,29,14.6082828,-3940.2203170758517,74.6819231315348
scan-fw-7851abe2d25a9813,2026-09-18T00:00:17.128490Z,2,upper,0,14,8.4390398,-2791.4525069322376,148.70863144375176
scan-fw-7851abe2d25a9813,2026-09-18T00:00:17.128490Z,4,lower,0,14,9.4202976,-3716.8239790677985,79.96683271296162
scan-fw-da6805a08345af8c,2026-09-18T00:10:01.302844Z,3,upper,0,13,9.1363412,-3520.0084235163063,120.71331080897518
scan-fw-da6805a08345af8c,2026-09-18T00:10:01.302844Z,1,lower,0,14,9.4176808,-3319.26088817736,138.40819793344593
