session_id,alias_changes,attempted,case,cfo_rms_hz,common,delay_rms_ns,profile,raw_cfo_rms_hz,recovered
scan-fw-1c8fa5dedf1b778b,0,14,frequency,,0,,local512,,0
scan-fw-1c8fa5dedf1b778b,0,14,frequency,,0,,joint512,,0
scan-fw-1c8fa5dedf1b778b,0,14,delay,,0,,grid512,,0
scan-fw-1c8fa5dedf1b778b,0,14,delay,,0,,grid8192,,0
scan-fw-1c8fa5dedf1b778b,0,14,delay,,0,,local512,,0
scan-fw-1c8fa5dedf1b778b,0,14,delay,,0,,joint512,,0
scan-fw-3b4b781c31aeee7e,0,14,frequency,27.832604123130956,4,0.2933669142565631,grid512,27.832604123131965,4
scan-fw-3b4b781c31aeee7e,0,14,frequency,9.074832716211448,4,0.012490175558482083,grid8192,9.07483271621428,4
scan-fw-3b4b781c31aeee7e,0,14,frequency,0.1491368116585777,4,0.2933669142565631,local512,0.14913681165903048,4
scan-fw-3b4b781c31aeee7e,0,14,frequency,0.8152360054996224,4,3.345263255635448,joint512,0.8152360055029111,4
scan-fw-3b4b781c31aeee7e,0,14,delay,3.8385821251806274,4,1.3578547121443434,grid512,3.8385821251806274,4
scan-fw-3b4b781c31aeee7e,0,14,delay,3.8385821251806274,4,1.332108996252161,grid8192,3.8385821251806274,4
scan-fw-3b4b781c31aeee7e,0,14,delay,0.7097396960994068,4,1.3578547121443434,local512,0.7097396960994068,4
scan-fw-3b4b781c31aeee7e,0,14,delay,0.585301446302772,4,0.9519625943960361,joint512,0.585301446302772,4
scan-fw-75d1334d430bd557,0,14,frequency,16.871359474614216,2,0.3124882262312123,grid512,16.87135947461442,2
scan-fw-75d1334d430bd557,0,14,frequency,2.7669810375499306,2,0.0024256039616078243,grid8192,2.7669810375500314,2
scan-fw-75d1334d430bd557,0,14,frequency,0.28422214382085187,2,0.3124882262312123,local512,0.2842221438210503,2
scan-fw-75d1334d430bd557,0,14,frequency,0.04150762280687177,2,0.038174788851348,joint512,0.04150762280728972,2
scan-fw-75d1334d430bd557,0,14,delay,4.404212847411625,2,1.6172505462024864,grid512,4.404212847411625,2
scan-fw-75d1334d430bd557,0,14,delay,6.230224322501069,2,1.7417938129205346,grid8192,6.230224322501069,2
scan-fw-75d1334d430bd557,0,14,delay,0.9228467732371008,2,1.6172505462024864,local512,0.9228467732371008,2
scan-fw-75d1334d430bd557,0,14,delay,0.46253145733349055,2,0.6284759937197474,joint512,0.46253145733349055,2
scan-fw-10a1783c9d67e020,0,14,frequency,21.913889956259638,2,0.2691811488864193,grid512,21.91388995625927,2
scan-fw-10a1783c9d67e020,0,14,frequency,4.082629327489449,2,0.0018226290799193585,grid8192,4.082629327489011,2
scan-fw-10a1783c9d67e020,0,14,frequency,0.17896935939155867,2,0.2691811488864193,local512,0.17896935939126996,2
scan-fw-10a1783c9d67e020,0,14,frequency,0.008547073589549176,2,0.010615162211778112,joint512,0.008547073589152254,2
scan-fw-10a1783c9d67e020,0,14,delay,1.2419924868863503,2,1.1231465333607158,grid512,1.2419924868863503,2
scan-fw-10a1783c9d67e020,0,14,delay,1.2419924868863503,2,1.1549094270095315,grid8192,1.2419924868863503,2
scan-fw-10a1783c9d67e020,0,14,delay,0.6098204558305371,2,1.1231465333607158,local512,0.6098204558305371,2
scan-fw-10a1783c9d67e020,0,14,delay,0.3771608613006881,2,0.574878585645075,joint512,0.3771608613006881,2
scan-fw-66f79be3ab5755cb,0,14,frequency,23.433042364519046,6,0.12419612138161751,grid512,23.43304236452238,6
scan-fw-66f79be3ab5755cb,0,14,frequency,9.649764502019003,6,0.014047298608577556,grid8192,9.649764502017492,6
scan-fw-66f79be3ab5755cb,0,14,frequency,0.08229245964147311,6,0.12419612138161751,local512,0.0822924596446747,6
scan-fw-66f79be3ab5755cb,0,14,frequency,0.04637426303027043,6,0.12390943023487817,joint512,0.046374263032210136,6
scan-fw-66f79be3ab5755cb,0,14,delay,2.0152325913006712,6,3.476609846444722,grid512,2.015232591299623,6
scan-fw-66f79be3ab5755cb,0,14,delay,1.9826771141243853,6,3.4839197834983637,grid8192,1.98267711412332,6
scan-fw-66f79be3ab5755cb,0,14,delay,1.2236111742903801,6,3.4769271825137507,local512,1.2236111742919182,6
scan-fw-66f79be3ab5755cb,0,14,delay,1.2186205569946174,6,3.5752397558261433,joint512,1.2186205569961617,6
scan-fw-1a877b7592593f44,0,14,frequency,11.005327099439455,1,0.12018632508485616,grid512,11.00532709944082,1
scan-fw-1a877b7592593f44,0,14,frequency,11.005327099439455,1,0.027451063340858117,grid8192,11.00532709944082,1
scan-fw-1a877b7592593f44,0,14,frequency,0.013118548697093502,1,0.12018632508485616,local512,0.013118548698457744,1
scan-fw-1a877b7592593f44,0,14,frequency,0.013118548697093502,1,0.12018632508485616,joint512,0.013118548698457744,1
scan-fw-1a877b7592593f44,0,14,delay,0.07032315721153282,1,0.2395837878458451,grid512,0.07032315721153282,1
scan-fw-1a877b7592593f44,0,14,delay,0.07032315721153282,1,0.2445350392772525,grid8192,0.07032315721153282,1
scan-fw-1a877b7592593f44,0,14,delay,0.08332587662152946,1,0.2395837878458451,local512,0.08332587662152946,1
scan-fw-1a877b7592593f44,0,14,delay,0.08332587662152946,1,0.2395837878458451,joint512,0.08332587662152946,1
scan-fw-0f339e7b732c4593,0,14,frequency,20.96333854146432,5,0.19301168579538505,grid512,20.9633385414676,5
scan-fw-0f339e7b732c4593,0,14,frequency,4.362350317257512,5,0.005931272445696446,grid8192,4.362350317255846,5
scan-fw-0f339e7b732c4593,0,14,frequency,0.06146922284084705,5,0.19364057775232557,local512,0.0614692228423015,5
scan-fw-0f339e7b732c4593,0,14,frequency,0.7897724069078708,5,2.7041103640644204,joint512,0.7897724069065325,5
scan-fw-0f339e7b732c4593,0,14,delay,0.9834798178931213,5,3.626281065109052,grid512,0.9834798178931213,5
scan-fw-0f339e7b732c4593,0,14,delay,0.9834798179055603,5,3.6268876163752397,grid8192,0.9834798179055603,5
scan-fw-0f339e7b732c4593,0,14,delay,0.9607093227334148,5,3.626281065109052,local512,0.9607093227334148,5
scan-fw-0f339e7b732c4593,0,14,delay,1.2849936063049328,5,5.164469241483482,joint512,1.2849936063049328,5
scan-fw-3b7ab0ade03b6679,0,14,frequency,0.8319448605325306,1,0.013070533370906912,grid512,0.83194486052912,1
scan-fw-3b7ab0ade03b6679,0,14,frequency,0.8319448605470825,1,3.902390563470526e-05,grid8192,0.8319448605436719,1
scan-fw-3b7ab0ade03b6679,0,14,frequency,0.027428074696217664,1,0.013070533370906912,local512,0.02742807469280706,1
scan-fw-3b7ab0ade03b6679,0,14,frequency,0.027428074696217664,1,0.013070533370906912,joint512,0.02742807469280706,1
scan-fw-3b7ab0ade03b6679,0,14,delay,2.338384213275276,1,1.0467653748668226,grid512,2.338384213275276,1
scan-fw-3b7ab0ade03b6679,0,14,delay,2.338384213289828,1,1.1106070955137852,grid8192,2.338384213289828,1
scan-fw-3b7ab0ade03b6679,0,14,delay,1.0864342496497557,1,1.1087299181722585,local512,1.0864342496497557,1
scan-fw-3b7ab0ade03b6679,0,14,delay,1.0864342496497557,1,1.1087299181722585,joint512,1.0864342496497557,1
scan-fw-b668568d6721d389,0,14,frequency,22.012639739669034,2,0.30511460234196336,grid512,22.012639739670963,2
scan-fw-b668568d6721d389,0,14,frequency,3.348736712849374,2,0.0032399971706145005,grid8192,3.3487367128540377,2
scan-fw-b668568d6721d389,0,14,frequency,0.07611689421913868,2,0.30511460234196336,local512,0.0761168942203837,2
scan-fw-b668568d6721d389,0,14,frequency,0.08893770479712262,2,0.30412823665450195,joint512,0.08893770479838523,2
scan-fw-b668568d6721d389,0,14,delay,0.8322275932878256,1,2.0924638751431814,grid512,0.8322275932878256,1
scan-fw-b668568d6721d389,0,14,delay,0.8322275932878256,1,2.1149338087175806,grid8192,0.8322275932878256,1
