group_id,prior_name,iteration2_global_time_error_km,iteration3_joint_rate_error_km,error_delta_km,joint_selection_objective,exact_capped_loss,surrogate_exact_loss_error,screened_point_count,screen_elapsed_s,exact_elapsed_s,exact_gate_maximum_absolute_hz,latitude_deg,longitude_deg,tau_s
20260921_00,reno,6.048176583445223,4.260023693463152,-1.7881528899820704,0.05996197907001187,0.03969943187282656,0.004344170627158132,144,357.79295776900835,69.93807668902446,5.55551378056407e-05,37.87484289121131,-122.52151555023477,-1.25
20260921_00,sacramento,6.05547868161656,4.203656075629354,-1.8518226059872065,0.06002088425983715,0.03918996962223392,0.004638865778423498,144,355.75930816703476,69.4471796680009,5.4912565246922895e-05,37.867724886474946,-122.52727365624843,-1.25
20260921_16,reno,1.7749026100105751,0.6347737143398362,-1.140128895670739,0.10070745836362875,0.07740956426029119,0.002249491205767118,144,409.48060410807375,62.298962753033265,5.81978204081679e-05,37.85383416609064,-122.48174371907561,-0.75
20260921_16,sacramento,1.6889310866071017,2.948708033950095,1.2597769473429934,0.10387467626502472,0.07837330910543804,0.0024227045934481495,144,419.8868445029948,62.32025702903047,5.4907810408622026e-05,37.86772890815728,-122.50947362357135,-1.25
