glrt_cfo_hz,glrt_margin,glrt_trajectory_id,pss_aligned_cfo_hz,pss_coarse_cfo_hz,pss_fine_cfo_hz,pss_fine_peak_to_median,pss_minus_glrt_hz,pss_mode_id,pss_robust_z,pss_timing_track_residual_us,pss_unwrapped_cfo_hz,receiver_id,target_index,time_s,track_rank,visit_index
74489.4246751533,0.5282726820951881,sha256:b92b3d43d146a181aedf35f743c2ed09e9de911fa57f062cfbc942aee5b6e41c,79721.51162490837,-200000.0,-264206.5234270731,1.1889442923185305,5232.086949755059,sha256:d515cd7fce4596853208fe034547392f86a847486061ed893882384d4ba1fea4,13.360345914648674,-0.02466951203245523,-264206.5234270731,0,4,184.9174189,2,1362
72934.93328567695,0.5475152122325728,sha256:b92b3d43d146a181aedf35f743c2ed09e9de911fa57f062cfbc942aee5b6e41c,81546.37370579393,-200000.0,-262381.6613461875,1.1760989905644055,8611.440420116982,sha256:d42e129f4fc5d42e63c1f9e6da4a10198eeb732663a15d64402a11a04cf7ef13,10.277711287570451,0.029048748783028037,-262381.6613461875,0,4,185.3391803,2,1365
68904.44364868716,0.4582110018926848,sha256:b92b3d43d146a181aedf35f743c2ed09e9de911fa57f062cfbc942aee5b6e41c,75714.96923358005,-200000.0,-268213.0658184014,1.1748067529940875,6810.525584892894,sha256:0117d1eec869542195ad882f882b32ced7446ea899829f734c34a5707e30e2fe,7.852220901547331,0.021329349951830154,-268213.0658184014,0,4,186.4233019,2,1373
68442.00193658218,0.4909540727411638,sha256:b92b3d43d146a181aedf35f743c2ed09e9de911fa57f062cfbc942aee5b6e41c,67186.48479594447,-200000.0,-276741.550256037,1.2003522641513233,-1255.5171406377049,sha256:4ae7ea4592d0b8e39a62459c1733c10098a4acf8ef78fe8c832f54a4ac0d926d,8.320796420924527,0.03393093888520195,-276741.550256037,0,4,186.5433975,2,1374
67401.1230615336,0.4709229101553031,sha256:b92b3d43d146a181aedf35f743c2ed09e9de911fa57f062cfbc942aee5b6e41c,78604.92278573138,-200000.0,-265323.1122662501,1.1675889439836435,11203.799724197786,sha256:7472b3af7d5ecc0b3ef264344ed66bf72703b3902536ac1829e852f6562a4dc1,10.91055029792248,0.08242621815646167,-265323.1122662501,0,4,186.823864,2,1376
62097.20449344766,0.5056204918956884,sha256:b92b3d43d146a181aedf35f743c2ed09e9de911fa57f062cfbc942aee5b6e41c,60788.55064828816,-200000.0,-283139.4844036933,1.197811622348008,-1308.653845159497,sha256:714428dd04c8c4d67d99d5576141a4f54c33b2b8e253fcee3ad4e2aa0847d6cc,7.46240701473369,-0.03461771265738517,-283139.4844036933,0,4,188.2900916,2,1387
120968.51196357736,0.5104712496979628,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,113583.19375644336,-200000.0,-228650.76431252688,1.1847877007936511,-7385.318207133998,sha256:0153108cdd0f165f921562696ee7aae4d4919bbbf8b64eacd0f8086fc247738f,19.699940855619566,0.01621336116525065,-228650.76431252688,0,5,172.6554434,3,1271
118421.93586717673,0.4380445559113111,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,135709.4797445021,-200000.0,-206524.47832446813,1.1622025234462061,17287.543877325385,sha256:b630d9267c3b023e06dd3366cfe5d95158fb2495d32c4ac368dcf087ad7c0faa,15.92363915214104,0.1831688109672205,-206524.47832446813,0,5,173.3363959,3,1276
117957.56953408882,0.4537107701715402,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,115355.907357227,-200000.0,-226878.05071174324,1.15360208524226,-2601.6621768618206,sha256:729d22014efd7729e12a7f85c177f4770df37c42a595d6eb7ada7df541d278da,14.265668278497817,0.24331963527227454,-226878.05071174324,0,5,173.4567275,3,1277
116274.27691556793,0.43580560929686585,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,112718.51034806808,-200000.0,-229515.44772090216,1.1412442200630017,-3555.7665674998425,sha256:ed6a9a8dcf916bbeb163b16608f7fbe93d18bbf855fa57f1bf2e3fde8c7a4396,11.661575470201402,0.3113482332865172,-229515.44772090216,0,5,173.8783742,3,1280
115899.63854093627,0.4635534702474378,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,123779.06360038352,-200000.0,-218454.89446858672,1.1475230342311333,7879.425059447254,sha256:c885ff3f391cab138d9928c40c70524a04aea771f1e32b44612241868e17bddc,13.416039044000806,0.4313685071137769,-218454.89446858672,0,5,173.9989869,3,1281
115380.43392565062,0.484904329927671,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,108123.96986116216,-200000.0,-234109.98820780808,1.1635321981713247,-7256.464064488464,sha256:a5d3ee32532e4556f2a73de85d5ce0df076032be130530070b6c11fc9bd21df8,15.371866953909674,0.3917765514343521,-234109.98820780808,0,5,174.1196486,3,1282
113791.4875245705,0.48365312144742434,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,107040.84807362274,-200000.0,-235193.1099953475,1.143354699594145,-6750.639450947769,sha256:ee17dc11a9fec0527d62ea31a706f6efb46649dcf2dc999a1b3d597bd765479a,12.690660659505816,0.4421380799191554,-235193.1099953475,0,5,174.5213473,3,1285
111086.95323193999,0.4537715207685693,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,98561.74480608877,-200000.0,-243672.21326288147,1.1661355232949702,-12525.208425851219,sha256:57488f414f635ed5ad1bd47ffe62cd6a068c6fef7a4aeb58fcc852fff4bb7c67,13.649832604442741,-0.7693820105045746,-243672.21326288147,0,5,175.2034202,3,1290
110185.86512881635,0.40235499000905917,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,108839.34000014068,-200000.0,-233394.61806882956,1.133652242677293,-1346.5251286756684,sha256:603370ced4b225161bc6e1905a28b6d4b6047d3fbc781425dbe813541dd5dc4e,13.509734682026043,-0.7175661184260227,-233394.61806882956,0,5,175.444224,3,1292
103379.11332688453,0.4554034732158012,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,93671.7072219385,-200000.0,-248562.25084703174,1.16161783864456,-9707.406104946029,sha256:a0228757754a848d6c3d5fabeb1a045eea38b16fb14d12ebb9072b7d3904663a,15.685069383670294,-0.4208692779835788,-248562.25084703174,0,5,177.2093771,3,1305
101593.91290053168,0.44177330055941966,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,109352.7180803165,-200000.0,-232881.23998865375,1.1318969651537933,7758.805179784817,sha256:2bf4b49017ef292f0f93a2d56d8d1aa8d371e9232feb7b45a69bf3646f019c27,16.19205410411355,-0.3749445227161502,-232881.23998865375,0,5,177.6307598,3,1308
101117.44330085556,0.4444372918747963,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,99114.84587522334,-200000.0,-243119.1121937469,1.1291264014179594,-2002.5974256322224,sha256:43174a11219d6fe096bb2eadef6ee26fb61147f292b56b4849339be39eda4142,10.339669616256359,-0.2872981416350432,-243119.1121937469,0,5,177.75131,3,1309
95508.7199224787,0.5054882068142057,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,86429.04389768754,-200000.0,-255804.9141712827,1.1366770378402151,-9079.676024791159,sha256:aea9736c5ad2bccd88d13533747b701d84b42e23f2cd5704cb57c0387fea1f55,13.976375366598868,-0.15547262491799,-255804.9141712827,0,5,179.2155565,3,1320
95056.9305344279,0.5062194671164932,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,118779.92973953392,-200000.0,-223454.02832943632,1.141070468257646,23722.999205106025,sha256:b949e28b0bcc2ceab624f8b24448bfc89ec63d8c0f190425b39d001904fcdfde,15.357200021065008,-0.08384293910502441,-223454.02832943632,0,5,179.3363289,3,1321
94611.63811433194,0.433930815997573,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,105368.00754061874,-200000.0,-236865.9505283515,1.1579768900184026,10756.369426286794,sha256:9bb4c3685c995d8f4647cc4ec056d6916302a735cdef50c07373aeb8ec9109fa,14.735475992146869,-0.07794085118593366,-236865.9505283515,0,5,179.4570818,3,1322
94115.48224502383,0.4552633555281084,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,90537.9710408129,-200000.0,-251695.98702815734,1.1726799343400436,-3577.511204210925,sha256:8c896b6f7c37c76f168a00927c235a60cfc6eb1eeb0a30b97de10f10dcf05b9e,14.540145816633057,-0.11685470665526079,-251695.98702815734,0,5,179.5772171,3,1323
92967.44407464615,0.4389668057655361,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,105770.25822514182,-200000.0,-236463.69984382842,1.1389413519594656,12802.814150495673,sha256:61a56a7d1b88ef033d0bdc69a7af5dd0e67edb86875f641af48c027ba5ab0f4a,12.58943395940472,-0.09577934214808573,-236463.69984382842,0,5,179.8575391,3,1325
87914.37364756399,0.48655941350129467,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,77848.12268346315,-200000.0,-264385.8353855071,1.2076017018255092,-10066.250964100836,sha256:cd411cf53f6cdd4e68b174b75d39adcd999c28ff83f292c0f8898972d8e39138,17.16717098710354,0.02872791644381676,-264385.8353855071,0,5,181.2048409,3,1335
86843.29271455681,0.49559489392167183,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,89591.94175610939,-200000.0,-252642.01631286085,1.1441723740334087,2748.649041552577,sha256:202602a07825ae2e391aff024efa384f222d9a308e06181ce84036c195166ddf,15.103079575333785,0.04521557170312444,-252642.01631286085,0,5,181.4856007,3,1337
85289.45397618781,0.4697619867218286,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,101564.04102008321,-200000.0,-240669.91704888703,1.1228407776677543,16274.5870438954,sha256:a2827c4de67f1bcc924c3cb229dea0c900bdc757f7d4b8bfa973501547d51ab8,11.809817590368903,0.08840138440767506,-240669.91704888703,0,5,181.8864437,3,1340
80852.51220422075,0.44879028857546316,sha256:db06c27090e9ce95c787cedb93ac56894124e19fe75cd0fd82c63dabebaa97dc,77410.34216156945,-200000.0,-264823.6159074008,1.2085828272845607,-3442.170042651298,sha256:306fe1e33b9bcd98ff414e2cb7afa0cd8ca4b9ffe5d6da7aa434a618c5f4eaf0,18.20791981346165,0.15835665918286726,-264823.6159074008,0,5,183.0095117,3,1348
