session_id,tracklet_id,channel,edge,start_s,end_s,span_s,leading_norad,training_rms_hz,heldout_rms_hz,heldout_rank,tau_s,concerns
scan-hop-99bee37023f62a10,sha256:4a3d636f8bcd34c908f4f776b037614a15fcb044f9a4ff86782e44a07526a2fe,4,lower,255.060684343,280.883323301,25.822638958000027,69658,13.447745151762712,88.31575675149719,1,-3.0,passes descriptive checks; candidate only
scan-hop-99bee37023f62a10,sha256:a4f291d697678b64f94314afe3e8be78839ebde4539589e34ee31fdec83803cc,4,lower,179.616549298,208.829997273,29.21344797500001,63447,23.296219393911166,19.486822299806025,1,-1.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:9e99f16eea1d7e72ff5a08c15bd05e059d9b8912b90ab2ff68fffec8d0910292,4,lower,70.793804383,103.173925163,32.38012078000001,69172,50.667417130013426,70.23090787413909,1,-1.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:ebd272a91caa2d801af50a3b6d536e64a64133d2dd7b09bda8e0349dd9b8ed58,4,upper,73.065823437,102.419259618,29.353436180999992,69172,34.530585261503376,93.34297451120374,1,-1.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:ed138e3c7473b9df2eec3bd6111ef4fba7a568ffa35fd4bae8b85dc50ffeddc7,1,lower,74.580496235,102.544599567,27.964103332000008,69172,39.105027175082284,36.479714797570786,1,-1.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:7eb42669716c5f6b878cb579f198d21b3565f55dd004fe479c2b56d29815580e,1,upper,74.705830584,102.79659911,28.090768526000005,69172,101.7760566072643,70.09462951780775,1,-1.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:56a823b055acbcc08f2709d391ebd15799910a1fbab3da86a3744c9126c8e856,2,upper,77.737854783,101.285894577,23.54803979399999,69172,34.24907262358269,29.47027196279478,1,-1.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:13fadbd2ddc5816b240494214b961d1bc9342282f5204d08072dd6697e0c8c61,3,upper,103.048451889,153.951146774,50.90269488499999,66491,115.06669309932946,317.98728228557536,1,0.0,-500s control fits as well or better
scan-hop-2b542a19425a01b3,sha256:255e970fb78dad12d241b91f57ccbce0c4084eee8d053f4c48d603e9731fb19a,3,lower,103.677538659,154.580475593,50.90293693399998,66491,93.96472095645521,329.3536751786668,1,0.0,-500s control fits as well or better
scan-hop-2b542a19425a01b3,sha256:0bfd66291c7bf3442fb9acd91b674ddb23607bca8d667d2a6488b78628354f68,2,lower,134.184025135,159.371306084,25.187280948999984,65459,66.27608043950022,778.7687817105095,2,3.0,leader changes on heldout
scan-hop-2b542a19425a01b3,sha256:6d8fbaa5703b28088fc371fe2dad52ddf6f39382e4ea2314615e38a1f2ba6272,4,lower,134.687199105,154.832617483,20.145418378000016,63453,79.91340638651481,142.03160285414862,1,-2.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:f7298cba81bce6371cfc45acdb0bb501929c6708b21a1284b85e2dce9813a61e,3,upper,185.3284608,218.740346938,33.411886138,61524,21.525824578590278,43.32345543082582,1,0.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:1cc4f54230546b29324681551c3e6865681ab19d000511ec0530d0bc8138eef7,3,lower,185.45386465,222.515284424,37.06141977399997,61524,26.11633850024622,53.78248610412913,1,0.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:3565bdb440593b2fe39161c7dda7ea5f68b0e55f1c97da84ca48f0a711672ce3,4,lower,211.81801466,245.812620289,33.994605629000006,64151,83.94769577158216,94.47487185372187,1,-2.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:935b44839539ea14578cc0040f343657a4d2bfdfb1bbc2a31ffb55c54c12f23a,2,upper,212.194017007,234.990020292,22.796003284999983,64151,39.69528203539323,102.17473701567302,1,-2.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:286e22c303d1a504bac47da929c15193006c7b642ecd2705355c70aa80daecf4,2,lower,212.572084901,247.575324322,35.00323942099999,64151,54.478121487442216,194.70485915327987,1,-2.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:ebc12dd01dac3a59646038de5f1ebdb880f1addf21f6d00cda2523d228554d39,4,upper,214.208694961,246.441998954,32.23330399300002,64151,78.48279425060234,116.52128677343526,1,-2.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:f2cc7c3a684c23a5489609c28cd3cf47704ca01be343a9f8f314f9b141a31ab7,2,lower,254.620573459,274.772566567,20.151993108,69171,21.529091397606294,29.094840982685103,1,-2.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:0e02128ee45846a76478b293a02385dc79c97b5a148c1bb1b30f4656b6df1c84,4,lower,257.897858749,281.064630307,23.166771557999994,69171,19.98843083307479,41.7198177114901,1,-2.0,passes descriptive checks; candidate only
scan-hop-2b542a19425a01b3,sha256:a908007f565af224026ed8d6892ff5690292e79b3a9c232b3f5cd386a3e05038,4,upper,95.368359413,118.419214738,23.050855325,53608,94.05158896707641,608.6525782437977,4,-5.0,leader changes on heldout; time-shift boundary; radio drift fits as well or better; -500s control fits as well or better; 500s control fits as well or better
scan-hop-2b542a19425a01b3,sha256:01b554445796fb27c1ad1db9b0d109c5c428221f1588ae208d62bf91d04fd591,4,lower,98.139055506,122.58184385,24.442788343999993,66491,89.29204957400556,112.16553292869986,1,0.0,-500s control fits as well or better
scan-hop-543e944f549f5386,sha256:a2d95307dd8420daffe961cf247ad376a43f6855d56c7b37db5c8012619c070b,1,upper,0.530569852,25.347886842,24.817316990000002,100233,101.52996479933127,424.0926228878721,1,-2.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:53cefcf797b8027a3dd3931709038d8e7076c738ab9613ff13f06c681a07d6e3,4,lower,64.791694323,99.9638345,35.172140177,63037,144.54850339977983,249.30195538493086,1,0.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:80ec96e60448f3b9990e2fdfe46e386cdd664567c63dd37e53de0df65fd1ac72,4,upper,66.427709653,98.945169685,32.517460032,63037,116.2339903527706,264.7287783528975,1,0.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:0e7af997abbb6199dfbddbef919913de66e9f93638804252a3b78ef0f980e725,2,lower,75.629062647,98.692719402,23.063656754999997,63037,31.093999024427564,104.25346047347881,1,-1.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:0e09ddac785ef9b6073754044c77b16f7cf2103980eeb9cfcec61d95a290b474,1,lower,82.568863451,108.140910299,25.572046848,65282,31.78255621329114,56.45695385238703,1,-1.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:9a4fe2dda0100112a45e835999af2f18a080ad9ebff3d7c387332a835f6909c9,4,lower,143.151871154,163.799957552,20.648086398000004,65214,75.60340185259086,153.636392671984,1,0.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:34d860d5bc664ae9ed41f024a8b99254b0b434b4bf22c73d552cd820974eeb49,3,lower,143.403894229,173.492017719,30.088123489999987,65214,77.50401401905008,75.67069720789675,1,0.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:0699eb7ed38f7c41088d8dd3b7c9048a662fe10de7b4ec9678bb7454c731d20b,3,upper,144.538567973,165.687879487,21.149311514000004,65214,69.96974029503167,132.31963850558907,1,-1.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:86ee1436cab88b46d0ed68a1e477c6ebb13d1072f5c8c0b794cd488e63d263bb,4,lower,192.76388138,233.07731377,40.31343239,63047,25.19251745163893,65.21823459446544,1,-1.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:55191935c1d93590b997654783226214c294573686435f31f1eb7f72b3b0bffe,4,upper,206.633307838,232.950647627,26.317339788999988,63047,30.079156867366123,105.59247544014255,1,-1.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:9b6d7c2c22ace870650c15f7fea7dc32a007ee482e6324494880c70531155a42,2,lower,207.010624496,230.810663563,23.800039067,63047,76.3527503782184,65.94072714894075,1,0.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:c82ec090db4db82ab3c3e1441a6f3784af8342633270bdb607e3f8d16738dc88,2,upper,209.150342969,230.68533051,21.534987540999992,63047,70.893835477709,76.1930893063698,1,-1.0,passes descriptive checks; candidate only
scan-hop-543e944f549f5386,sha256:ca09ffde373cb6f1dad61f6220f9ff6075b32b10636cd783c0b25b6797a41ad4,3,lower,244.169120847,266.95809947,22.78897862299999,65466,55.293092729289405,110.6346823197178,1,-1.0,-500s control fits as well or better
scan-hop-e336bdc3f097d035,sha256:c32230dced66dab11a1d53727031b37c4950a329fb58a70825f1d95d523bd4cb,3,lower,36.947449131,72.488632708,35.541183577,67733,64.99740703711832,396.9662761422669,1,1.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:b685f1c19a00ea23d1ea47210a49b862d6e901ea7264292e36b800d31b7cc437,4,lower,37.19809375,72.612732925,35.414639175000005,67733,31.54992774134886,73.24177804134582,1,0.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:5c01a52bae436dc9f5ac835227192ebf086c98c23531da071fa8e37903093991,3,upper,37.575452346,72.235400799,34.659948453000005,67733,67.80763497326306,383.90264221431005,1,1.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:a8689ec09478e372a2a17ca33894235d13a8ef822de30e5c78d073b6e8ca08de,4,upper,38.204766058,69.970083825,31.765317767000006,67733,87.81069422175345,299.4451186416749,1,1.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:6e2b36c3efb6ef294dd9cc3b5b31302e58d1fa2f679e44051ee3beb69c514574,3,lower,101.086130739,149.695550084,48.60941934499999,65213,132.28472937894801,162.6822029446729,1,-1.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:cb7182397000a95512e1c1de19a7455cb7ae54f254a0b7737c0af5c503abd271,3,upper,102.468810619,148.428890008,45.960079389,65213,140.57491014693625,167.41027466810652,1,-1.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:fc4cf438480e51b33f3bd39010504de10caf31c1045276134f987218d805faa0,4,lower,104.48345548,134.072949201,29.589493720999997,65213,70.66815951893946,139.03298259118822,1,-1.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:21529725ac2a00a4fc0e31f5851e027cb258e4339fa18fce37282ac5cd1809b9,2,lower,134.450756928,175.518327953,41.06757102500001,67539,1056.3113430872838,5683.009388254085,3,-3.0,leader changes on heldout; radio drift fits as well or better; -500s control fits as well or better; 500s control fits as well or better
scan-hop-e336bdc3f097d035,sha256:056594c4af68ec7e26fe1a7df41121e0193b5a2bc17066004aa287fe0e6fcc53,4,upper,141.49923073,163.675649397,22.176418667000007,61702,322.4183495177772,2925.8647219225627,2,3.0,leader changes on heldout; radio drift fits as well or better; 500s control fits as well or better
scan-hop-e336bdc3f097d035,sha256:d6d47cc4f80e32d107189db42a90adab16280be43c608291816041bdc8551c85,4,lower,141.878098945,164.054315249,22.176216304000008,61702,385.9987677588172,3242.2806651137303,2,5.0,leader changes on heldout; time-shift boundary; radio drift fits as well or better; 500s control fits as well or better
scan-hop-e336bdc3f097d035,sha256:7c500f47eb4dcac2902e56b39edef66610504bf60d4d21b630c045a27b6eb233,4,upper,195.536609871,217.312897043,21.776287171999996,48434,79.64638029570204,37.39121521899106,1,3.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:2ef3eb84733320115db5958b4ede95022637cbfe2dc6da7190ff18d8ed00cde3,3,lower,259.61835177,299.827837538,40.20948576799998,68979,123.835988085471,117.82882827905041,1,0.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:6b3316d0c68aa61bef6c961c25bd882f9333981fa224ad1e9a1ba6c48cc5fcfb,3,upper,260.373025932,298.695806716,38.322780783999974,68979,121.74712725799087,141.33465103539032,1,0.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:1897576bcd30fa081cff272e94c2a3d42982c47b8565591361893b463454809b,1,upper,269.318426204,299.576535633,30.258109429,68979,54.78820576886096,118.98474434669193,1,0.0,passes descriptive checks; candidate only
scan-hop-e336bdc3f097d035,sha256:500aef0a58e99521784c96b5446f895d1739e65deb4f240cc34a9d9ac2230827,3,upper,79.80286126,103.224794114,23.421932854000005,59170,26.840039638365383,100.74102688805964,1,0.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:d0c056706a7faa5f3c63d7dc77f4b2524dae644a6cd03115e62b5fad2948d88d,4,lower,14.53232367,36.715030613,22.182706943000003,67544,38.779473493028696,362.30150834744757,1,-3.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:9b781ad54f2ddf63c8e0c142509f9e014d9f150b6797e7bb4da8b8ca3df9c5e9,1,upper,34.828322171,64.8336021,30.00527992899999,68977,91.562552585113,89.92273250371072,1,-3.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:7d542322c7db9c84f04246ee7ddf5786f1deeceef29ca82450afcfd01410d0fc,1,lower,36.339004669,70.116458156,33.777453486999995,68977,70.82055723405671,148.92517272176246,1,-3.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:f875f43bcef72858d123793afe9bd97277161d61aadfe09879f010232d384723,2,lower,49.588328836,71.249741718,21.661412881999993,68977,36.69071304311238,137.60075774448845,1,-3.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:29f3643f44b63233d86cf65672a84fa224c4fc86c3875d3b169c3b004e1cb88d,2,upper,50.216432993,70.997741957,20.781308964000004,68977,92.34034770879305,169.12826355424812,1,-3.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:81583bf13c73268fc64f29c9bf21e5fb90e84b6327af8a61fc778149b52d3a0c,1,upper,74.927134663,106.551213961,31.624079297999998,68180,33.53295029196441,79.9546704457357,1,-3.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:34cce860f1feba78bbf9912f8c491ae605e6197300be2a2b6f7b0ec7ead582ec,1,lower,75.17862213,107.684543637,32.50592150700001,68180,82.56338252761866,123.97776139759512,1,-3.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:92a0bf28d16a3a1b37b7e9c14e7a58b3e725e858ff5dd5ee035bfa4722c49889,4,upper,128.088571925,149.779208179,21.690636253999998,59210,19.13792178813252,70.06171956272205,1,-1.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:03d560572dfe234a92e2f6c8fccb0fd189ef5b02b25622021b15b2c8aab30cf1,4,lower,128.345906031,148.394844073,20.048938042000003,59210,37.39180720433709,48.773548441775354,1,-1.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:c48a2eea14785c85ae3ad12426098a94c7b5f6adbc9d982b1c9d41c3ad244bc9,1,lower,224.537175354,248.335357009,23.798181655000008,68976,26.874489006904323,44.04125829440055,1,-4.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:b5073f701f728581618ac363736e94b6e54a54060b220ed15b70d04d425e55b8,4,lower,239.50855302,269.131241877,29.622688856999986,67534,34.63047843906908,111.8264993723829,1,-2.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:e0ab30247cab35aca0eca57d04bcfa0905b6c707047c9b5259807d19b17c8f96,4,upper,248.082728994,268.624507745,20.54177875100001,67534,58.13318015011257,136.35059505213434,1,-2.0,passes descriptive checks; candidate only
scan-hop-d863b5568dd4cb74,sha256:44206fb244bdcddc9b14571f3476b01b42c82096c2c5a161232f8535f1e4ba49,1,lower,256.903297014,283.616782945,26.713485931000037,68192,366.23486422157544,644.4106420841184,1,-5.0,time-shift boundary
scan-hop-d863b5568dd4cb74,sha256:d7a9428dc84a6e147475da600acd418c52c6407d786bf32e55872812fbdb6a16,2,lower,269.635047005,298.112626431,28.477579426000034,68192,132.74794740440856,161.0348565661016,1,-5.0,time-shift boundary
scan-hop-d863b5568dd4cb74,sha256:80454a55dc083c377c4eea42bf79a323ee986f362c36c3f9a4350bea1aad5ee5,2,upper,270.140749587,296.725965281,26.585215694,68192,120.61746356506653,101.77000336653228,1,-5.0,time-shift boundary
scan-hop-bdb97ee3a5264d7d,sha256:b25aa62e894b6111ff0b07c977968bbda2891f2732c4421f26231872136b1b28,4,lower,32.741335176,58.95517822,26.213843044,68194,81.60084557733977,84.52440049577294,1,-3.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:429fb428337867febde0e8510606c24603af1d7dc0fa13c8392d4213e6788060,4,upper,33.628386993,59.331178461,25.702791468,68194,103.90290113597963,104.20852176587576,1,-3.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:c2230da70c7f7b0f17ab92ad565a105935ef3c9ab68e8ea201c498030f39ffbd,2,lower,35.641720748,59.205724552,23.564003804000002,68194,18.929519633773083,46.306499618167614,1,-3.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:5626d58f8fbfe8a5a7ab633a464425e4f6380683b11d517b073bf03bd0f23734,2,upper,67.397764879,96.019223684,28.621458805000003,67582,85.68680673508982,126.76537248169772,1,-2.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:3fbff4f28c12ce175cd12cf047627606ba52043f1f1c62a7a56c5888c2a7b81a,2,lower,68.529755948,99.793875213,31.264119265000005,67582,23.288817134536643,147.60198958866306,1,-2.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:fd662ee31ef8792829a097267302a0c22778c66d506df2600500354595941365,4,upper,68.655564839,102.691126774,34.035561935000004,67582,40.83322703386907,219.54325149929628,1,-2.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:60f75648340f53911ff1b3f022a5a7bba70b2dff16397065514ea679c68e8050,4,lower,69.284903249,102.315129845,33.030226596000006,67582,27.955162233531567,205.5451247893558,1,-2.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:57cb76c7ade98fad64014e12bbd6b648239ba84bc860d7fbc8a82d9c62d5ead3,2,lower,121.970960313,145.158996627,23.188036313999987,69834,68.1656705052467,209.94927605532928,1,-2.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:020939f9234367fac46a49ca8e638ed03b4831bb4eb4fbcd377c20670703ecd9,2,upper,123.102595032,170.870902307,47.768307275,67020,78.15036701607897,310.03216739831583,1,-1.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:4b158459ad04c9d84b4a9d5caa502ba2c7c70b4672bc0e1a24ff83344f898dcb,1,lower,147.675192414,178.679276264,31.00408385,63636,118.26336317923567,186.34016328877942,1,-2.0,500s control fits as well or better
scan-hop-bdb97ee3a5264d7d,sha256:020e6b5914451ec9551e70c0a18e44b750e36c03ad98b63dc843f7e45d89b0cd,1,upper,149.813848365,178.931275605,29.117427239999984,63636,67.18354345819206,167.853038175559,1,-1.0,500s control fits as well or better
scan-hop-bdb97ee3a5264d7d,sha256:9f2b633eb232f4da01059b8e1eeb7ae0db4ca13bc62561ac17324356f6f4e445,2,lower,150.191202591,186.255278077,36.06407548600001,63636,63.17945326387559,236.22975147042803,1,-1.0,500s control fits as well or better
scan-hop-bdb97ee3a5264d7d,sha256:7a249b5daed8383895b8e164479f93aaea963b1702ad7833f9bd187bc0589a64,4,lower,164.940613043,192.937455129,27.996842085999987,63636,101.03973303414784,288.83496020987104,1,0.0,500s control fits as well or better
scan-hop-bdb97ee3a5264d7d,sha256:ccddf4ae50abd4d003ddacdef4a7beef15b8360be59ed833f76da45132cd398f,3,upper,226.685904868,254.280652078,27.59474721000001,60733,70.90901164313206,227.66221562568154,1,0.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:e43328d3fa1b43406f361378df09c08172e003e9bc0372095f442d9f9373fb5a,3,lower,228.833927872,254.028367899,25.194440026999985,60733,71.73502297036089,195.39812064725717,1,0.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:5b9126dd4d6511136db2027830bc48ecf46a2aaf1bc6a1ed99bd58af60c39b21,1,lower,255.53794367,282.615058799,27.077115128999992,63861,66.56888439803838,678.4082310742467,2,1.0,leader changes on heldout; -500s control fits as well or better
scan-hop-bdb97ee3a5264d7d,sha256:c9b0d32115a902a151600a45bee539b484dcea22b868f1206729c38bb4384d64,1,upper,256.921956075,284.124749931,27.20279385599997,59569,77.32245713560359,109.38216508746781,1,-2.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:9bf6265f94dc283f8edcd084378f3b3eed3062c25bd9831bfbcbcae4fccd4b4b,4,lower,257.551294942,299.872628842,42.321333899999956,59569,68.72276504913489,251.63668959928913,1,-2.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:b2f7c8bfe38d89a9e60ce048af5155408603fb7e101a0276cb81a37d04938bf8,4,upper,259.187308508,299.496043498,40.308734990000005,59569,90.5597517340077,263.164600471756,1,-2.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:2dabec287c70ec1b31718788e5ae33ca4ae35cf3ad83e81375c98737356e4465,2,lower,269.769996611,299.998007017,30.22801040600001,59569,87.45184747570607,699.6567938105203,1,-2.0,-500s control fits as well or better
scan-hop-bdb97ee3a5264d7d,sha256:da5629458c5b1d44f72dd582da8f11717f5da89ade2b04e69ca9eabffc60ed46,2,upper,270.399334358,298.614065912,28.214731554000025,59569,51.74491873088115,374.1700038314965,1,-3.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:6263813943f307a47dedfb4c3b67080b2f7fb9b44bfd405fb67d460dd97e2bd7,2,lower,122.976158646,173.516898938,50.540740291999995,67020,61.04947816324627,387.16331453924744,1,-1.0,passes descriptive checks; candidate only
scan-hop-bdb97ee3a5264d7d,sha256:5ada1db5d193ffe972441ad61954eed3b3bd888a9b9fd7158e80fda79a2c392f,2,upper,150.316545484,177.547292407,27.230746922999998,63636,87.21196152068468,186.77997948580116,1,-1.0,500s control fits as well or better
scan-hop-dc5eb69c6fabf708,sha256:15b01f8191ca447d8980e00080f7e902a014b95e3d9a648aa49398ca3d1ab865,4,lower,44.114164859,73.832912724,29.718747864999997,59584,37.53444072086375,45.74502549244161,1,0.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:7c7bf8c8a254a086342c7221bcc4d43f0682b4f561fc13834989aacbbf57c2ed,1,lower,45.248839801,74.085499901,28.836660100000003,59584,37.89380840782309,34.38819758000496,1,0.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:66e4c98c92da120488bfa90e0449f4dd5b64f8b3ae79067af3f52d8d9b94678c,1,upper,45.499508235,73.581494585,28.08198635,49760,45.86301778048935,335.0278433838586,2,4.0,leader changes on heldout; -500s control fits as well or better
scan-hop-dc5eb69c6fabf708,sha256:84c995cf99f5de39b6b12c350b857a7bad3336e53eac804345d2c73431f0ff6b,4,upper,46.759516878,76.990237653,30.230720774999995,59584,65.73747632075761,94.51399645836254,1,-1.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:bd83d4463be4053f5a52418d5f809ec52f1785abcbd3c40695705ec09f3e061b,3,lower,72.447421426,104.079661026,31.63223959999999,69822,100.3228788652547,109.42734603600506,1,-2.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:dace941db67dbc413616c67e5567e58cf3be243234dba80c36d86f6f5db9416d,3,upper,74.336850208,98.791634616,24.454784407999995,69822,94.09384017649268,114.56629101267957,1,-3.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:1b97f681600b43ac5c896a21255c4783a118b95eba39104683dc1a9ce5dd198c,2,upper,74.71423567,109.238367523,34.524131853,69822,112.63728071373987,90.81519402434311,1,-2.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:91ef3bac9f9e601f4362f91101158c8db73992d373a68da6caa02ce8373ead18,2,lower,75.222240136,111.628687641,36.406447505,69822,71.16957356291864,71.9869825487001,1,-2.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:5b61e95a0a2619426443dee4670466ef05cf43af32616af3b5ebea68c787dd00,4,lower,110.495642097,134.082393374,23.58675127699999,69949,51.29404956692538,90.85635138293102,1,-4.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:dcfcc83c7989c32e6d73ccda4d845188fd8654ae110d01dc5a76cef688919cca,4,upper,111.880985005,133.830393464,21.949408458999997,69949,49.7179087600688,95.16675257947112,1,-4.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:17efc9516fb8a81414cf0f120f3986d83c1426f4abbb80c49ea6c3e8c125b29e,1,upper,120.697672353,144.663702975,23.966030622000005,69949,104.70994133572371,230.1426577104311,1,-4.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:4f9b9800a845091860133e22caa38cb66ddda2c46ac4749cbdfee4748b864718,2,lower,122.584996336,148.569013404,25.984017068,69949,58.83397296633736,72.92753963541857,1,-5.0,time-shift boundary
scan-hop-dc5eb69c6fabf708,sha256:c93ac67618263f02aadf933cf7be4b91a4de1b24de70c0354f8d6f4df7a6894a,1,lower,149.324419075,171.991684492,22.66726541699998,63841,22.407464345795177,132.38431745757433,1,-2.0,500s control fits as well or better
scan-hop-dc5eb69c6fabf708,sha256:63437177101b5d3c69d7666b322409d13155e8e079fa9e76bb692978cf336c85,1,upper,151.58902176,173.501012636,21.911990876000004,63841,59.564447808027104,177.0273458210079,1,-2.0,500s control fits as well or better
scan-hop-dc5eb69c6fabf708,sha256:606a989796a32134714989cdd234130145080562a3b3fbb6a88c1d85acedba90,4,lower,179.806400825,203.851752643,24.045351818,49763,53.50013262904385,252.87057808110444,1,0.0,-500s control fits as well or better
scan-hop-dc5eb69c6fabf708,sha256:2b0a59b0fd114d5c778163e776fdf1640b50e9e12cb1880c8b5f48c7d219ff9f,4,upper,180.561071144,204.983748687,24.422677542999992,49763,100.40527137849982,55.4528559929951,1,-1.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:25839802f1f0e1c1b879716cefa3088a805ae698aa8bd1f1788279103d36ae78,1,upper,199.319687633,225.153072542,25.83338490899999,60737,90.56847484099897,179.58282207678442,1,0.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:5d88903fc95ef781da9c65fa631e06ae41b154f42c1b7c8d46d50768a5c40b1d,1,lower,199.57169009,228.302406964,28.730716873999995,60737,29.117926201796205,129.4807009658986,1,0.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:c89a1b587aaaabef588cf7aeeaab3b98fa88fd88e2e638fde0eefc0cb6b0e3eb,2,upper,206.494410871,229.937650043,23.443239171999977,60737,34.60659843519572,184.4169445795444,1,0.0,passes descriptive checks; candidate only
scan-hop-dc5eb69c6fabf708,sha256:a346487220bcfbff0a41720264bbe621b9d11638feda9f6522f12119d98f5770,3,lower,233.347333551,255.758040585,22.410707034000012,59567,24.572801892670658,200.26041323122266,2,0.0,leader changes on heldout; 500s control fits as well or better
scan-hop-dc5eb69c6fabf708,sha256:f87a654ba66e6320450648d07bafaf8245eba2f15af84a1bcc55efe6bea378f1,4,upper,240.393779148,283.876597388,43.48281824,59567,69.74144227752845,220.24218759467732,1,0.0,passes descriptive checks; candidate only
