blocked_status,common_blocked_rms_hz,common_full_rms_hz,common_heldout_rms_hz,episode_id,heldout_count,label,maximum_retained_gap_s,observations,own_heldout_rms_hz,profile,reason,retained_count,retained_full_rms_hz,retained_span_s,retention,sample_rate_hz,segment_count,session_id,span_s,split,status,training_retention
ok,111.6173998430102,100.25808701349831,437.7472669028478,E02,64,CH2LU RX0+1,1.0133278349999983,153,437.7472669028478,margin_0.1,,153,100.25808701349831,50.324144039000004,1.0,5000000,4,scan-hop-444c34930efd42e1,50.324144039000004,development,ok,1.0
ok,111.6173998430102,100.25808701349831,437.7472669028478,E02,64,CH2LU RX0+1,1.0133278349999983,153,437.7472669028478,margin_0.15,,153,100.25808701349831,50.324144039000004,1.0,5000000,4,scan-hop-444c34930efd42e1,50.324144039000004,development,ok,1.0
ok,111.00058451488853,100.3027864442889,436.60624639565117,E02,64,CH2LU RX0+1,2.0133449100000007,153,436.60624639565117,margin_0.2,,151,99.71593895843917,50.324144039000004,0.9869281045751634,5000000,4,scan-hop-444c34930efd42e1,50.324144039000004,development,ok,0.9775280898876404
ok,119.14800008637248,112.03703227814741,481.04439651227574,E02,64,CH2LU RX0+1,9.060014172999999,153,481.04439651227574,top_1,,66,72.49258237984711,50.324144039000004,0.43137254901960786,5000000,4,scan-hop-444c34930efd42e1,50.324144039000004,development,ok,0.48314606741573035
ok,112.71028029388019,104.8128085756767,274.6992682708519,E02,64,CH2LU RX0+1,9.060014172999999,153,274.6992682708519,top_2,,120,72.28741204550546,50.324144039000004,0.7843137254901961,5000000,4,scan-hop-444c34930efd42e1,50.324144039000004,development,ok,0.7865168539325843
ok,112.14992562230607,100.62602854989264,308.04552964291713,E02,64,CH2LU RX0+1,3.018686368000001,153,308.04552964291713,top_4,,138,90.24020066576833,50.324144039000004,0.9019607843137255,5000000,4,scan-hop-444c34930efd42e1,50.324144039000004,development,ok,0.898876404494382
ok,111.39599612691299,100.97416722715948,301.61069245178606,E02,64,CH2LU RX0+1,1.0133278349999983,153,301.61069245178606,bounded_score_weight,,153,100.97416722715948,50.324144039000004,1.0,5000000,4,scan-hop-444c34930efd42e1,50.324144039000004,development,ok,1.0
ok,111.19855911256288,101.04539335114146,295.37339891695643,E02,64,CH2LU RX0+1,1.0133278349999983,153,295.37339891695643,production_score_weight,,153,101.04539335114146,50.324144039000004,1.0,5000000,4,scan-hop-444c34930efd42e1,50.324144039000004,development,ok,1.0
ok,110.06699237789401,100.63500511594935,422.5108582736993,E02,64,CH2LU RX0+1,1.0133278349999983,153,422.5108582736993,integer_epoch,,153,99.83456061450329,50.324144039000004,1.0,5000000,4,scan-hop-444c34930efd42e1,50.324144039000004,development,ok,1.0
ok,113.04206742420833,104.37710705554233,372.8780993788063,E03,71,CH1LU RX0+1,1.0133335270000003,171,372.8780993788063,baseline,,171,104.37710705554233,50.32387777700001,1.0,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,1.0
ok,113.04206742420833,104.37710705554233,372.8780993788063,E03,71,CH1LU RX0+1,1.0133335270000003,171,372.8780993788063,margin_0.05,,171,104.37710705554233,50.32387777700001,1.0,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,1.0
ok,113.04206742420833,104.37710705554233,372.8780993788063,E03,71,CH1LU RX0+1,1.0133335270000003,171,372.8780993788063,margin_0.075,,171,104.37710705554233,50.32387777700001,1.0,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,1.0
ok,113.04206742420833,104.37710705554233,372.8780993788063,E03,71,CH1LU RX0+1,1.0133335270000003,171,372.8780993788063,margin_0.1,,171,104.37710705554233,50.32387777700001,1.0,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,1.0
ok,113.04206742420833,104.37710705554233,372.8780993788063,E03,71,CH1LU RX0+1,1.0133335270000003,171,372.8780993788063,margin_0.15,,171,104.37710705554233,50.32387777700001,1.0,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,1.0
ok,112.93216893155561,104.42221740244148,361.16076268532333,E03,71,CH1LU RX0+1,1.0133335270000003,171,361.16076268532333,margin_0.2,,170,103.80568708332872,50.32387777700001,0.9941520467836257,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,0.99
ok,119.45239212091074,108.28342553386656,1078.6792544103293,E03,71,CH1LU RX0+1,12.070577876999998,171,1078.6792544103293,top_1,,75,103.72218034840333,49.821215248,0.43859649122807015,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,0.45
ok,116.29350617609468,108.63913052524002,569.8609241296375,E03,71,CH1LU RX0+1,9.053265187000001,171,569.8609241296375,top_2,,141,88.97837558006881,50.32387777700001,0.8245614035087719,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,0.81
ok,114.69345297324152,104.76498019795426,568.6215189598782,E03,71,CH1LU RX0+1,6.035927856000001,171,568.6215189598782,top_4,,151,98.25141236506848,50.32387777700001,0.8830409356725146,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,0.88
ok,113.23150481757419,104.8758146538322,358.579412533296,E03,71,CH1LU RX0+1,1.0133335270000003,171,358.579412533296,bounded_score_weight,,171,104.8758146538322,50.32387777700001,1.0,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,1.0
ok,113.24966753483847,104.89690332364881,355.2836089163305,E03,71,CH1LU RX0+1,1.0133335270000003,171,355.2836089163305,production_score_weight,,171,104.89690332364881,50.32387777700001,1.0,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,1.0
ok,112.15374106328882,104.59004390378516,243.5162187235733,E03,71,CH1LU RX0+1,1.0133335270000003,171,243.5162187235733,integer_epoch,,171,101.5840829801027,50.32387777700001,1.0,5000000,4,scan-hop-444c34930efd42e1,50.32387777700001,development,ok,1.0
ok,70.27911287692264,62.569037530039175,179.1421590816575,E04,25,CH4LU RX1,1.0114812999999998,62,179.1421590816575,baseline,,62,62.569037530039175,31.206768098999998,1.0,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,1.0
ok,70.27911287692264,62.569037530039175,179.1421590816575,E04,25,CH4LU RX1,1.0114812999999998,62,179.1421590816575,margin_0.05,,62,62.569037530039175,31.206768098999998,1.0,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,1.0
ok,70.27911287692264,62.569037530039175,179.1421590816575,E04,25,CH4LU RX1,1.0114812999999998,62,179.1421590816575,margin_0.075,,62,62.569037530039175,31.206768098999998,1.0,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,1.0
ok,70.27911287692264,62.569037530039175,179.1421590816575,E04,25,CH4LU RX1,1.0114812999999998,62,179.1421590816575,margin_0.1,,62,62.569037530039175,31.206768098999998,1.0,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,1.0
ok,70.27911287692264,62.569037530039175,179.1421590816575,E04,25,CH4LU RX1,1.0114812999999998,62,179.1421590816575,margin_0.15,,62,62.569037530039175,31.206768098999998,1.0,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,1.0
ok,70.27911287692264,62.569037530039175,179.1421590816575,E04,25,CH4LU RX1,1.0114812999999998,62,179.1421590816575,margin_0.2,,62,62.569037530039175,31.206768098999998,1.0,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,1.0
ok,70.67938984273941,64.72940997026825,387.9459706687551,E04,25,CH4LU RX1,4.032027875000004,62,387.9459706687551,top_1,,35,22.994710095017016,31.206768098999998,0.5645161290322581,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,0.6486486486486487
ok,69.83626127207046,64.44402061087419,326.58883311776805,E04,25,CH4LU RX1,2.014371042999997,62,326.58883311776805,top_2,,58,22.635400919456035,31.206768098999998,0.9354838709677419,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,0.918918918918919
ok,69.03232784479853,63.63648990704323,168.63691442822355,E04,25,CH4LU RX1,2.012212798,62,168.63691442822355,top_4,,60,46.962140116523706,31.206768098999998,0.967741935483871,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,0.972972972972973
ok,70.04871132443229,62.751501724831535,231.6277520565324,E04,25,CH4LU RX1,1.0114812999999998,62,231.6277520565324,bounded_score_weight,,62,62.751501724831535,31.206768098999998,1.0,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,1.0
ok,70.04871132443704,62.75150172482988,231.62775205674507,E04,25,CH4LU RX1,1.0114812999999998,62,231.62775205674507,production_score_weight,,62,62.75150172482988,31.206768098999998,1.0,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,1.0
ok,68.73893940295112,64.00274815648625,179.1421590816575,E04,25,CH4LU RX1,1.0114812999999998,62,180.81253873359918,integer_epoch,,62,47.8927849238996,31.206768098999998,1.0,5000000,2,scan-hop-444c34930efd42e1,31.206768098999998,development,ok,1.0
ok,105.28233973729841,98.12308003673219,563.3130247795598,E07,53,CH2LU RX0+1,1.0146688570000038,127,563.3130247795598,baseline,,127,98.12308003673219,35.729631766,1.0,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,1.0
ok,105.28233973729841,98.12308003673219,563.3130247795598,E07,53,CH2LU RX0+1,1.0146688570000038,127,563.3130247795598,margin_0.05,,127,98.12308003673219,35.729631766,1.0,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,1.0
ok,105.28233973729841,98.12308003673219,563.3130247795598,E07,53,CH2LU RX0+1,1.0146688570000038,127,563.3130247795598,margin_0.075,,127,98.12308003673219,35.729631766,1.0,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,1.0
ok,105.28233973729841,98.12308003673219,563.3130247795598,E07,53,CH2LU RX0+1,1.0146688570000038,127,563.3130247795598,margin_0.1,,127,98.12308003673219,35.729631766,1.0,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,1.0
ok,105.28233973729841,98.12308003673219,563.3130247795598,E07,53,CH2LU RX0+1,1.0146688570000038,127,563.3130247795598,margin_0.15,,127,98.12308003673219,35.729631766,1.0,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,1.0
ok,105.28233973729841,98.12308003673219,563.3130247795598,E07,53,CH2LU RX0+1,1.0146688570000038,127,563.3130247795598,margin_0.2,,127,98.12308003673219,35.729631766,1.0,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,1.0
ok,108.38440947654385,103.46218379360934,417.53125386391184,E07,53,CH2LU RX0+1,11.069304090999992,127,417.53125386391184,top_1,,47,75.47801855849983,32.205403558,0.3700787401574803,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,0.40540540540540543
ok,104.24388572278113,102.26103753775317,457.90164001666864,E07,53,CH2LU RX0+1,5.032223454999993,127,457.90164001666864,top_2,,89,69.09835621748968,35.22696871699999,0.7007874015748031,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,0.7162162162162162
ok,104.05847397368491,98.88205724633474,436.05888539785053,E07,53,CH2LU RX0+1,5.032223454999993,127,436.05888539785053,top_4,,110,93.94549756567486,35.729631766,0.8661417322834646,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,0.8513513513513513
ok,105.72216781616044,98.2380280682223,579.5150381614126,E07,53,CH2LU RX0+1,1.0146688570000038,127,579.5150381614126,bounded_score_weight,,127,98.2380280682223,35.729631766,1.0,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,1.0
ok,105.76844123049713,98.25266255848625,585.2121296413986,E07,53,CH2LU RX0+1,1.0146688570000038,127,585.2121296413986,production_score_weight,,127,98.25266255848625,35.729631766,1.0,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,1.0
ok,104.90816348177219,98.80696916743292,542.7469647695434,E07,53,CH2LU RX0+1,1.0146688570000038,127,542.7469647695434,integer_epoch,,127,100.46336830915176,35.729631766,1.0,5000000,4,scan-hop-444c34930efd42e1,35.729631766,development,ok,1.0
ok,128.07418232291806,109.42038506197426,299.8359995370193,E18,62,CH4LU RX0+1,1.0146675040000446,148,299.8359995370193,baseline,,148,109.42038506197426,44.79002180700002,1.0,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,1.0
ok,128.07418232291806,109.42038506197426,299.8359995370193,E18,62,CH4LU RX0+1,1.0146675040000446,148,299.8359995370193,margin_0.05,,148,109.42038506197426,44.79002180700002,1.0,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,1.0
ok,129.5339328831222,109.48698533753814,295.9467912430411,E18,62,CH4LU RX0+1,1.0146675040000446,148,295.9467912430411,margin_0.075,,147,109.43294819001109,44.79002180700002,0.9932432432432432,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,0.9883720930232558
ok,130.99007319440966,109.55658284569037,295.98272747771836,E18,62,CH4LU RX0+1,1.0146675040000446,148,295.98272747771836,margin_0.1,,146,109.74217042115959,44.79002180700002,0.9864864864864865,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,0.9767441860465116
ok,130.99007319440966,109.55658284569037,295.98272747771836,E18,62,CH4LU RX0+1,1.0146675040000446,148,295.98272747771836,margin_0.15,,146,109.74217042115959,44.79002180700002,0.9864864864864865,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,0.9767441860465116
ok,125.0426242540276,111.98702625161008,288.13245237399406,E18,62,CH4LU RX0+1,2.012011969000014,148,288.13245237399406,margin_0.2,,144,101.93313512299258,44.79002180700002,0.972972972972973,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,0.9534883720930233
,,,,E18,62,CH4LU RX0+1,,148,,top_1,fewer than four training observations in a source segment,80,,,0.5405405405405406,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,insufficient_support,0.5116279069767442
ok,125.38719471153068,111.54773716207593,286.353995989433,E18,62,CH4LU RX0+1,9.06905448599997,148,286.353995989433,top_2,,119,98.64420952680432,43.78334776800003,0.8040540540540541,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,0.7093023255813954
ok,125.20551526363951,111.6087731955262,296.0869606958242,E18,62,CH4LU RX0+1,4.022692890000002,148,296.0869606958242,top_4,,128,99.25976008981334,43.78334776800003,0.8648648648648649,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,0.8023255813953488
ok,127.67333920506555,110.47078914105201,326.4856961093015,E18,62,CH4LU RX0+1,1.0146675040000446,148,326.4856961093015,bounded_score_weight,,148,110.47078914105201,44.79002180700002,1.0,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,1.0
ok,127.59698070063585,110.81055035376554,322.2203653460417,E18,62,CH4LU RX0+1,1.0146675040000446,148,322.2203653460417,production_score_weight,,148,110.81055035376554,44.79002180700002,1.0,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,1.0
ok,126.96074913750714,110.44946528580333,328.9858089561781,E18,62,CH4LU RX0+1,1.0146675040000446,148,328.9858089561781,integer_epoch,,148,115.66856987463525,44.79002180700002,1.0,5000000,6,scan-hop-444c34930efd42e1,44.79002180700002,development,ok,1.0
ok,114.3496650668989,100.92312078460577,349.4508808403739,E15,23,CH4LU RX0+1,1.0133318949999932,55,349.4508808403739,baseline,,55,100.92312078460577,34.657238938000006,1.0,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,1.0
ok,114.3496650668989,100.92312078460577,349.4508808403739,E15,23,CH4LU RX0+1,1.0133318949999932,55,349.4508808403739,margin_0.05,,55,100.92312078460577,34.657238938000006,1.0,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,1.0
ok,114.3496650668989,100.92312078460577,349.4508808403739,E15,23,CH4LU RX0+1,1.0133318949999932,55,349.4508808403739,margin_0.075,,55,100.92312078460577,34.657238938000006,1.0,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,1.0
ok,114.3496650668989,100.92312078460577,349.4508808403739,E15,23,CH4LU RX0+1,1.0133318949999932,55,349.4508808403739,margin_0.1,,55,100.92312078460577,34.657238938000006,1.0,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,1.0
ok,114.3496650668989,100.92312078460577,349.4508808403739,E15,23,CH4LU RX0+1,1.0133318949999932,55,349.4508808403739,margin_0.15,,55,100.92312078460577,34.657238938000006,1.0,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,1.0
ok,114.3496650668989,100.92312078460577,349.4508808403739,E15,23,CH4LU RX0+1,1.0133318949999932,55,349.4508808403739,margin_0.2,,55,100.92312078460577,34.657238938000006,1.0,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,1.0
fewer than four training observations in a source segment,,118.2476428505399,442.1064566144224,E15,23,CH4LU RX0+1,18.093279292999995,55,442.1064566144224,top_1,,20,49.150976549997765,31.645261844000032,0.36363636363636365,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,0.40625
ok,122.66616475509535,108.26941842893137,220.81419687501193,E15,23,CH4LU RX0+1,15.085407231000005,55,220.81419687501193,top_2,,34,57.04180105443982,33.656817571000005,0.6181818181818182,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,0.59375
ok,121.38673304071679,102.8263228953072,267.4813391413813,E15,23,CH4LU RX0+1,6.029290347999989,55,267.4813391413813,top_4,,47,87.0164024320619,34.657238938000006,0.8545454545454545,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,0.84375
ok,113.85613788114351,100.99493591854967,338.1350501687626,E15,23,CH4LU RX0+1,1.0133318949999932,55,338.1350501687626,bounded_score_weight,,55,100.99493591854967,34.657238938000006,1.0,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,1.0
ok,113.85613788122669,100.99493591855676,338.1350501710962,E15,23,CH4LU RX0+1,1.0133318949999932,55,338.1350501710962,production_score_weight,,55,100.99493591855676,34.657238938000006,1.0,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,1.0
ok,114.43644846937742,106.42789063058233,354.301926172676,E15,23,CH4LU RX0+1,1.0133318949999932,55,364.4708428798946,integer_epoch,,55,111.42520852908693,34.657238938000006,1.0,2500000,3,scan-hop-fb52971f6bb09c12,34.657238938000006,development,ok,1.0
ok,133.74674372443363,128.73113457558782,1252.979997927166,E02,51,CH1LU RX0+1,1.0191447280000006,123,1252.979997927166,baseline,,123,128.73113457558782,40.281933877,1.0,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,1.0
ok,133.74674372443363,128.73113457558782,1252.979997927166,E02,51,CH1LU RX0+1,1.0191447280000006,123,1252.979997927166,margin_0.05,,123,128.73113457558782,40.281933877,1.0,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,1.0
ok,133.74674372443363,128.73113457558782,1252.979997927166,E02,51,CH1LU RX0+1,1.0191447280000006,123,1252.979997927166,margin_0.075,,123,128.73113457558782,40.281933877,1.0,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,1.0
ok,134.23488486556133,128.88129983131728,1253.581772370174,E02,51,CH1LU RX0+1,1.0191447280000006,123,1253.581772370174,margin_0.1,,122,127.76764117555577,40.281933877,0.991869918699187,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,0.9861111111111112
ok,134.43718031809863,128.91858584280976,1245.3538081179695,E02,51,CH1LU RX0+1,2.0093458019999986,123,1245.3538081179695,margin_0.15,,121,128.21809457912326,40.281933877,0.983739837398374,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,0.9722222222222222
ok,136.32490922450754,130.41123702109465,1067.308501027411,E02,51,CH1LU RX0+1,2.0120136940000037,123,1067.308501027411,margin_0.2,,119,124.6131776909586,40.281933877,0.967479674796748,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,0.9444444444444444
,,,,E02,51,CH1LU RX0+1,,123,,top_1,fewer than four training observations in a source segment,45,,,0.36585365853658536,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,insufficient_support,0.375
ok,146.5098569145298,143.95998089618138,566.8977235965064,E02,51,CH1LU RX0+1,12.076055949000008,123,566.8977235965064,top_2,,66,91.8469130869127,40.281933877,0.5365853658536586,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,0.5277777777777778
ok,134.38603350172403,129.58904383982863,1177.8739076233899,E02,51,CH1LU RX0+1,4.024351303000003,123,1177.8739076233899,top_4,,108,121.61485624227478,40.281933877,0.8780487804878049,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,0.9027777777777778
ok,135.01836867273576,129.62986913212652,1052.0172869917408,E02,51,CH1LU RX0+1,1.0191447280000006,123,1052.0172869917408,bounded_score_weight,,123,129.62986913212652,40.281933877,1.0,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,1.0
ok,136.12149369462458,130.40977647966977,984.6155629041136,E02,51,CH1LU RX0+1,1.0191447280000006,123,984.6155629041136,production_score_weight,,123,130.40977647966977,40.281933877,1.0,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,1.0
ok,136.27360613555743,129.9339398193197,1427.312927607271,E02,51,CH1LU RX0+1,1.0191447280000006,123,1426.999178830842,integer_epoch,,123,139.7147322153225,40.281933877,1.0,5000000,4,scan-hop-432b03933b8c76bf,40.281933877,development,ok,1.0
ok,148.45421873469422,140.88051075255916,1031.6055814003737,E14,27,CH4LU RX0,1.0137068220000174,67,1031.6055814003737,baseline,,67,140.88051075255916,39.27079361999998,1.0,5000000,2,scan-hop-432b03933b8c76bf,39.27079361999998,development,ok,1.0
ok,148.45421873469422,140.88051075255916,1031.6055814003737,E14,27,CH4LU RX0,1.0137068220000174,67,1031.6055814003737,margin_0.05,,67,140.88051075255916,39.27079361999998,1.0,5000000,2,scan-hop-432b03933b8c76bf,39.27079361999998,development,ok,1.0
ok,148.45421873469422,140.88051075255916,1031.6055814003737,E14,27,CH4LU RX0,1.0137068220000174,67,1031.6055814003737,margin_0.075,,67,140.88051075255916,39.27079361999998,1.0,5000000,2,scan-hop-432b03933b8c76bf,39.27079361999998,development,ok,1.0
ok,148.45421873469422,140.88051075255916,1031.6055814003737,E14,27,CH4LU RX0,1.0137068220000174,67,1031.6055814003737,margin_0.1,,67,140.88051075255916,39.27079361999998,1.0,5000000,2,scan-hop-432b03933b8c76bf,39.27079361999998,development,ok,1.0
ok,148.53866567893456,140.89234169987813,1048.080477138811,E14,27,CH4LU RX0,2.017347792999999,67,1048.080477138811,margin_0.15,,66,141.75951553754297,39.27079361999998,0.9850746268656716,5000000,2,scan-hop-432b03933b8c76bf,39.27079361999998,development,ok,0.975
ok,148.66808298595484,142.36413976274096,969.8318084003023,E14,27,CH4LU RX0,3.028022080999989,67,969.8318084003023,margin_0.2,,64,137.11643929920947,39.27079361999998,0.9552238805970149,5000000,2,scan-hop-432b03933b8c76bf,39.27079361999998,development,ok,0.925
ok,165.93459328922717,145.84876792465172,3412.6603210266157,E14,27,CH4LU RX0,8.045353954000007,67,3412.6603210266157,top_1,,31,128.22551321800535,39.27079361999998,0.4626865671641791,5000000,2,scan-hop-432b03933b8c76bf,39.27079361999998,development,ok,0.425
ok,162.20244577357403,141.61601197131887,1324.4695404457323,E14,27,CH4LU RX0,6.049371287000014,67,1324.4695404457323,top_2,,44,128.93982631821268,39.27079361999998,0.6567164179104478,5000000,2,scan-hop-432b03933b8c76bf,39.27079361999998,development,ok,0.6
