session_id,path,scope_digest,stage,trajectory_id,polynomial_degree,reference_time_s,start_s,end_s,duration_s,linear_slope_hz_s,selected_for_correction,fit_matches_well,replay_tier,automatic_correction_eligible,source_uri,source_digest
cap-20260821T201522-841b2a20e151,stream-0/RX1,sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39,before_replay,sha256:21634d3dcbb3982a8de13751f5f333caa97ac3a9b29011f0e2401b728c83a978,3,58.29305555555556,56.275,59.95,3.6750000000000043,-4778.270775577839,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39/standard.glrt64-trajectory-table.v2.json,sha256:78c771f6b697c44f983cc0bf99d2dc00f8b00967ced134e0fb504c8a08e60e14
cap-20260821T201522-841b2a20e151,stream-0/RX1,sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39,after_replay,sha256:0702536980356abaef67d62e53176f25b84cb0624db64d5d266a1858c61738a0,1,56.275,56.275,59.95,3.6750000000000043,-5202.798484026281,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39/standard.glrt64-final-trajectory-table.v3.json,sha256:9cddc6bd437199da4542205714366d7f076cbb8516de34aeac75e17864d8b552
cap-20260821T201522-841b2a20e151,stream-0/RX1,sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39,after_replay,sha256:18ec075848c2b198ec60faf2c2413ff7bac2f0a1da11bf32b0a8f209fa4e9526,2,37.975,37.975,41.65,3.674999999999997,-4797.658298677578,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39/standard.glrt64-final-trajectory-table.v3.json,sha256:9cddc6bd437199da4542205714366d7f076cbb8516de34aeac75e17864d8b552
cap-20260821T201522-841b2a20e151,stream-0/RX1,sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39,after_replay,sha256:350edf0685918db49bbd31cf3be691faf4d67df071e314eb2f252f515de6960f,3,31.2,31.2,37.475,6.275000000000002,-7686.864746787537,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39/standard.glrt64-final-trajectory-table.v3.json,sha256:9cddc6bd437199da4542205714366d7f076cbb8516de34aeac75e17864d8b552
cap-20260821T201522-841b2a20e151,stream-0/RX1,sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39,after_replay,sha256:48a58b5a7b71a2c6e7de84cbe1b0424e9c6305775cac7f3c3fb8635f293cc8c1,3,0.0,0.0,26.925,26.925,-4297.568569358084,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39/standard.glrt64-final-trajectory-table.v3.json,sha256:9cddc6bd437199da4542205714366d7f076cbb8516de34aeac75e17864d8b552
cap-20260821T201522-841b2a20e151,stream-0/RX1,sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39,after_replay,sha256:eaa9e4598a0595b301a7d204c5a95ed52774638d53508e5b9284888de3bba1f1,1,33.7,33.7,40.3,6.599999999999994,-5926.698256792116,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:8725a64ff58c01ffc7fb1754cefafe1f92a2ffdd9a993cec31a9b0c73eeaae39/standard.glrt64-final-trajectory-table.v3.json,sha256:9cddc6bd437199da4542205714366d7f076cbb8516de34aeac75e17864d8b552
cap-20260821T201522-841b2a20e151,stream-1/RX0,sha256:772366cf8fe3642cd48b64ab21a0cc55ff190da4c5173cd127362f72ab0a4222,before_replay,sha256:3f4dcd4e1145b4759576dd06121ebfeaa8a28b901e25fa7f57f4b486698768f9,1,24.15666666666667,23.1,25.325,2.224999999999998,-5404.471506840879,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:772366cf8fe3642cd48b64ab21a0cc55ff190da4c5173cd127362f72ab0a4222/standard.glrt64-trajectory-table.v2.json,sha256:6b70668500acbf7afd8b85b2cc3a35e9c14abdd21f3ca27236d6394c4453792c
cap-20260821T201522-841b2a20e151,stream-1/RX0,sha256:772366cf8fe3642cd48b64ab21a0cc55ff190da4c5173cd127362f72ab0a4222,before_replay,sha256:8522d35d8845fbc134110da23aa76699a04a740c61b60c9125a5390b4d460a0c,2,24.15666666666667,23.1,25.325,2.224999999999998,-5411.708953460939,True,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:772366cf8fe3642cd48b64ab21a0cc55ff190da4c5173cd127362f72ab0a4222/standard.glrt64-trajectory-table.v2.json,sha256:6b70668500acbf7afd8b85b2cc3a35e9c14abdd21f3ca27236d6394c4453792c
cap-20260821T201522-841b2a20e151,stream-1/RX0,sha256:772366cf8fe3642cd48b64ab21a0cc55ff190da4c5173cd127362f72ab0a4222,before_replay,sha256:e4b68fb236419634bd6df1d5cb1d4d7e47a68d98cf9faab168b2b6a08e8980b7,3,24.15666666666667,23.1,25.325,2.224999999999998,-5372.635290608552,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:772366cf8fe3642cd48b64ab21a0cc55ff190da4c5173cd127362f72ab0a4222/standard.glrt64-trajectory-table.v2.json,sha256:6b70668500acbf7afd8b85b2cc3a35e9c14abdd21f3ca27236d6394c4453792c
cap-20260821T201522-841b2a20e151,stream-1/RX0,sha256:772366cf8fe3642cd48b64ab21a0cc55ff190da4c5173cd127362f72ab0a4222,after_replay,sha256:3c9376f217509db24c63711bb4633934ff2d849f3c46b9c42522f74ac74b87c7,1,23.1,23.1,25.325,2.224999999999998,-5404.471506837821,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:772366cf8fe3642cd48b64ab21a0cc55ff190da4c5173cd127362f72ab0a4222/standard.glrt64-final-trajectory-table.v3.json,sha256:e40924de80309035005015bf144d03a2ac91575a381f29b183daf150b24ea9d6
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:372586275828397194c6c9de026cd3b00d13e62dc7f29e48b14e3b0bc3b0090a,3,14.360151324085754,0.45,26.925,26.475,-6421.046227357188,True,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:21fc2296356cffa64cdceb00ea5e3197e08717155b2d788e792025a50a6a6e5f,1,15.206529093369419,1.1,27.475,26.375,-6093.596540969822,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:3191991f324f7b94b4932c4f03848e4d11c49c2326a17334890281c804027d9c,2,14.619017379679144,1.1,27.475,26.375,-6095.311806599588,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:d73e47a22ea9b38091ed83dd2097c9a028562d4522f14a490e9f8bc67e9c2325,1,42.2521484375,36.3,47.05,10.75,-3472.451239513597,True,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:66e788877f0a7070713cbd29f899bb3fa34f5c7e13b741f92a9d872bb5d4a4ef,2,42.2389534883721,36.3,47.05,10.75,-3487.9088640861937,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:def9f5e64c09b4fa0b1279d78d2a383c7b83f88b2f0e3d84a64f82387186aa42,3,42.31269841269841,36.35,47.05,10.699999999999996,-3771.8304177034247,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:d01a0f7cd1a290c633ce42b780e25d8dfe9eafcdf39fb2f931552a08298ab5b7,1,51.03030303030304,48.05,53.425,5.375,-3883.394833530826,True,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:c139f9c8f23b0a7eff4892f4ea96d797b9e7216a42f03295da719492eedfb081,2,50.992164179104485,48.05,53.425,5.375,-3846.1351608012383,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:d3b00a15eb47d39e122e38d3767d6de7775e9168405592b3fab94b64d75a5a53,3,50.993750000000006,48.05,53.425,5.375,-4070.267166871359,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:db7ac9ad616d20b7b05c67ac0ab66a5e5aef3788e678d63d2c3de51bd2682b2d,3,53.62413793103448,52.75,54.575,1.8250000000000028,-7596.615362250536,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:41b8421af23de81ea363867dfa7e2c55e8f6ebef175429a0c61c9b96c55c6dcb,1,53.613749999999996,52.75,55.9,3.1499999999999986,-4896.200818276128,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:4853ee6a3b0a13f6f771e1fb705e17db780454968cfa391d41b59e1c3f741fd5,2,55.15138888888889,52.75,57.225,4.475000000000001,-3311.941837005933,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:7805d681002ec6400cdf1ce8b85d5572228d46b16941fd1c92e0fae951a7f326,1,57.07957317073171,53.525,59.9,6.375,-4766.511290655146,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:61c2b0c114c818c5d09ab221b7aaf33a19c24270f648e3d7d6c0dd63e0ffb60f,2,57.07957317073171,53.525,59.9,6.375,-4763.329706899093,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:d18c2fdd1dcb4324316fe38d795ac498a7bf189f0e4bd3ee7c38cd7e37848efe,3,57.09263803680981,53.525,59.9,6.375,-4961.251489303014,True,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:e02dfa9057b1ea6653a495fe0d2855d5509d7284110af6f12cdc24163108e559,1,57.131,53.8,59.975,6.175000000000004,-2801.846942439673,True,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:5e78f94ae61bf47941d7ee760d1a89260f0947f5d68816354fe5935365091b00,3,57.379136690647485,54.3,59.975,5.675000000000004,-2688.5324995222863,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,before_replay,sha256:a01fc7afe02f9997823145065980a3ae62e66ad4e3e5ce07cd626bc58ed58832,2,58.47808641975309,55.6,59.975,4.375,-2557.296198995463,False,True,,,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-trajectory-table.v2.json,sha256:e23606d12e2ebd0c1926ba1e29f3e2ba083622bf1d52ef648a316eea32d0bcaa
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,after_replay,sha256:4663d9c7d6f65e4b0441b63f6b8e01830fc2a37e41f7cb4206e6618f939e58dd,3,0.45,0.45,26.925,26.475,-3958.09289801503,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-final-trajectory-table.v3.json,sha256:a2e28692648cf40851b0602845119f7cb572948d26831b5bd58e2f3a15e8f311
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,after_replay,sha256:474c824b6b82d5fec088d2398ae4941163c1be111f4fd93316295960c42f485e,1,53.8,53.8,59.975,6.175000000000004,-2808.8469645687032,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-final-trajectory-table.v3.json,sha256:a2e28692648cf40851b0602845119f7cb572948d26831b5bd58e2f3a15e8f311
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,after_replay,sha256:5495c509b6f5f379d862027134d1a2a97fcccc343d4ebeeee25787e735336dde,3,53.525,53.525,59.9,6.375,-4058.6703626018857,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-final-trajectory-table.v3.json,sha256:a2e28692648cf40851b0602845119f7cb572948d26831b5bd58e2f3a15e8f311
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,after_replay,sha256:c2051f6ee4a304ab8e10c24922c27357a159c99bbc4fe509970a98da571fed25,3,36.3,36.3,47.05,10.75,-2430.749412607576,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-final-trajectory-table.v3.json,sha256:a2e28692648cf40851b0602845119f7cb572948d26831b5bd58e2f3a15e8f311
cap-20260821T201522-841b2a20e151,stream-1/RX1,sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6,after_replay,sha256:cc94d61428113e948395495c62cd1cdd4cc4f644f52782680ae4187dfd5c184c,1,48.05,48.05,53.425,5.375,-3889.0127784593124,,,automatic,True,bulk://analysis/cap-20260821T201522-841b2a20e151/capture-fb15d5f27c1c43b2b1c4f3fcf9fd13cf/scientific/path-standard/sha256:d099093437745d00848a42c65d2523d858a5afa766651e9444d08344934358f6/standard.glrt64-final-trajectory-table.v3.json,sha256:a2e28692648cf40851b0602845119f7cb572948d26831b5bd58e2f3a15e8f311
cap-20260821T193701-87f96f47e73f,stream-0/RX0,sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6,before_replay,sha256:89a48f778439f2bf32a8a58047644ea435322c8414b017f352985e668ac61291,2,3.8462566844919786,0.0,6.8,6.8,-5475.417433046167,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6/standard.glrt64-trajectory-table.v2.json,sha256:c626edc0e274c632071ab2e73869a2fcaf5b626dc722cd8aa817bba2db8e2526
cap-20260821T193701-87f96f47e73f,stream-0/RX0,sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6,before_replay,sha256:2791dc742a31f2761b794c399ba38bb33c5051290bf467e5b5396a34c24773f5,1,3.8875675675675674,0.125,6.8,6.675,-5455.099286967558,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6/standard.glrt64-trajectory-table.v2.json,sha256:c626edc0e274c632071ab2e73869a2fcaf5b626dc722cd8aa817bba2db8e2526
cap-20260821T193701-87f96f47e73f,stream-0/RX0,sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6,before_replay,sha256:0b9526275fe303a30286ac573b92cae2a4dfde0243dd4a412e4c5f79d77563e5,3,3.8875675675675674,0.125,6.8,6.675,-5501.824889827091,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6/standard.glrt64-trajectory-table.v2.json,sha256:c626edc0e274c632071ab2e73869a2fcaf5b626dc722cd8aa817bba2db8e2526
cap-20260821T193701-87f96f47e73f,stream-0/RX0,sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6,before_replay,sha256:f343d0d44ec9df71db69e65e4cd3319af135cd4b1921a64111f35b1320933688,1,9.548529411764704,6.825,12.225,5.3999999999999995,-5208.7232770309,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6/standard.glrt64-trajectory-table.v2.json,sha256:c626edc0e274c632071ab2e73869a2fcaf5b626dc722cd8aa817bba2db8e2526
cap-20260821T193701-87f96f47e73f,stream-0/RX0,sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6,before_replay,sha256:827eb15afa77c6ac2b296fd9cf212a01e0997d3f9a78175076580fa1faa0f02f,2,9.548529411764704,6.825,12.225,5.3999999999999995,-5205.553929969485,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6/standard.glrt64-trajectory-table.v2.json,sha256:c626edc0e274c632071ab2e73869a2fcaf5b626dc722cd8aa817bba2db8e2526
cap-20260821T193701-87f96f47e73f,stream-0/RX0,sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6,before_replay,sha256:b4562829e6b66d3a2b15a30928c3794d85288f6e3b3e9c80a6fe9fc3448d83ec,3,9.564756097560975,6.825,12.875,6.05,-5452.717182437766,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6/standard.glrt64-trajectory-table.v2.json,sha256:c626edc0e274c632071ab2e73869a2fcaf5b626dc722cd8aa817bba2db8e2526
cap-20260821T193701-87f96f47e73f,stream-0/RX0,sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6,after_replay,sha256:a70630a7319ebee0e4a6918c069e02d5492fdb1fda8544e0b4442b1127db320a,2,0.0,0.0,6.8,6.8,-5708.42610010508,,,automatic,True,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6/standard.glrt64-final-trajectory-table.v3.json,sha256:3c19b04ba2929892db37571c8f0e6c38027bcf166daec29e63fbd0b9500406cc
cap-20260821T193701-87f96f47e73f,stream-0/RX0,sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6,after_replay,sha256:b02cf8e40723528f6a23dcea4635284de7ee71095c8d2722e72523a7bacd1854,3,6.825,6.825,12.875,6.05,-4597.061651017202,,,automatic,True,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:51c29acf6994489e4212f6ebd1bea0d0e8fd6071928b17be7e13e0b8d56ad1e6/standard.glrt64-final-trajectory-table.v3.json,sha256:3c19b04ba2929892db37571c8f0e6c38027bcf166daec29e63fbd0b9500406cc
