case_id,source,comparison_scope,model,prior,scale_s,scan_count,reference_error_km,held_capped_rms_hz,held_uncapped_rms_hz,tau_s,tau_boundary_count,stopping_rule_satisfied,status
validation_20260922_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,reno,0.0,6,5.7790816099276485,345.17525767584044,386.5652831237976,,0,True,completed
validation_20260922_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,6,3.1103307876654505,343.43268947259617,380.14183973467647,,0,True,completed
validation_20260922_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,1.0,6,1.8400799747609857,343.54585717895986,374.2797542669598,,0,True,completed
validation_20260922_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,5.0,6,2.1553707997611493,343.7321083158674,373.88431629613274,,0,True,completed
validation_20260922_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,0.2,6,5.05277341812682,337.00532178335783,374.6446134306101,,0,True,completed
validation_20260922_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,1.0,6,1.2542179295258646,331.5446940521677,360.6400934452872,,0,True,completed
validation_20260922_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,5.0,6,2.517496952574464,330.0965417834449,357.8306876698554,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,sacramento,0.0,16,13.664050360860683,386.5160121395718,576.617727332745,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,0.2,16,9.554349593154216,379.41049889500346,545.9146114421703,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,1.0,16,8.887790612410118,376.75178849756395,533.5372650352181,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,5.0,16,8.914803219093416,376.69422156597216,532.8812183714696,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,0.2,16,12.397565761351865,376.6361106636883,566.0581986450525,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,1.0,16,7.888800378609799,362.4539936561694,537.3591649330099,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,5.0,16,7.8812870697496935,360.5635693090033,525.8753562754603,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,reno,0.0,16,13.690812914113524,386.5353731291644,576.6742115021472,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,16,9.554335702570405,379.41048915071553,545.9145557174202,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,1.0,16,8.887789918103685,376.75178859214844,533.5372647243037,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,5.0,16,8.914803437817033,376.6942216418997,532.8812211766425,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,0.2,16,12.397565478529751,376.63611013069357,566.0581981871759,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,1.0,16,7.888795945298514,362.45398961014087,537.3591250935924,,0,True,completed
validation_20260922_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,5.0,16,7.881287071314578,360.5635693036546,525.8753562548455,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,sacramento,0.0,44,4.837391119024462,315.7379909209289,483.00470220661754,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,0.2,44,2.3086731947106056,314.58881063573193,482.08521885785393,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,1.0,44,1.969003815697044,314.61405700620236,482.0790853738346,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,5.0,44,1.9535822997158852,314.6162380396036,482.07969839349596,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,0.2,44,4.8793460476390775,307.1700593004138,477.25304535645034,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,1.0,44,2.9281954815353433,300.56616606800105,473.4822341125099,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,5.0,44,2.210921367804185,300.60009410466745,473.5480732527032,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,reno,0.0,44,4.927279078142444,315.78308858830053,483.16145169190077,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,44,2.314446739806277,314.610892548526,482.11032979377853,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,1.0,44,1.9743212993711363,314.6366034861833,482.10447679167686,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,5.0,44,1.9588775287873768,314.6388077900162,482.1051043073728,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,0.2,44,4.88971509586611,307.1421926890917,477.24839935551205,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,1.0,44,2.9394040834198947,300.5246568649285,473.46985120349785,,0,True,completed
validation_20260922_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,5.0,44,2.222576167201898,300.5598798833845,473.5360441504605,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,sacramento,0.0,1,33.64141694806906,378.75796377670764,976.4963517235507,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,0.2,1,33.76432729680901,378.8659619399596,976.5504304470207,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,1.0,1,34.534999462878524,379.7338765142525,975.9508717267131,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,5.0,1,35.141309528116274,380.62458542218974,975.8103864288148,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,0.2,1,33.76432729680901,378.8659619399596,976.5504304470207,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,1.0,1,34.534999462878524,379.7338765142525,975.9508717267131,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,5.0,1,35.141309528116274,380.62458542218974,975.8103864288148,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,reno,0.0,1,33.776564965117515,378.8040250253453,976.6573861165997,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,1,33.764833415551514,378.86587588799813,976.5504957532858,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,1.0,1,34.534980318924205,379.73390078380726,975.9508521852974,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,5.0,1,35.14129582450451,380.62462009156434,975.8103670771703,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,0.2,1,33.764833415551514,378.86587588799813,976.5504957532858,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,1.0,1,34.534980318924205,379.73390078380726,975.9508521852974,,0,True,completed
validation_20260921_08_1,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,5.0,1,35.14129582450451,380.62462009156434,975.8103670771703,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,sacramento,0.0,6,6.184912602904582,316.67650895265956,533.0265455192343,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,0.2,6,2.355232151264129,312.5068665189956,532.2630434141262,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,1.0,6,6.004415660594618,309.5719153169063,535.1383619704437,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,5.0,6,6.95617227696191,309.67391356061825,535.8957802577403,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,0.2,6,5.229855972047964,314.3717788299387,531.4320105033044,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,1.0,6,3.302491849320093,307.9982558674934,531.347501877897,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,5.0,6,7.654595183938006,307.60856262349233,534.6199553390592,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,reno,0.0,6,6.280195816106613,316.7016059705389,533.2121622072433,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,6,2.3609495881933937,312.46117758829763,532.2552236383113,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,1.0,6,6.084601486707149,309.4635698594395,535.1647657999135,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,5.0,6,7.0459635213246266,309.563657396581,535.934475934309,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,0.2,6,5.235476672341981,314.36020932796737,531.4316436137361,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,1.0,6,3.3651800110704135,307.9076700535194,531.3636003211487,,0,True,completed
validation_20260921_08_6,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,5.0,6,7.752447022908969,307.49777741859145,534.6901560765153,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,sacramento,0.0,16,6.704003813675307,285.3488200241239,389.0940599657468,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,0.2,16,3.2467469112782945,275.58640486265244,382.5957735913387,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,1.0,16,4.704115333049612,274.8126089773247,382.66414919187986,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,5.0,16,4.822291777761699,274.82374036058513,382.7147795604487,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,0.2,16,5.7710042992798,280.0957789582984,384.44237602235154,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,1.0,16,3.239176754477422,272.5348312625612,379.1011980998608,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,5.0,16,4.465806623092698,272.1704348069454,379.4621244568133,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,reno,0.0,16,6.76933597099393,285.36554397684563,389.1203257152647,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,16,3.2466715275514777,275.5859751779758,382.59557616801595,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,1.0,16,4.703970713965796,274.8119815688818,382.6637982193553,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,5.0,16,4.8221459952523515,274.8230994695871,382.7144182241913,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,0.2,16,5.771250315600154,280.0940284247328,384.44086236792793,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,1.0,16,3.2400119675724652,272.53174515232166,379.0986349825809,,0,True,completed
validation_20260921_08_16,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,5.0,16,4.466505560229856,272.16702161236236,379.45936115248907,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,sacramento,0.0,80,5.654800338475132,296.03815880104366,460.9555287795337,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,0.2,80,2.9821959643779548,284.17252871480173,448.93650200615735,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,1.0,80,3.173532495866958,284.13930659244187,448.76322339608663,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,5.0,80,3.18195203841445,284.13887239294826,448.7566197845477,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,0.2,80,4.5554477979246535,285.44775420137773,450.0755344677264,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,1.0,80,2.487062833373006,278.06566012483313,440.69963079341176,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,sacramento,5.0,80,2.7234224899635553,277.9063335313752,440.18537303681245,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_baseline_epoch_fixed_id,reno,0.0,80,5.721855145057397,296.0416379587107,460.9336868209912,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,80,2.9798887719959097,284.182852896484,448.9431552178044,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,1.0,80,3.170993994709074,284.14972174232685,448.7699526945025,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,5.0,80,3.179405011227872,284.14929073491425,448.7633513803157,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,0.2,80,4.55663500023054,285.4525347458253,450.0779590571034,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,1.0,80,2.485308551171479,278.0770155658391,440.7071261873865,,0,True,completed
validation_20260921_08_all,reports/2026_09_23_frozen_validation/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_scan_epoch_fixed_id,reno,5.0,80,2.7203483904672985,277.91797838665946,440.19309944215684,,0,True,completed
test_20260922_00_1,reports/2026_09_23_final_test_global_epoch/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,0.2,1,8.595067458053002,203.53205896274451,216.8135339289647,-0.043030697896308916,0,True,completed
test_20260922_00_1,reports/2026_09_23_final_test_global_epoch/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,1,714.3747400936716,371.0436391764021,379.1896197770253,-0.08988403609810862,0,True,completed
test_20260922_00_6,reports/2026_09_23_final_test_global_epoch/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,0.2,6,7.929753995980806,212.4716850791114,218.4995054706761,-0.41248939552777053,0,True,completed
test_20260922_00_6,reports/2026_09_23_final_test_global_epoch/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,6,7.929753885954356,212.47168410939108,218.4995046514615,-0.41248948447166844,0,True,completed
test_20260922_00_16,reports/2026_09_23_final_test_global_epoch/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,0.2,16,3.3478981337937515,245.55296814589107,292.6273991443778,-0.6093071893096161,0,True,completed
test_20260922_00_16,reports/2026_09_23_final_test_global_epoch/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,16,3.347901018728445,245.5529682909283,292.62740307369705,-0.6093068471743421,0,True,completed
test_20260922_00_all,reports/2026_09_23_final_test_global_epoch/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,sacramento,0.2,64,,,,,,,input_failure
test_20260922_00_all,reports/2026_09_23_final_test_global_epoch/results.json,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,exact_global_epoch_fixed_id,reno,0.2,64,,,,,,,input_failure
