time_s,truth_deg,uncalibrated_deg,independent_deg,unsafe_deg
1.28,78.18272712615854,-78.1270087403921,80.31853085525451,2.068715976269701
1.2813333333333332,78.24842377013219,-80.56105165962298,78.71288902497379,0.3947970129720574
1.2826666666666666,78.31413581771398,53.30973505729286,78.91772411019335,0.5313380923799137
1.284,78.37986334496078,-175.17911171310183,79.64562258042601,1.1909256557576635
1.2853333333333332,78.44560642796685,132.92464857750664,77.52341865465067,-0.9996061061642393
1.2866666666666666,78.51136514286294,124.01371753343305,78.89819386185633,0.30682430735470057
1.288,78.57713956581567,71.849636641182,79.11256171327854,0.452830379301633
1.2893333333333332,78.64292977302671,-27.219636951445526,78.430979399533,-0.29713072795620243
1.2906666666666666,78.70873584073212,46.86373303277053,80.6309196707087,1.8344137074217277
1.292,78.77455784520156,-57.93642748854104,78.91190101580278,0.04698214618409164
1.2933333333333332,78.84039586273764,-82.53688523887347,78.01318551394412,-0.9201633607886522
1.2946666666666666,78.90624996967509,-140.0417040827713,78.60292052674875,-0.39887548012894464
1.296,78.97212024238002,172.50138890720996,79.75417984438079,0.6839195500788618
1.2973333333333332,79.0380067572493,115.4767223745884,78.83940305541977,-0.29933870983409194
1.2986666666666666,79.10390959070972,149.92169388556732,78.5485482930263,-0.6586921549556858
1.3,79.16982881921723,52.56457900655777,80.30778391082211,1.0320275400873562
1.3013333333333332,79.23576451925639,67.86927637119874,80.83940874500645,1.495119183245822
1.3026666666666666,79.30171676733941,108.62076990811161,79.2934105519378,-0.11942949737024236
1.304,79.36768564000549,31.754142408502844,79.41112217827552,-0.07028568334992412
1.3053333333333332,79.43367121382018,-78.13847368287304,79.003894686952,-0.5460983400093052
1.3066666666666666,79.4996735653745,-131.9095316744594,78.36830593362289,-1.25028963994116
1.308,79.56569277128428,-161.96321361876053,81.61096765012539,1.9237521204432262
1.3093333333333332,79.63172890818936,-41.778294657854026,80.9849840998839,1.2291311763198107
1.3106666666666666,79.69778205275306,103.73298445235268,80.96171390854563,1.1372061250873873
1.312,79.76385228166109,80.54853910602867,79.6049019948487,-0.288278142764418
1.3133333333333332,79.82993967162112,17.426193571368774,80.07727222919836,0.11540221492120385
1.3146666666666667,79.89604429936189,38.64691577131215,80.16860565475736,0.13802821305855717
1.316,79.96216624163247,0.4585412394191892,79.31075444157595,-0.7885480065505541
1.3173333333333332,80.02830557520163,-31.872596958285254,79.78795431976515,-0.3800907420435988
1.3186666666666667,80.09446237685704,-83.08065478218731,81.43364160738093,1.1968362963869952
1.32,80.16063672340438,-135.7831504866177,79.0744263995589,-1.2311568243716355
1.3213333333333332,80.22682869166691,-114.58591880401983,82.11900621691044,1.7446273880434153
1.3226666666666667,80.29303835848442,-128.74788318018994,79.19561881870392,-1.2475733353479097
1.324,80.35926580071273,120.76148206790144,79.99456016885892,-0.5174630588744967
1.3253333333333333,80.4255110952228,105.23463405639124,80.57519277635677,-0.005679301803457182
1.3266666666666667,80.49177431890008,25.74359998499907,80.05989881374343,-0.5898399198372792
1.3279999999999998,80.55805554864368,9.166801670428967,81.2748550432701,0.5562318210267682
1.3293333333333333,80.6243548613657,-80.68040870255214,80.16904422815823,-0.618481344238276
1.3306666666666667,80.69067233399049,-74.46229959215312,82.01129861056987,1.1548527982811139
1.3319999999999999,80.75700804345387,-38.599244163240165,80.82392588520497,-0.10145808496348858
1.3333333333333333,80.8233620667024,170.9712759328349,80.94479702162481,-0.04954305265932077
1.3346666666666667,80.88973448069265,169.4698033855666,81.30029723371057,0.23698308082638217
1.3359999999999999,80.95612536239048,65.85865954021693,83.0175304321827,1.885224197965629
1.3373333333333333,81.02253478877027,78.07377714824976,81.4023736797566,0.201057333225334
1.3386666666666667,81.08896283681415,37.778510298808634,81.00357957086841,-0.2667649472067649
1.3399999999999999,81.15540958351131,-20.170674172865404,82.54083146881665,1.2014406917193432
1.3413333333333333,81.2218751058573,3.0280848359397283,82.90112040643382,1.492665254587741
1.3426666666666667,81.2883594808531,165.32863889863378,82.01907287934158,0.541535208771602
