candidate_rx1_minus_rx0_phase_deg,signed_coherence,normalized_prediction_error,ordinary_coherence_magnitude
-117.75,-0.168500426895,1.05986926653,0.221005999235
-117.5,-0.169122810565,1.05999903924,0.221005999235
-117.25,-0.169741974381,1.06012812481,0.221005999235
-117,-0.170357906555,1.06025652105,0.221005999235
-116.75,-0.170970595359,1.06038422576,0.221005999235
-116.5,-0.17158002913,1.06051123675,0.221005999235
-116.25,-0.172186196264,1.06063755186,0.221005999235
-116,-0.172789085221,1.06076316894,0.221005999235
-115.75,-0.173388684523,1.06088808583,0.221005999235
-115.5,-0.173984982755,1.06101230041,0.221005999235
-115.25,-0.174577968563,1.06113581057,0.221005999235
-115,-0.175167630659,1.06125861419,0.221005999235
-114.75,-0.175753957815,1.06138070919,0.221005999235
-114.5,-0.176336938869,1.06150209347,0.221005999235
-114.25,-0.176916562722,1.06162276499,0.221005999235
-114,-0.177492818339,1.06174272168,0.221005999235
-113.75,-0.178065694748,1.06186196151,0.221005999235
-113.5,-0.178635181043,1.06198048243,0.221005999235
-113.25,-0.179201266382,1.06209828245,0.221005999235
-113,-0.179763939987,1.06221535955,0.221005999235
-112.75,-0.180323191146,1.06233171175,0.221005999235
-112.5,-0.180879009211,1.06244733707,0.221005999235
-112.25,-0.181431383601,1.06256223354,0.221005999235
-112,-0.181980303798,1.06267639922,0.221005999235
-111.75,-0.182525759353,1.06278983217,0.221005999235
-111.5,-0.18306773988,1.06290253046,0.221005999235
-111.25,-0.183606235062,1.06301449218,0.221005999235
-111,-0.184141234646,1.06312571544,0.221005999235
-110.75,-0.184672728445,1.06323619834,0.221005999235
-110.5,-0.185200706343,1.06334593902,0.221005999235
-110.25,-0.185725158286,1.06345493561,0.221005999235
-110,-0.186246074289,1.06356318628,0.221005999235
-109.75,-0.186763444436,1.06367068918,0.221005999235
-109.5,-0.187277258876,1.0637774425,0.221005999235
-109.25,-0.187787507827,1.06388344442,0.221005999235
-109,-0.188294181574,1.06398869317,0.221005999235
-108.75,-0.188797270472,1.06409318696,0.221005999235
-108.5,-0.189296764942,1.06419692401,0.221005999235
-108.25,-0.189792655474,1.06429990258,0.221005999235
-108,-0.190284932628,1.06440212093,0.221005999235
-107.75,-0.19077358703,1.06450357733,0.221005999235
-107.5,-0.191258609379,1.06460427007,0.221005999235
-107.25,-0.19173999044,1.06470419745,0.221005999235
-107,-0.192217721047,1.06480335777,0.221005999235
-106.75,-0.192691792106,1.06490174937,0.221005999235
-106.5,-0.193162194591,1.06499937059,0.221005999235
-106.25,-0.193628919547,1.06509621978,0.221005999235
-106,-0.194091958087,1.06519229531,0.221005999235
-105.75,-0.194551301396,1.06528759555,0.221005999235
-105.5,-0.195006940728,1.06538211891,0.221005999235
-105.25,-0.195458867409,1.06547586378,0.221005999235
-105,-0.195907072836,1.0655688286,0.221005999235
