current_center_phase_samples,current_crossfit_frame_rms_ns,current_frame_residual_mad_ns,current_split_even_odd_difference_ns,frame_count,glrt_cfo_hz,prior_pss_cfo_hz,time_s,track_rank,visit_index,wide_10mhz_center_phase_samples,wide_10mhz_crossfit_frame_rms_ns,wide_10mhz_frame_residual_mad_ns,wide_10mhz_grid_edge_count,wide_10mhz_split_even_odd_difference_ns,wide_2.5mhz_center_phase_samples,wide_2.5mhz_crossfit_frame_rms_ns,wide_2.5mhz_frame_residual_mad_ns,wide_2.5mhz_grid_edge_count,wide_2.5mhz_split_even_odd_difference_ns,wide_5mhz_center_phase_samples,wide_5mhz_crossfit_frame_rms_ns,wide_5mhz_frame_residual_mad_ns,wide_5mhz_grid_edge_count,wide_5mhz_split_even_odd_difference_ns,wide_base_cfo_hz,wide_phase_residual_rms_cycles,wide_slope_sigma_hz
2782.4010091905902,864.0341654420439,306.1345824637407,63.48029162027161,90,112822.76145063265,-231130.62049483223,174.8023099,2,1287,2782.4672747758673,868.1264807190046,324.46714903878825,0,74.45987104883898,2782.477406851345,867.9988410501893,304.30546725610094,46,61.38172071669033,2782.475757551047,870.8763452964516,253.47538985642942,16,85.15514976197665,-199994.61128181338,0.6924471993252362,1.9070096914465713
2783.482710170595,983.406198989513,545.394514473482,187.28237253062616,90,112327.92775776594,-239066.57165184268,174.9224424,2,1288,2783.460348877109,977.6080431969149,537.4492778580822,0,186.58743417463484,2783.4802089540976,982.463358282275,514.1068124877036,47,197.24656007274461,2783.4032204734485,982.4640018787031,532.5172459894733,21,182.02781174995835,-200012.61105655518,0.5235527358230169,1.4243591832707327
2790.398061312694,959.6162682615953,507.93518949465783,-13.822643275580049,90,108072.23886065485,-220327.25557588777,176.0052082,2,1296,2790.397068218117,954.9350783184824,500.318142604815,0,-14.242373544493603,2790.400443985802,952.8175922775499,493.3815343537192,49,-40.455172603014944,2790.447158782087,960.0975442670239,529.6752912050248,20,-30.32261935550196,-199978.5630407804,0.5740755720134579,1.694852374208107
2792.754290578942,1012.7134406168424,569.9956700224939,230.37863594126975,90,106665.99248588314,-226310.76306253218,176.4070288,2,1299,2792.7299013438133,1012.4960600120999,566.3834880328034,0,221.6373492720777,2792.7132536969293,1012.1821958590605,557.9118261421032,51,233.36103202100276,2792.7152465584513,1003.9267328593618,570.7434392433291,25,221.45632299243516,-200021.35735959397,0.47213325609040324,1.3914537280410293
2793.696760488486,987.9673089357693,541.142655247463,77.15443502611379,90,105493.7658077029,-224228.6530528104,176.6874806,2,1301,2793.706229911025,983.1163500672537,522.995662277584,0,74.11736429330631,2793.7522963442007,996.7149194537785,559.3794757140189,35,63.53878159143279,2793.705263717156,992.0928603955872,542.066995054197,19,62.05884702349067,-200007.20669884086,0.49005947412234113,1.4562141574328387
2795.6781713946125,916.16080127904,426.3587841235652,375.69567886648656,90,102557.04754555777,-237531.63619388372,177.4903046,2,1307,2795.704586650683,913.1708533424849,426.82780906768903,0,375.31528951958535,2795.5753751522116,925.8548287458648,392.68086946503627,43,376.5112411924747,2795.5635689512733,913.7375529487832,395.51430967433254,9,356.56309263704316,-200016.71605915172,0.9004977025533228,2.2488585629434534
2790.4185194190313,915.2462271957153,539.0058794604219,-105.45525556835855,90,98426.62752782898,-254372.6658961146,178.5536597,2,1315,2790.4178889553177,913.0001772248105,524.9386946423689,0,-104.17960761114955,2790.459855411736,923.9969400822159,522.0178895676679,44,-109.30357669913064,2790.4951377562393,915.2577129194157,529.5433907488153,19,-89.0065743534251,-199998.00265601295,0.7713206953939272,2.124004954539047
2790.9359309599004,749.6789775884965,278.03241265430563,-143.07776338337135,90,97982.16694900484,-238564.94281407353,178.6736637,2,1316,2790.9185629974736,750.0729093531567,275.77807607818016,0,-129.92324787919642,2790.9380785191893,756.9644914888107,260.32022516398104,41,-144.6318824595437,2790.906914033215,756.3053243332968,241.0590130396883,21,-132.88161106547705,-199992.34723242035,0.5215214277488924,1.5199586953582553
2791.7991361503905,724.2310744520333,314.1943436947473,89.90458097050578,90,97541.5121534181,-248338.4198080994,178.7937152,2,1317,2791.8136519342515,722.1082235298071,312.0184536029075,0,69.7457485051018,2791.9416613790436,713.5046400288534,325.00150826853076,46,82.38417181482873,2791.9822056076528,723.6534697803364,347.3602644751435,13,81.91538002583911,-199983.4309348953,0.5733645952450379,1.613510979506493
2783.0442265663005,958.6297224056598,518.3056887881108,-42.02002714127957,90,92937.32510466412,-251770.09245886665,179.997722,2,1326,2783.0439995411016,953.8865627608594,523.7490733156419,0,-49.60881209872241,2783.0774113329876,954.7605702943076,499.1610340005909,48,-60.769402829646424,2783.1085133154606,954.9336498003497,534.6971662956363,15,-46.637665800517425,-200020.85677095343,0.554476123392404,1.6497314156456684
2780.8575824766463,1087.583957453245,545.2859749355232,614.9419221023891,90,92465.26286259174,-251437.4252959063,180.1184784,2,1327,2780.8221136417183,1080.8419283766239,530.7284269785654,0,608.7037220649108,2780.921613960957,1094.8826455670505,567.0922091989755,34,636.1730390904086,2780.850785290043,1090.1422573098534,552.3523467956655,14,636.7583983986151,-199956.95975116346,1.0604004395270374,2.546450742229404
2768.9865544303425,836.6034923681863,468.60900870242295,63.99485341707987,90,89065.19150454123,-250369.32503343688,181.0641728,2,1334,2769.0454021759965,836.3236890882735,473.242278906993,0,64.36522785616035,2769.1867483004125,834.491608092933,441.8168042714153,35,50.36216834023435,2768.9850252778474,840.2841932741223,476.2609148654035,16,69.20286577988009,-200049.91704827716,0.5943820171626949,1.7589029720918172
2768.5708139904,924.2799146334282,453.229173827061,170.20242107046215,90,87994.50629131125,-251981.48725427993,181.345165,2,1336,2768.5808507762163,924.2109486452666,451.40364532889464,0,173.93101640727764,2768.437392206693,935.0502712781613,430.7120189496854,41,156.30560154340856,2768.3491458360986,932.4561145609805,430.3684109308107,18,165.0386354886905,-199989.12510256082,0.7294531262481777,2.188445094761255
2763.812590565371,914.9208675054431,522.4312151090624,60.436126630520455,90,86907.40596173314,-258093.4509122223,181.6256839,2,1338,2763.7942858263696,913.4741996093018,510.72153663314145,1,59.23656898357876,2763.842005822027,911.8173620689772,463.65083559806635,36,56.26663090524744,2763.9131962566044,918.9216008576628,508.7768723830479,19,68.73847269025646,-199982.87802358594,0.5765543017824103,1.7591889922826252
2757.533620778739,976.0290780878378,637.5741722372879,31.45969138322471,90,85441.08584181344,-259581.53653180585,182.0267233,2,1341,2757.5424394978136,977.831844982941,655.7075101572752,0,32.685601577213674,2757.567240154412,984.9219035933978,699.7360839425604,49,-11.55555182021999,2757.531232564936,978.5305892211937,698.9477869787197,22,8.554759673916124,-199967.90162350898,0.5455319917471395,1.519026648258503
2741.702161414933,954.9662360247588,557.3125928036321,-67.67415164094928,90,82274.17528335538,-274573.48311378557,182.8689424,2,1347,2741.733167044331,955.7912632672402,544.8034179661737,0,-61.289994919297904,2741.7663414789236,946.7553379806159,523.1217574337364,46,-39.97781256784947,2741.73992741827,953.5657161272004,530.3417710246489,18,-53.719856686711864,-200040.56681999547,0.557243389714356,1.601880052500358
2733.2007049275007,878.9393711503549,452.21826673151605,65.25626265947722,90,80200.0,-266011.96744828665,183.3912142,2,1351,2733.2329152763036,879.8216533060869,448.35761428674454,0,64.14864421803941,2733.3794519132102,874.9010926119673,440.46239798834483,54,56.973316353014525,2733.1981647381317,876.4182591185166,402.96084998993956,28,65.03241960363084,-200009.30178488832,0.6682384519350372,1.9740540702220073
2710.3496226807283,1066.081305647763,779.314011041569,211.1234912060354,90,76558.79954816324,-270394.3545003476,184.3561196,2,1358,2710.3827171555945,1066.8609376531767,779.4557349377801,0,218.43321183996522,2710.359877200266,1065.2266182113888,831.5089804324195,45,195.77010111643176,2710.3033936061133,1069.0320238603526,830.9287965503765,17,224.9848724201911,-200012.4525717183,0.5253029762137857,1.4532397597480307
2697.025066141004,881.9807980098052,568.4887982846956,44.497947969011875,90,74489.4246751533,-264206.5234270731,184.9174189,2,1362,2696.961687701586,879.0810834853189,555.1576993394038,0,71.06148883176502,2697.0531430406922,875.3783417892573,554.823824221036,45,53.15671314974679,2696.926440833942,879.9877396403989,564.859403661172,23,30.119348486732633,-200017.6888356006,0.5152990779298905,1.3498698831243539
2685.7091990587514,991.5174385556986,609.7183346479582,83.0955710377566,90,72934.93328567695,-262381.6613461875,185.3391803,2,1365,2685.7303372679935,993.0831169282702,585.6202098802602,0,85.16780125564765,2685.892246757044,993.7701135152123,627.9010303968272,46,66.96869979441544,2685.739487110817,993.9079157660925,609.2338321516486,26,95.90005046511578,-200017.86604254998,0.6445662500644876,1.7773305890637319
2654.08878191105,926.8552712579994,545.612394261659,-157.18061594789106,90,68904.44364868716,-268213.0658184014,186.4233019,2,1373,2654.0877648978835,924.5785511606333,564.071373051867,0,-162.60227520806438,2654.147180185049,926.5670992326802,577.9095847449956,46,-136.77597574614992,2654.0690754184525,932.8950899643942,556.105882323797,20,-169.09466937986508,-199992.0836167346,1.052505609468495,2.747177505230593
2650.502943431527,1173.8979450075028,868.1453143644768,32.264810002743616,90,68442.00193658218,-276741.550256037,186.5433975,2,1374,2650.524917329738,1177.6031762013429,883.5532118947355,0,24.570428395054478,2650.563047629945,1171.2332141562908,864.3625533959122,45,12.556193607724708,2650.539689172597,1169.3788333858754,829.5760558917576,16,55.23411796511937,-200056.74350554997,0.7408574415314789,2.275311385146866
2642.1670882496305,1034.9879298878543,604.0903805013314,-244.25246645487277,90,67401.1230615336,-265323.1122662501,186.823864,2,1376,2642.17319078826,1034.3015035395676,593.5005582757424,0,-240.31503379073908,2642.1230203973114,1037.9851607874866,610.1747277921601,47,-232.99740938227842,2642.2032342681373,1038.514818647408,575.3926055079521,15,-247.88241333444603,-200036.63215474918,0.7183175102533395,2.126016913533025
2588.3123422812414,981.7214949651108,573.1286785428904,16.836969537052937,90,62097.20449344766,-283139.4844036933,188.2900916,2,1387,2588.241592662357,983.7355398226694,550.6227015533335,0,19.835930221688614,2588.3980714657177,991.9413029523438,574.8823699475125,38,2.676112174322043,2588.300428433812,986.2192164792584,586.728864471362,22,15.731166025670971,-200004.06211105746,0.9851705625244259,2.6495336222774606
2768.6679290640323,751.139267409984,98.59877363012437,-199.4633329503813,90,120968.51196357736,-228650.76431252688,172.6554434,3,1271,2768.685377679115,750.3391163986158,91.52050578266206,0,-201.31535561004057,2768.5656466547202,755.3886260765025,158.7547242341073,42,-204.9931597430259,2768.527238135982,750.7526298854455,151.36716839099228,16,-193.32638806981777,-200005.84711182522,0.8139194748298738,2.3276334502103055
2778.3672337679,1012.5549813763718,626.8816003420226,332.9229298325117,90,118421.93586717673,-206524.47832446813,173.3363959,3,1276,2778.3701028392798,1013.1944585586766,612.4034967162714,0,343.59367187917087,2778.3081797830655,1018.3265065882429,607.3327970046819,48,334.93337391173554,2778.250167183594,1016.0195295981135,619.761376854843,20,347.10273804030294,-200004.47988559122,0.583876112071892,1.581495173903781
2779.693385874993,1130.6816648879326,888.9478983040028,265.59247549676,90,117957.56953408882,-226878.05071174324,173.4567275,3,1277,2779.717453175637,1126.310219992543,881.7987195424215,0,266.41632091868814,2779.6982248916506,1129.9323285352618,913.6809236455357,51,271.06477877268844,2779.7167887000273,1119.8473368889145,854.786697376267,25,258.14073906003614,-200048.69548435177,1.3229272770956082,4.061881860601034
2785.5159077901217,895.3318228056033,458.8460811471805,-54.25169831214589,90,116274.27691556793,-229515.44772090216,173.8783742,3,1280,2785.4759191083795,891.668408026447,452.0276797704081,0,-58.37231816394706,2785.5226400013967,894.7741785957454,419.56951317728294,47,-85.4835527805335,2785.599565894488,886.6631612538944,445.0421386488113,14,-54.938794277859415,-199997.9619500508,0.5805630825618757,1.6515264939373655
2789.017333944145,850.3241425797185,302.75090055930167,-16.533903036452102,90,115899.63854093627,-218454.89446858672,173.9989869,3,1281,2788.9640275851125,849.948688735847,289.8538247883024,0,-25.6584499512428,2789.081440152358,847.9258654758771,295.5057785415456,49,14.330548425914458,2789.0455522983802,848.848966060376,266.82478653874335,19,-2.6056349583086558,-200051.02021637722,0.6023563552635777,1.6422893084513257
2789.428115555655,958.8635923407612,288.7576802379746,-206.47699247429045,90,115380.43392565062,-234109.98820780808,174.1196486,3,1282,2789.434449769865,960.7875222966593,276.85983783040695,0,-205.32712718422772,2789.520120710988,964.8150049401588,314.7837744003427,47,-223.68407404292157,2789.344246918994,971.0116884746217,307.68945776829577,16,-209.6466473952205,-200042.70799486773,0.444208856373768,1.3083939012956898
2792.9506000532024,818.5171504114732,351.97165972751986,-69.78244303109022,90,113791.4875245705,-235193.1099953475,174.5213473,3,1285,2792.9470676316982,818.4136790181624,349.6098113312181,0,-77.54126836325668,2792.9019125009377,811.7538305479336,282.7907193107523,41,-56.445043600069766,2792.954957015106,810.3432167022936,358.40107321167534,15,-72.9284645250118,-199956.98642063863,0.7054183013136704,1.9856541755811008
2786.060756999554,845.1038490984845,611.1548767271681,-78.54750814940417,90,111086.95323193999,-243672.21326288147,175.2034202,3,1290,2786.089706043844,844.3029794517415,603.1252297224561,0,-87.2623509380901,2785.9882696600966,835.9678328946761,567.6200512561611,47,-91.43377073496595,2786.014654584104,849.630985513807,602.1603841764532,14,-88.39087514688799,-200046.2792324624,0.5048415322787037,1.4631430743223661
2787.3127241183965,935.4622117338205,600.3421839011808,2.8179855168673384,90,110185.86512881635,-233394.61806882956,175.444224,3,1292,2787.291815538271,936.7804311611661,583.8619078823593,0,-3.7576973813884256,2787.1659897848426,942.1525412078123,583.220161267528,52,-36.137205400245875,2787.299716962224,938.0528464101601,593.7638950938498,25,1.6477000720442447,-200007.47824831368,0.44137177979816383,1.2846523678666928
2792.5742998629257,994.3841314112462,552.4393226895593,-226.40552277507595,90,103379.11332688453,-248562.25084703174,177.2093771,3,1305,2792.6313328814317,991.9069105076114,563.0868073688845,0,-220.96575858868164,2792.720762760559,997.3684422096932,540.036455390358,47,-234.0609507536101,2792.6088009753416,1004.2368401251848,561.6613168718676,20,-228.5543912042158,-199999.63836134353,0.6931889252308941,2.071018922510918
2793.8847239275215,993.8761378470842,494.92634600766087,258.34176798534827,90,101593.91290053168,-232881.23998865375,177.6307598,3,1308,2793.830447859494,995.9446591206772,493.2919497078427,0,265.4847922897716,2793.9779745265246,1005.7316813588002,504.60996783385497,56,262.40201860046,2793.837349753467,1014.4536403325434,545.0093645311281,26,288.854829183947,-199976.35449755748,0.4412912682740549,1.2606568205306534
2796.0609163292447,1069.532441529967,778.8843633778932,229.24144350927236,90,101117.44330085556,-243119.1121937469,177.75131,3,1309,2796.082921305527,1068.2958740070248,778.2917840560762,0,239.61337002347133,2796.183939989881,1076.488105714467,738.100808327938,44,244.79497193597123,2796.170094108937,1068.853518486859,776.7924744795445,19,250.32341160831496,-199962.339126826,0.9679739712609652,2.746094068231343
2787.6925405271463,1103.9658311831508,540.6252064821362,-61.31750901358827,90,95508.7199224787,-255804.9141712827,179.2155565,3,1320,2787.7341547003907,1099.3172502044492,529.4797706552067,0,-60.20078136689335,2787.8039177176693,1103.3204790684815,568.9272045421017,36,-64.66493143725529,2787.6452714161383,1093.901428922304,522.8412916529708,15,-63.187950370411265,-199996.06988669152,0.38309251898136176,1.076056923306634
2789.3660505043063,972.3811258842226,550.2457929332722,50.55801220678404,90,95056.9305344279,-223454.02832943632,179.3363289,3,1321,2789.331537920344,976.5495901605922,544.1848165281763,0,58.92317164880296,2789.462734069935,963.926085791522,543.7388661541945,47,29.32639852151624,2789.267584432831,977.1116549983466,551.9689444812333,19,64.13251952317296,-200015.4562455471,0.615585670611999,1.7634258249168058
2787.7303025181227,1006.6738505635049,552.6384402646837,320.64043377149574,90,94611.63811433194,-236865.9505283515,179.4570818,3,1322,2787.7568252279357,1005.0006319194788,529.9118628936362,0,325.1258707154193,2787.7694319025904,996.5060957363487,525.0692839713674,35,294.2635761614838,2787.8300857343,1009.168835578259,567.6703143554794,21,300.1924429623614,-199974.28061912945,0.9369034053719124,2.826135419466218
2785.4804131485034,935.8770344026724,667.8636231585359,85.85682815864857,90,94115.48224502383,-251695.98702815734,179.5772171,3,1323,2785.480445932035,935.874028317708,662.5263971786487,0,90.73161587066352,2785.4748422025004,944.8338048525814,697.4566279233434,53,104.60310580047008,2785.4245808762807,929.1279792787207,642.8812217685668,23,89.08276949905485,-199975.15750650968,0.997921640914521,2.926741074027258
2782.615013371083,914.8585133387342,309.77483256932794,91.00832251306201,90,92967.44407464615,-236463.69984382842,179.8575391,3,1325,2782.5841041720832,913.7105435699781,305.21506526842643,0,83.9312841049832,2782.663825131905,917.3951874037525,290.8110286873941,33,83.403916953921,2782.546132929555,924.0263540537849,330.7294466352974,19,119.64250446062579,-200043.84070396272,0.7255756282666002,2.06960700486566
2768.668546445646,871.1812630430503,476.1699924335135,90.1526930793807,90,87914.37364756399,-264385.8353855071,181.2048409,3,1335,2768.6356579924322,865.2760413638531,461.27952584463543,0,85.24391155578996,2768.7487741527375,879.8071301851385,483.6292526060411,54,78.64059593830461,2768.688058853079,877.6894078762195,472.96278338380125,19,101.0078211086693,-200022.51361848201,0.6641319180977985,1.8398276467880668
2765.359128369624,899.4956133726017,499.21158351625485,42.94649800149273,90,86843.29271455681,-252642.01631286085,181.4856007,3,1337,2765.4299237041882,902.2027671927782,503.0934660406615,0,43.30402988334754,2765.326247368047,905.7601806768664,538.7775084904142,49,74.14327025917373,2765.3727750025446,906.6832478696937,513.0322620503413,22,43.21364991801602,-199994.4693145158,1.0013894443217553,3.0710274057571727
2760.2073506459824,1042.0864415429473,632.5683161073391,36.7042790886444,90,85289.45397618781,-240669.91704888703,181.8864437,3,1340,2760.1795493774016,1045.1531599487366,633.9327107158838,0,42.41263807662108,2760.248043430382,1046.3666533518367,650.6564405728922,43,23.645734411275043,2760.132589737415,1044.0415363557677,641.6105617817789,21,25.4008484635051,-200017.8030076953,0.7063262301733372,2.1417663141225587
2740.954121097981,969.2979675734582,441.21859911563354,17.57528129064667,90,80852.51220422075,-264823.6159074008,183.0095117,3,1348,2740.9296608677273,970.5919609793272,435.0779722393667,0,27.998555291833327,2740.941516446384,974.8198845812132,442.34582183610337,48,-17.15055912754906,2741.0548679980807,973.3395252323558,472.3613038914063,20,4.332322755271889,-199962.35822666564,0.5791965949448598,1.630605408651932
2736.044774441288,1181.5220160811439,672.8260997456813,-143.79158821420788,90,80368.61493670409,-267183.9529174343,183.1302551,3,1349,2736.03084073266,1178.8702232545531,668.712971430618,0,-151.42782318571335,2736.169315122978,1179.062552683597,711.0191630832941,54,-173.31101614372528,2736.1594471893454,1184.5649698401367,700.9720690991223,28,-166.2524259411839,-200042.24277781977,0.576475226755129,1.6363100036644562
2734.2176715008036,884.6771985907994,418.49514109356903,97.00772526493893,90,79978.75364608646,-250033.51501999638,183.2511741,3,1350,2734.212277484554,885.21680710717,402.9239595532658,0,100.61690683733104,2734.25226991509,879.5619684647758,405.53004776508607,46,92.44342767415219,2734.246149430988,883.7095859023884,425.3682969824844,14,95.21667438939403,-199998.57122320475,0.5772262903144498,1.7628869241925746
2688.7572191476697,1169.9941857592403,842.903715525123,401.7161154551104,90,72498.9434027874,-274022.7317486759,185.1985678,3,1364,2688.7360074382545,1173.0224034632497,856.2481258813654,0,408.3347190781751,2688.794582380225,1177.7107606637949,892.0186503932666,52,394.6557110180038,2688.664693118302,1175.3320250779132,906.7685737125428,20,406.3185283976054,-200018.23184543007,0.6024476630749052,1.826916144705887
2668.9240340208967,934.0969848591772,601.3579157047916,-152.5624823313592,90,69895.13845846453,-288298.50598460063,185.8815679,3,1369,2668.9304092245643,934.5771928717911,588.9244427971178,0,-157.41687611543966,2668.817319639174,936.8070288439304,575.1813246914318,44,-182.50661814336127,2668.8324874042687,930.6149777495584,593.5452547089741,15,-175.66993385671594,-199970.12451616293,0.8026314427061543,2.1255471923082108
