session_id,episode_id,norad,channel,edge,points,span_s,azimuth_deg,elevation_deg,training_rms_hz,heldout_rms_hz,position_sensitivity_hz_per_km,truth_displacement_signature_rms_hz
scan-hop-bdb97ee3a5264d7d,sha256:9bf6265f94dc283f8edcd084378f3b3eed3062c25bd9831bfbcbcae4fccd4b4b,59569,4,lower,43,42.321333899999956,234.5926544705258,86.09414829228453,253.9202787242963,320.3065153336404,24.417916997822015,61.23378023259625
scan-hop-bdb97ee3a5264d7d,sha256:b2f7c8bfe38d89a9e60ce048af5155408603fb7e101a0276cb81a37d04938bf8,59569,4,upper,41,40.308734990000005,227.32600549328495,86.33755098122099,249.50262939688915,283.5837767490275,21.75452873614577,53.867497381320035
scan-hop-dc5eb69c6fabf708,sha256:7c7bf8c8a254a086342c7221bcc4d43f0682b4f561fc13834989aacbbf57c2ed,59584,1,lower,34,28.836660100000003,12.310154228184457,85.29686039055004,37.07358066998426,81.42911750116652,12.936973489090757,47.14098508372916
scan-hop-dc5eb69c6fabf708,sha256:66e4c98c92da120488bfa90e0449f4dd5b64f8b3ae79067af3f52d8d9b94678c,59584,1,upper,34,28.08198635,7.259018815678191,85.2002740612277,61.038073419834,92.98792967601257,13.324198817017828,43.83527908386704
scan-hop-dc5eb69c6fabf708,sha256:91ef3bac9f9e601f4362f91101158c8db73992d373a68da6caa02ce8373ead18,69822,2,lower,36,36.406447505,221.03548826437998,81.02546371648269,310.80896966020003,358.92903168990466,24.866155569153182,98.31991447566021
scan-hop-dc5eb69c6fabf708,sha256:1b97f681600b43ac5c896a21255c4783a118b95eba39104683dc1a9ce5dd198c,69822,2,upper,36,34.524131853,223.96800199633097,81.0330566115615,344.95893015558323,278.59328222980315,23.43143262713464,94.2590834003631
scan-hop-dc5eb69c6fabf708,sha256:bd83d4463be4053f5a52418d5f809ec52f1785abcbd3c40695705ec09f3e061b,69822,3,lower,32,31.63223959999999,247.1201665472425,80.22363593679903,411.28306063056056,407.41437333796904,27.2256760788825,81.3713587767766
scan-hop-dc5eb69c6fabf708,sha256:61d1c9212da983f583e5a90832d07a58d4b0169b03149fe6d7869bf50479ec6a,63842,3,upper,28,25.092484929999983,201.8645660669135,80.37257106433003,88.18072975710317,24.375653962559745,24.475477404106535,153.6978786370259
scan-hop-dc5eb69c6fabf708,sha256:15b01f8191ca447d8980e00080f7e902a014b95e3d9a648aa49398ca3d1ab865,59584,4,lower,33,29.718747864999997,353.6618241820441,84.70797838633422,31.957361041413556,96.72123533462918,14.834117169708216,43.19276482982056
scan-hop-dc5eb69c6fabf708,sha256:f87a654ba66e6320450648d07bafaf8245eba2f15af84a1bcc55efe6bea378f1,59567,4,upper,47,43.48281824,208.73989889297633,76.22342707022163,105.8796362905884,420.2866960844341,32.89260468515565,159.19871952482686
scan-hop-b92871e1644b09d0,sha256:8953c4b59463613d186c5a779aa2b89e622d5a546d1b3a5b81d19a042a92c36d,63844,1,lower,28,25.19635369000001,44.00184245440623,85.93195326348285,37.51796060546988,17.45367639427823,15.017317169582753,105.92682812308027
scan-hop-b92871e1644b09d0,sha256:b34b003ac3c0496ceb1ee9090bfb4250cff4656d7b1e3e589c4f592c94be9528,63844,1,upper,28,25.194735917000003,46.13455301965894,85.53342548695213,47.95200767602079,96.44817370714235,15.67857183381499,110.13811600952268
scan-hop-b92871e1644b09d0,sha256:9e1323c507ed721a183d07ffd44fb16eea4b689299f4b7cf57fe229dd73e28ed,59565,2,lower,72,52.66939272299999,202.89843501475434,82.5183090100662,231.80173855245766,111.86379325851192,35.480379721770625,96.41592343015755
scan-hop-b92871e1644b09d0,sha256:43166ce20900dd6bd03c2cd020de28cd8733218c2bbfd47d6c9ef510d08e13a4,59565,2,upper,72,52.415561542999995,202.07796078371632,82.51429647258522,205.2332332718725,142.70704420663523,35.01921551200482,97.78940749317901
scan-hop-b92871e1644b09d0,sha256:87590df91e69df122a4b2d2a104be4dddec8404e83a7031354d9ad1ccc8b7870,63850,4,lower,31,24.572184942000007,258.91779144219794,73.23895895998403,78.08674093993058,271.94482669029554,49.27642979079168,281.1060291769751
scan-hop-b92871e1644b09d0,sha256:f0f8a6cca0d0e758b9f39d5609859ac232aac34d8ae14cf1a5f69ac8121b2a01,63850,4,upper,26,20.911813489000025,260.4400089270423,75.01820876326617,76.98089658389021,225.68471948420702,39.834167934754106,225.2817169894252
scan-hop-157c185070779e8c,sha256:56f261936d56923bcc76f7b7b3949000ae0302e5b4a8f6b0c3b0486adc35d9ea,63845,1,lower,35,29.36632662599999,299.3574943170728,73.51447906764834,162.6954351539418,352.58010355178743,40.110499631937294,163.0362163027023
scan-hop-157c185070779e8c,sha256:a4f9959ba0de750b73237a900e71bb2281c47a631ca6c3140b1183241292377e,63845,1,upper,33,30.246669838000003,295.60054291251697,72.5971555498138,145.69815099682177,365.1856428272559,43.63986049782066,183.19730360930154
scan-hop-157c185070779e8c,sha256:3202c6efa7e260525b0f3f0d525b013d60f48dd5cec6f5d176ac477ba34194fe,58101,2,lower,35,34.277228167999965,235.4338218708183,84.45536744446997,127.91848811413529,2176.7311614087175,20.24286597389592,50.96224722131863
scan-hop-157c185070779e8c,sha256:df7d4e23a0417d86ca63b6f608e0a8ff1bae0d07df79f520d5c636ac6749ced4,59574,3,upper,21,20.154734386,191.73041444176707,69.45046095729434,47.08470464675586,1726.3309306607155,22.279421515611,85.0603818755259
scan-hop-157c185070779e8c,sha256:c749321cab23b49442a7d62e5b805677f0d3bddc80ed5a8a0b923602f0cc1298,63845,4,lower,31,25.213118463,290.7226721153829,71.12579450386913,142.36797797946542,348.3274594043091,44.235090178939984,208.09544040702667
scan-hop-002263e74ae412da,sha256:3487e3e205a808df3a0fcab35c69d5c3958e88ed61313f461e2aaac0ed2e4a6b,58117,1,lower,36,26.061468683999998,261.52286728027957,80.77517992975005,24.67636129327128,42.525809800249334,24.2650342152101,49.0690316626805
scan-hop-002263e74ae412da,sha256:634816e0b658a9c8f15eb3b781ed58862de60e4e9c07275e65a17d10e19c47ea,58679,1,upper,47,34.381476719999995,208.8360732980123,80.51841615517152,198.32693107533004,247.15444709979724,31.556619305873326,196.5261921758793
scan-hop-002263e74ae412da,sha256:e1257e9a894cc31fc5ca143f40ce2d368a8f1fc5bbe22dc2856131eeec330488,57622,3,upper,25,20.554561523999993,288.96537125337323,76.94700451728839,98.39062386452315,27.975097707972026,27.501657133135488,127.48658916442925
scan-hop-002263e74ae412da,sha256:7d4a1a779bcf7083b0538be632fd594c5918139888ca015ea4a138a9be058138,57498,4,lower,36,35.02805186499998,169.88908646733057,88.32612642815066,149.35239091493557,397.32480225880755,15.974791092091548,30.445410771751234
scan-hop-002263e74ae412da,sha256:1d755d7d8746d4707b96b3788ffdb2388d37323b532c635046bf8b06edf0006a,49151,4,upper,33,30.26537102100002,122.40199731723473,76.52350352619766,27.71618930593376,140.02815044846787,15.396633963442872,43.569092734879476
scan-hop-ed11f2f4c5f9c6d5,sha256:94cc6ee478a863e794c8075b75af347f5ea4029b6db4a7d8aea5b79b74dbc139,57495,1,lower,57,50.017391055999994,198.316682413384,80.2142842224892,113.66224317578818,214.93315830993478,35.195971928085356,135.2466918281029
scan-hop-ed11f2f4c5f9c6d5,sha256:7133b82e46ec22644373e8c1cf2113411b4ea028240239d29976c86736b49f94,57495,1,upper,55,49.13805768900001,201.44256945611357,80.26108940393603,112.99567555747757,191.02221193386603,34.21263354945053,134.4098861735815
scan-hop-ed11f2f4c5f9c6d5,sha256:d92cc3a91b140758d19a50ef55d978083189b50124c74b1776f3fa9b093ed6ea,57516,2,lower,42,37.397899568000014,219.03792897981714,75.79813439379315,48.16540510986811,218.84554358587854,29.18608708976879,154.01762221004728
scan-hop-ed11f2f4c5f9c6d5,sha256:0c252a48782cb62733aa0d99da3aaf9ab5bd9f035178edc1f798ab9df14c0011,57516,2,upper,34,29.970305209000003,230.34523949706724,74.82821982720012,53.49519615801284,136.81529998727586,30.626171115095204,144.27543464117068
scan-hop-ed11f2f4c5f9c6d5,sha256:424f54905a14718bd06a07f1033b3ca23321bfc5820e29c2af62d27066714452,57516,4,lower,29,27.45062845999996,245.23119994643173,72.24454721874424,25.14233724134393,95.89348800359109,40.608333157061494,153.3900750129942
scan-hop-ed11f2f4c5f9c6d5,sha256:dabc3f7022309b3083186303c6b72d080d16cec83d3495a5c259bacb31231bf6,57516,4,upper,31,26.948168630999987,243.64202984821452,72.6163133563792,23.18130884578915,101.54873803505522,40.06064842190023,151.96890373116216
scan-hop-51307ad2476e5cc2,sha256:85e1b1009aa75aca9954b98cbcac3214e6e3c0cc6312f1d25b9b3dfc105fda94,62849,1,lower,39,33.27238014599999,51.094505753365304,87.38401466496533,130.17200723654142,300.4358264941989,18.211473022911097,122.83240215969315
scan-hop-51307ad2476e5cc2,sha256:de0e746939bfd7b18072316be1bb5ffca445f8f98ecb6097aa8e7324e60d0b39,62849,1,upper,41,35.924573205,40.75206947651721,88.39555562195049,168.68292000640034,254.57741952193567,17.729655178054568,116.39408361406093
scan-hop-51307ad2476e5cc2,sha256:a5480b35d43c8aabb30996861480002a987e76b7530c380b6a6d7023a53423f7,58689,2,lower,32,30.48637998000001,306.5237861919718,73.92729187357482,200.25989747911152,314.4555343556424,37.89653723387446,139.8893473960527
scan-hop-51307ad2476e5cc2,sha256:336855ae3823a3074bdbc628981776b119cb4916a14b68bd95f760556362f435,58689,2,upper,28,27.459285398000006,304.0523860147124,73.48639496479636,172.55206667397897,318.91468479257304,37.34844962242582,142.25968515958593
scan-hop-51307ad2476e5cc2,sha256:93e94ad04c51d9deb04e310ad67f7f298c3a606cefc0a4ad3b66f370e6ba2250,59717,4,lower,27,24.845742013999995,313.7635125739371,38.08299759967589,196.52856145546667,1899.5641628151482,45.74318913019493,67.16987869810848
scan-hop-51307ad2476e5cc2,sha256:80eae5fad94fc47a57a8c59638d565aab3f76ab32404e572e2e4310b803ea330,59717,4,upper,28,25.60148226199999,314.59664350393507,38.14603504505167,183.29938991205742,2030.7315579740575,47.81655389114897,67.5540209329541
scan-hop-77d48b1a4eb9be93,sha256:b6b2ab0d78d6f6527d394a5077c51febabef3e0ce122e5d7a34e8c7264fd29d3,64026,1,lower,31,25.56531387999999,351.7686436192415,83.07384616491825,224.93840689845808,4813.686694453228,23.106081263142496,91.7727865411768
scan-hop-77d48b1a4eb9be93,sha256:35a23bc66da558c11ec2c211fa10931368163f361d763edfe0966274d25bad64,59199,1,upper,27,23.692060923000042,100.65914949958815,86.71140762647619,24.693521965839384,29.074057196054845,14.26865125534483,91.23753474158464
scan-hop-77d48b1a4eb9be93,sha256:fdb2049e603a7e46c3ed541782727882ab53bf054cca0e91db959332c6f29e57,66977,2,lower,36,25.60094544399999,63.10469069911236,88.26595174763074,38.35000217517156,169.60882038372145,10.863210393999308,36.25889519737531
scan-hop-77d48b1a4eb9be93,sha256:1a272293fb32ee600b42ae66f3557ee41a5dc1956a0555f93950337cc1477ab3,66968,4,upper,31,28.705409500000002,242.5762805749878,89.14716290910324,333.2040919553049,271.3403440076042,11.034605608451994,21.915199054459237
scan-hop-2a9d97c91ad3a83e,sha256:981a175a5353cdfb7da6779ca8b0b0e534e5a7c590c6d85d433b4a21c1ef0a8d,68257,1,lower,39,36.65747458599998,161.64961550562737,74.99924858566996,223.98198376289173,411.0026144755686,40.145275626138044,220.68084569684234
scan-hop-2a9d97c91ad3a83e,sha256:8faa687639786d0f1994194a25cc24da9038d45c3ee3458857ba89fc74325c67,68257,2,lower,47,41.947107957000014,149.50693552602323,76.04596984920637,202.75842147945292,240.52557799038973,36.506113397627665,173.2927308424268
scan-hop-2a9d97c91ad3a83e,sha256:dae459f45bb6df8d6bcbbb839d1ab79a14282e82f53a705d61dde9e7fab1c8e6,68257,2,upper,40,35.026863624999976,142.12412273489187,76.33935599647138,158.86594153533719,172.01504644099626,28.446871578660126,117.55722559292276
scan-hop-2a9d97c91ad3a83e,sha256:cd150dcb600d221757e5627e68784cbd05a5510c77f890c4b14877050f47f426,68257,4,lower,47,41.821417473000025,149.95277579471175,76.0206078880543,208.24650006762607,244.64661177811212,36.65709270165022,175.44553005716978
scan-hop-2a9d97c91ad3a83e,sha256:5cf167dd4797b6e53dd5d26990e043a417d37921692428c4e1d44f3f10eb10df,68257,4,upper,44,38.92830711299999,145.8367102936632,76.22104912838651,189.73163829264496,219.77339630966162,32.85792958418218,146.9374943848572
scan-hop-dc538fa7df739a79,sha256:ab55a08744e11d43032a9ad986223bc4b1783939561c742fd299cdeaef31bc8c,68245,1,lower,47,37.54458540900001,257.2333834556353,82.83217059941167,63.38751220797207,68.92710353242623,31.720330289977873,189.75403203353605
scan-hop-dc538fa7df739a79,sha256:dfaaa5d8c368218f459c8cc04d3e639198d49626c49bc5eb9c8dfc1cebb7f7d2,68245,1,upper,48,37.92277249599999,260.19894747174766,83.41621050101124,69.82290277503132,75.72779476467367,31.81795234530066,190.01754713200253
scan-hop-dc538fa7df739a79,sha256:492409c895433cf2a2f53ecf8a1635ced4ebe8b91ff87c1b9ac6255e518f6be9,68245,3,lower,46,36.789376242,259.1271294799445,83.21844767447197,71.77914204341734,46.466321051482645,31.997947873994956,191.5666823901391
scan-hop-dc538fa7df739a79,sha256:47a1a7d004b6cac32efc6ec8c2128aa68bf9c9253fd17fe22e2d562951d9390d,68245,3,upper,39,34.14003360800001,258.1565319548632,83.02673341160819,58.56227097816699,46.37179104615425,29.521758819086454,175.27728131266178
scan-hop-dc538fa7df739a79,sha256:1a2a9f86ebdb4b8afaed737015c09f26a7a799d0bad4bdbb9922ffe6dbf99065,63324,4,lower,43,32.401964746000004,53.628443499770476,83.37819678661253,211.7066026024787,288.67635016671943,20.664884249165027,96.54228253189345
scan-hop-dc538fa7df739a79,sha256:90e92183766468ee9dd78c9fb534de071cb3ae394b436488d42508b9848af2d4,63324,4,upper,40,32.15066173400001,58.18742216905239,83.02665004017054,182.1980708795005,307.8480973917525,20.71028416166885,94.05321325234189
scan-hop-db129c9469a5a8b2,sha256:d7ea0ad7f6e1d3be172a40fbcbedd1ab20c5752c2b0a99aee2b23851004b4e0a,64742,2,upper,22,20.049413936000008,247.1020674100946,83.89068672306175,215.27462029267,251.79905404002582,11.850697910665346,31.30660414711412
scan-hop-db129c9469a5a8b2,sha256:4f86e4b3ec14533baa114a2a22d682bd1be7c739eab0cfa12bca3ee8e9407ece,53161,3,lower,49,29.853384340999995,30.62499702723148,83.21745154993587,34.15888733495359,156.04574059088606,17.31329260290508,79.43587210551979
scan-hop-db129c9469a5a8b2,sha256:4a8044af028d3543b80fdac9c28529ad537b3636e7c2971fe36bb2cc89db06f2,53161,3,upper,47,29.350716861000002,31.578565653978536,83.23922318478603,52.10529301710822,142.9626491413953,16.58410241502265,77.01624526141806
scan-hop-db129c9469a5a8b2,sha256:da29a4c6534c39322a443ed89012bfa1c30826eb91da7f32d90a7f4a3778ae1c,58056,4,lower,40,28.341398486000003,217.4995925669142,68.18906386398969,86.1017195451514,346.3711004546812,27.60028498799978,169.41013336004733
scan-hop-db129c9469a5a8b2,sha256:1bb5b6783920c5b02cdd41d399301dcb5a9ce02ed6ace5c3197319e841da1d4d,58056,4,upper,44,29.221402163999983,219.6122697051014,68.03357795537033,101.5451490816469,287.16811155168745,29.156684553841316,177.53468233586847
scan-hop-423aa9b751e8a3f5,sha256:ec9d7bf9c5546b697129fc683afa2000e39ab3297f870fb68e3710cdfac8f2cf,65021,2,lower,50,40.35878857700001,177.63501687673374,85.67545127447598,88.49337396332585,98.62691230664635,30.75831458834545,195.00046483263606
scan-hop-423aa9b751e8a3f5,sha256:6cf34fc7732690321fc71076a14c77d85fb24ae868a8f3b2020cbc21e458defb,65021,2,upper,48,38.46011431999999,176.45259331055084,85.74954396194602,82.09069477237149,60.98905926304845,28.701796460236448,180.98488377729873
scan-hop-423aa9b751e8a3f5,sha256:bb385129bad42903142d610b603a9afc1155050feea013c960edfcb58046dfbf,65878,4,lower,27,25.821475820999993,278.290775176976,71.99550424603963,221.81830660931556,520.4977138397089,43.996498045178264,251.2833135619298
scan-hop-423aa9b751e8a3f5,sha256:c6e9295dfb9f24f33cf92450823b5108c1fc42196f2a9629987dd16267f4f543,65865,4,upper,34,22.56949577399996,278.67181371361863,65.32755034949386,92.00907687117984,274.63066678491714,43.49479775155596,252.6530610562815
scan-hop-aab019dd63812034,sha256:4624e9c01c4c4f1fe278c57ac49f49022108f0d5f0418357b15035c893b52aa0,59601,1,lower,40,33.15212206300001,54.43274645715132,82.81095227087012,102.15381995170316,192.63614100665026,22.178884692401265,103.58218877862575
scan-hop-aab019dd63812034,sha256:b369178de507c37899ca8f86b636c1379a0efd1a10db6e86754b311b56d5f4dc,59601,1,upper,37,29.742547715,60.52863891393763,82.26293287751969,105.66520079610326,186.05947318331465,23.784722870745888,105.45624858610296
scan-hop-aab019dd63812034,sha256:ed6d6d809333bb69f028b97b8ecebc3bb27e6cd3425ccd18ac3976eb8ec22f04,58510,2,lower,24,22.161575148,246.90857143413376,77.4642397386649,78.4207273520656,182.74422867671825,37.281227969242465,218.47258819876004
scan-hop-aab019dd63812034,sha256:bcaff321ebbf68573103fb146fb84f9dec056a42c3a51d0ca78e6ad853722f7b,59601,4,lower,49,40.448068421000016,20.99524124735191,83.88151320802024,187.48615166621508,247.98865378914175,22.92159371744751,94.744402717746
scan-hop-aab019dd63812034,sha256:8a3dd8b64c6354ae1bdbdbed4c876a533815f947330ec37c281c3a7f6c6f3ddc,59467,4,upper,48,41.870794131000004,236.41256397943891,83.27292108610274,84.2114643569211,217.04532724958997,30.724944309015413,99.11727501297705
scan-hop-36d2dd2ffc2e973d,sha256:7a6e667d138d9b4eca0c5776ab9e0018ad4481e5e4e3f0bc3f5c1f4fb65f1dfa,63418,1,lower,47,40.933416966,194.4311022494892,84.78858019759498,252.31491539906565,273.2517574229812,24.053738461659695,142.98085020875178
scan-hop-36d2dd2ffc2e973d,sha256:ebd0e3e474152255ee1fbba775d41f4a8ac577d64cb7431113b9059fee85c8d5,63418,1,upper,47,42.572141647,172.25356312117256,85.74978142674333,226.87075795389677,188.31100698784093,22.752339243122204,132.81698805792615
scan-hop-36d2dd2ffc2e973d,sha256:7f084320125fa6c66bcf8c57fc2c0febc85ae01c98db1db42850ff2d954606c4,67048,2,lower,51,48.126328615999995,207.6005408418507,85.48814614522773,107.28032230623015,311.73362439529643,28.837135491440836,73.8182499476696
scan-hop-36d2dd2ffc2e973d,sha256:667986faefaf32bcfc13fba242e102636df75725d5e94246763ebc09f13366e0,67048,2,upper,32,30.492502558000012,166.31986351236458,84.29787967314702,47.87037228238635,322.3582850283024,18.204182348815227,24.0630467716459
scan-hop-36d2dd2ffc2e973d,sha256:51206c4af433f2b83e1a58762ea161811de3ceead6178909986d7e5901786cf6,67041,3,lower,51,44.75205061099999,203.46938182519645,87.55143804850825,277.5058724051624,204.47139602053707,24.967260666293353,51.06406788325426
scan-hop-36d2dd2ffc2e973d,sha256:dad99294b8de308cd245ff73187c691b2c068aa4bdb5338ffbb87a3f42a0cc30,67041,3,upper,50,43.872053648000005,193.51018313556804,87.51064885872191,266.53829305402263,197.51516405577937,24.104571075405342,49.010005558237125
scan-hop-36d2dd2ffc2e973d,sha256:0556543b30e37f76a2a44b776da860bb563ee9563d65792bb321bd43a356d154,58512,4,lower,41,30.008151005000016,293.5719101018106,73.79263152980863,248.88678376240696,450.0943449768562,43.82721869081605,195.30881433864806
scan-hop-36d2dd2ffc2e973d,sha256:8ee0188e2bfb02c77aa0a22a5080778ce09b6fd4dec90638994c304ed3b54b35,58512,4,upper,43,31.780136142999993,297.8211202185814,74.8157016009455,257.9817196348952,425.0597108497275,41.3908237568624,172.14010897807557
scan-hop-d0217fb020ce235b,sha256:07e2cb47498d71de7d145cde6e5a774f24e5314a127270f4e81862ca82b61b2c,58413,1,lower,50,35.64565284400001,276.1186221424772,82.91094730975307,118.724416467311,217.3216805871954,30.875391721850722,68.32329716237092
scan-hop-d0217fb020ce235b,sha256:ef2fae826cd2056ccc0b8f0cf8dfd8a2bdf1fca4de0e5ab992ec4b47439cb532,58413,1,upper,51,36.15072820200001,278.2202084561732,81.99514034687458,115.68767898066332,265.04053232283445,34.463118291683244,75.54422978692621
scan-hop-d0217fb020ce235b,sha256:d5799d1c1d9580807d4a4b7b6cc3f85cc3f1e3844033feb2b3ab68e9c9c93d1d,59167,2,lower,39,29.981356110999968,296.04860936515854,75.03216052493643,225.66970908125913,313.86677639755794,38.259471386154246,161.80891768600014
scan-hop-d0217fb020ce235b,sha256:3888cfb0ca63965da577dd3ca44c7018fab29756b26f03b0465b57381c7492aa,59167,2,upper,40,31.742797801999984,296.34852900405076,75.09975049191334,218.39751069120743,404.8082721888647,39.44490458030583,167.23405032437384
scan-hop-d0217fb020ce235b,sha256:3bd6b84d19f75331f915af510f8f56acb19f18846d377c1bef2c6543755f4fbf,67053,3,lower,49,39.297368603,211.72073308532168,77.01216033810205,32.31794135139569,215.15244832213375,28.18280787872142,143.37769992708004
scan-hop-d0217fb020ce235b,sha256:72f9e603c43be067c8017749cff7e88c39440c76745916fa5a7301ca79c06c15,67053,3,upper,37,29.59920960699999,231.46448800827602,75.67992773454942,80.42340147341552,77.31189503282391,28.739553232163793,136.15052136829294
scan-hop-d0217fb020ce235b,sha256:8df30e5c0b4ae5486af3eed8e8df041e9fad0436a328e10fc2e7044c9f6cd5dd,58413,4,lower,34,23.542810685999996,284.1521926699298,77.29063646048715,97.4902373700759,241.0420642056485,39.40900622993358,81.94660200517947
scan-hop-d0217fb020ce235b,sha256:c647d2ab8660cb06c84a3b99862cb4b941b31007a15d9fb13aa1cb9430df5053,59607,4,upper,32,32.866825849999984,63.62650804548069,87.2269797277431,73.03798813847914,195.89718300922573,15.086928759451638,50.596051628589564
scan-hop-d185309146aa8ab6,sha256:f8e66db6ebc262d9735ab9c04a9beff1241a6730753fb83b99963e2222f158dc,63764,1,lower,28,24.077620542000005,26.931626413860766,86.06646271034816,107.65975664246545,128.03768608375842,9.713530837253957,37.09288373205106
scan-hop-d185309146aa8ab6,sha256:241297c8338eb0f762a49493fbda8cd8155a2481f755c8dc75e2886533db27a3,59658,2,lower,42,39.94681199500002,225.9345011813516,77.29298215418099,117.13682451190428,90.2641216185139,33.514907170625996,160.2257459196801
scan-hop-d185309146aa8ab6,sha256:462fda81d90b6c559354894ff6927c1311cc8edf3c39b68dee617368dc0f4522,59658,2,upper,26,24.836173961000014,252.07312922377855,72.8415713619181,118.48346757776649,213.8115453928436,41.62077778903346,136.8044263951227
scan-hop-d185309146aa8ab6,sha256:63f042f1e1ede9d3a8bf0f2c245f7427db39b48f2ed78f3a8c616da3e7a67b77,66809,3,lower,61,52.761607743,151.4165403002388,76.13626771817762,45.459239585144104,111.5813837395042,44.3908615950826,188.89182403325248
scan-hop-d185309146aa8ab6,sha256:b70d3dd01e1772fd7359cb7b55f64a9ebda3de9102a2b51371b3f510568ffcfc,48482,3,upper,41,31.388147234,256.8217704823085,76.51199495576014,171.21161444485176,194.686183505046,33.79969783653552,88.17338582293448
scan-hop-d185309146aa8ab6,sha256:5736c21f5b6461e5737f003cd5b4ae462a2a8dfe78c46df54f104892dea4270b,60590,4,lower,45,34.12877937999997,265.2074946949073,81.51066467780254,100.58836287783711,234.42179442747113,33.2268614888923,194.57850186535802
scan-hop-d185309146aa8ab6,sha256:30a111c1f0b069bef98a3f41978a3e4a92f8689ca307d33ced832fec017986d6,60590,4,upper,44,33.246789546,264.7254768321697,81.41753601954966,117.26686903834816,220.903640674021,34.50617720077925,203.6449463146209
scan-hop-cf54d8096b706750,sha256:e1b0f7c5375efe6db7f98d0c3b3d0d0f4aa8645147b0f8df9131d6159f1c5610,66816,1,upper,27,26.346749610000018,291.4802306652298,86.8489711473601,81.70147769067306,69.77474258253568,9.786596188889053,57.8151596047871
scan-hop-cf54d8096b706750,sha256:c52eea662cd334afe2f655914dc2148d3b952e9db155c3da784fa232915c7dda,65644,2,lower,47,40.562969753000004,195.19669335588287,83.58223351094779,90.60846580255685,165.6416903322831,33.083001503610454,209.59243494040277
scan-hop-cf54d8096b706750,sha256:7c5f9e490ae79e48bc964f9c4592f56ab9fb1d8e30d46fd55bc146f519d1ec6f,65644,2,upper,34,30.732086624000033,205.7280227110682,80.71061590938972,72.59532970477072,149.2474042207615,36.021119372527224,231.27002018115525
scan-hop-cf54d8096b706750,sha256:46f1b005b4b5e06e8c2059ff3b06dcf24c0c8c851e736498aa34a8a5001b4a78,62825,3,lower,42,36.542766064999995,162.3692670046031,77.3936397460026,128.43586046281405,182.19071683660812,35.933088575424954,201.85862685925744
scan-hop-cf54d8096b706750,sha256:104b31d0e1ae9cd39832435f984e22c00ae1c1acff45ea6e6d14e7472122c7fb,62825,3,upper,42,37.79877577799999,161.9091454041578,77.44115392388348,124.51189390631968,200.07985029378392,36.271982983625676,204.36456525161137
scan-hop-cf54d8096b706750,sha256:60f22076a9dca330d6e84a7978a228bb20fd1f775f788429ae2b122bf5c21cc3,66816,4,lower,52,38.436085563999995,273.55251532095906,85.08472304376083,123.25168155857708,110.57677892001729,25.549051023951247,135.14526802121904
scan-hop-cf54d8096b706750,sha256:a5a6641bdd25775dcc2d41f3e85a4a15c375ab46ab80c11e03e19812f8d36d98,56035,4,upper,62,40.837088607,159.65722953381757,83.04243050610216,61.123909677092406,215.35063967415607,25.146797286855517,39.67467950335961
scan-hop-339720f8f00ad239,sha256:c7fb3d36862391f059073b078a949e1e3a685742703a7fd3fe3afda1c6b4b137,63777,1,lower,59,33.123952723,206.94765298508818,74.8377752902847,97.1635260923466,126.05622716983876,25.201101709525496,136.60067229602421
scan-hop-339720f8f00ad239,sha256:db53d4c1510089424861332474f7b6e15bafe85459bdf96c5f5c1343a0791d07,63777,1,upper,52,30.221301100999995,213.6695996465798,74.70151780373786,85.07555106880116,151.37763748530625,22.313473761683213,129.58608599780132
scan-hop-339720f8f00ad239,sha256:9fd25a315946078634937a9a3dd5404848ab6170290e157ab3d9756d36591616,66800,2,lower,31,26.817475697,292.9525320617796,76.2061820053698,161.4747202382638,340.5807574632188,35.70321391506857,162.12384027988202
scan-hop-339720f8f00ad239,sha256:9bf644742c415751ae876b8171b34d788796f76272e515483bfd4b2a8bc72270,66800,2,upper,29,24.433451483999995,295.8832745948286,76.84070003432281,133.6270298064978,263.57227607147547,29.631211704058572,127.10162037436652
scan-hop-339720f8f00ad239,sha256:45679f0150f46687cdb4921e485022d4ead072f4f0da4a2e9405b09053a4a72f,67996,3,lower,30,28.596328529000004,176.43597763138615,87.00072258903272,29.372969933891163,102.69981438154704,12.516586571062684,21.261499461886192
scan-hop-339720f8f00ad239,sha256:262bc13c9449ca1d9ff936ed421939b371a2dc17fe4da7a4585c080ada079d9f,53287,3,upper,28,24.816008223999972,249.87100879184638,88.87266587065537,41.846858835857134,45.123972166278904,10.590833594674077,3.233953779695006
scan-hop-339720f8f00ad239,sha256:13519d34f5c31f61dad9a41e20821326bc238130f3a411e12e2dc518e5cc7434,60358,4,lower,31,27.714756367000035,206.47879179207033,82.33942858759636,53.81741964218391,44.676633705609284,30.116099226778413,191.49177249270818
scan-hop-339720f8f00ad239,sha256:b9dedbab1be1f2ea876dc645c8d4f336f4e7229328512440763bfe1a01c29020,60358,4,upper,25,23.80939970000003,201.319666045888,83.78943704560086,46.91617115972438,35.97670067230875,21.58378446795885,135.01260255617626
scan-hop-6692a1700f427025,sha256:999ea40334f1099615792c8c4240b54f7789e41cc603c32de34c21858bbe6158,58404,1,lower,31,30.629558305000003,346.48850180277867,83.82968547344795,68.40518021603764,55.46762977726507,19.956365301302128,37.36348164894215
